DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
Klaus,225762,UT,,32,2688,98,2,4738,,,,,29,09:45:42 03-Dec-2024,00:48:00 01-Apr-2025,119,00:00:00 03-Dec-2024,17:07:11 31-Mar-2025,119,,,15:00:00 07-Nov-2024
