DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
Klaus,225762,0.500000,UT,,,19:33:48 11-Jan-2025,,B,49.9547,-5.4153,,,,,46224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,19:36:13 20-Jan-2025,19:36:13 20-Jan-2025,0,B,49.9622,-5.3678,CRC,,,,22222,3.375,,,10.70,0.0,,,,,,,,,,,,,175,21,255,39,,,,,,,20,3021,1976,0,11,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,22:18:53 23-Jan-2025,22:18:53 23-Jan-2025,0,A,49.9546,-5.3527,CRC,,,,23072,3.350,,,10.60,-0.5,,,,,,,,,,,,,109,21,255,39,,,,,,,64,3160,2077,0,8,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,13:02:21 30-Jan-2025,13:02:20 30-Jan-2025,0,1,49.8261,-6.2493,CRC,,,,25097,3.375,,,10.75,0.0,,,,,,,,,,,,,226,21,255,39,,,,,,,80,3442,2284,0,17,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,01:26:27 05-Feb-2025,01:26:26 05-Feb-2025,0,B,49.9574,-5.9315,CRC,,,,26747,3.300,,,10.70,0.0,,,,,,,,,,,,,98,21,255,39,,,,,,,56,3663,2438,0,5,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,12:10:07 05-Feb-2025,12:10:07 05-Feb-2025,0,3,49.9751,-5.9119,CRC,,,,26897,3.375,,,10.75,0.0,,,,,,,,,,,,,123,21,255,39,,,,,,,32,3680,2449,0,13,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,20:44:39 10-Feb-2025,20:44:38 10-Feb-2025,0,B,50.0913,-6.0468,CRC,,,,28622,3.375,,,10.50,0.0,,,,,,,,,,,,,153,21,255,40,,,,,,,36,3901,2596,0,25,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,11:52:59 20-Feb-2025,11:52:57 20-Feb-2025,-1,B,49.9828,-5.8648,CRC,,,,31472,3.375,,,10.75,-0.5,,,,,,,,,,,,,154,21,255,39,,,,,,,30,4286,2867,0,28,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,21:17:45 21-Feb-2025,21:17:44 21-Feb-2025,0,B,49.9315,-5.9389,CRC,,,,31897,3.375,,,10.95,0.0,,,,,,,,,,,,,173,21,255,39,,,,,,,32,4339,2903,0,5,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,11:11:53 24-Feb-2025,11:11:51 24-Feb-2025,-1,B,50.0158,-5.9228,CRC,,,,32697,3.375,,,10.80,0.0,,,,,,,,,,,,,134,21,255,39,,,,,,,64,4440,2965,0,41,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,20:36:33 28-Feb-2025,20:36:32 28-Feb-2025,0,1,49.9483,-5.8453,CRC,,,,33997,3.375,,,10.70,0.0,,,,,,,,,,,,,178,21,255,40,,,,,,,46,4626,3096,0,30,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,,13:47:49 06-Mar-2025,,A,49.9504,-5.9349,CRC,,,,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,180,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,17:04:57 06-Mar-2025,17:04:55 06-Mar-2025,-1,2,49.9752,-5.9128,CRC,,,,35822,3.350,,,10.85,-0.5,,,,,,,,,,,,,222,21,255,40,,,,,,,64,4853,3237,0,12,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,01:10:21 12-Mar-2025,01:10:19 12-Mar-2025,-1,B,49.9916,-5.9777,CRC,,,,37422,3.350,,,10.35,-0.5,,,,,,,,,,,,,189,21,255,39,,,,,,,48,5056,3366,0,11,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,14:00:53 14-Mar-2025,14:00:51 14-Mar-2025,-1,A,49.9234,-5.6975,CRC,,,,38047,3.375,,,10.10,-0.5,,,,,,,,,,,,,221,21,255,40,,,,,,,28,5164,3454,0,13,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,23:01:33 18-Mar-2025,23:01:30 18-Mar-2025,-2,B,50.0591,-5.6780,CRC,,,,39422,3.425,,,21.80,0.0,,,,,,,,,,,,,255,21,255,40,,,,,,,48,5351,3578,0,72,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,09:01:38 19-Mar-2025,09:01:36 19-Mar-2025,-1,A,50.0465,-5.6804,CRC,,,,39547,3.450,,,23.20,0.0,,,,,,,,,,,,,255,17,255,40,,,,,,,38,5362,3584,0,70,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,12:56:03 19-Mar-2025,12:56:00 19-Mar-2025,-2,3,50.0416,-5.6941,CRC,,,,39597,3.450,,,22.55,0.0,,,,,,,,,,,,,255,17,255,40,,,,,,,30,5370,3589,0,51,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,12:15:06 22-Mar-2025,12:15:04 22-Mar-2025,-1,A,50.3577,-5.6649,CRC,,,,40472,3.350,,,10.35,-0.5,,,,,,,,,,,,,169,21,255,40,,,,,,,50,5492,3668,0,40,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,21:53:33 23-Mar-2025,21:53:30 23-Mar-2025,-2,A,50.2461,-5.7111,CRC,,,,40947,3.325,,,10.50,-0.5,,,,,,,,,,,,,99,22,255,40,,,,,,,54,5548,3703,0,10,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,13:19:44 25-Mar-2025,13:19:42 25-Mar-2025,-1,B,49.9931,-5.9623,CRC,,,,41497,3.375,,,11.05,-0.5,,,,,,,,,,,,,191,21,255,40,,,,,,,26,5600,3728,0,11,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,16:35:00 26-Mar-2025,16:34:58 26-Mar-2025,-1,0,50.0271,-5.9177,CRC,,,,41847,3.375,,,11.85,0.0,,,,,,,,,,,,,255,21,255,39,,,,,,,50,5643,3753,0,14,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,20:03:45 26-Mar-2025,20:03:43 26-Mar-2025,-1,A,50.0357,-5.7424,CRC,,,,41897,3.375,,,10.45,0.0,,,,,,,,,,,,,161,21,255,40,,,,,,,52,5647,3754,0,30,,,,,,15:00:00 07-Nov-2024,,,
Klaus,225762,0.500000,UT,,21:08:26 30-Mar-2025,21:08:23 30-Mar-2025,-2,A,50.0479,-5.6838,CRC,,,,43097,3.400,,,10.65,0.0,,,,,,,,,,,,,229,21,255,40,,,,,,,40,5808,3866,0,20,,,,,,15:00:00 07-Nov-2024,,,
