DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,,,,,
Klaus,225762,0.500000,Transmission,UT,15:02:00 12-Dec-2024,1.7,1.00,1,,,, ,12,,0.00,0.00,12.425,12.475,,,5.00,0.00,12.425,12.475,,,10.00,0.00,12.425,12.475,,,15.00,0.00,12.425,12.475,,,20.00,0.00,12.475,12.525,,,25.00,0.00,12.475,12.525,,,30.00,0.00,12.475,12.525,,,35.00,0.00,12.475,12.525,,,40.00,0.00,12.425,12.475,,,45.00,0.00,12.425,12.475,,,50.00,0.00,12.425,12.475,,,55.00,0.00,12.425,12.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,14:01:00 14-Dec-2024,16.7,1.00,1,,,, ,14,,0.00,0.00,12.475,12.525,,,5.00,0.00,12.475,12.525,,,10.00,0.00,12.475,12.525,,,15.00,0.00,12.475,12.525,,,20.00,0.00,12.475,12.525,,,25.00,0.00,12.475,12.525,,,30.00,0.00,12.475,12.525,,,35.00,0.00,12.475,12.525,,,40.00,0.00,12.475,12.525,,,45.00,0.00,12.475,12.525,,,50.00,0.00,12.475,12.525,,,55.00,0.00,12.475,12.525,,,60.00,0.00,12.475,12.525,,,65.00,1.00,12.475,12.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,12:28:00 15-Dec-2024,16.7,1.00,1,,,, ,11,,0.00,0.00,12.275,12.325,,,5.00,0.00,12.225,12.275,,,10.00,0.00,12.225,12.275,,,15.00,0.00,12.275,12.325,,,20.00,0.00,12.275,12.325,,,25.00,0.00,12.275,12.325,,,30.00,0.00,12.275,12.325,,,35.00,0.00,12.275,12.325,,,40.00,0.00,12.275,12.325,,,45.00,0.00,12.275,12.325,,,50.00,0.00,12.275,12.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,22:01:00 16-Dec-2024,16.7,1.00,1,,,, ,8,,0.00,0.00,12.175,12.225,,,5.00,0.00,12.175,12.225,,,10.00,0.00,12.175,12.225,,,15.00,0.00,12.175,12.225,,,20.00,0.00,12.175,12.225,,,25.00,0.00,12.175,12.225,,,30.00,0.00,12.175,12.225,,,35.00,0.00,12.175,12.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,22:00:00 17-Dec-2024,1.7,1.00,1,,,, ,7,,0.00,0.00,12.025,12.075,,,5.00,0.00,12.025,12.075,,,10.00,0.00,12.025,12.075,,,15.00,0.00,12.025,12.075,,,20.00,0.00,12.025,12.075,,,25.00,0.00,12.025,12.075,,,30.00,0.00,12.025,12.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,09:01:00 18-Dec-2024,1.7,1.00,1,,,, ,12,,0.00,0.00,12.075,12.125,,,5.00,0.00,12.075,12.125,,,10.00,0.00,12.075,12.125,,,15.00,0.00,12.075,12.125,,,20.00,0.00,12.075,12.125,,,25.00,0.00,12.075,12.125,,,30.00,0.00,12.075,12.125,,,35.00,0.00,12.075,12.125,,,40.00,0.00,12.075,12.125,,,45.00,0.00,12.075,12.125,,,50.00,0.00,12.075,12.125,,,55.00,0.00,12.075,12.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,07:02:00 20-Dec-2024,1.7,1.00,1,,,, ,6,,0.00,0.00,11.725,11.775,,,5.00,0.00,11.575,11.625,,,10.00,0.00,11.575,11.625,,,15.00,0.00,11.625,11.675,,,20.00,0.00,11.475,11.525,,,25.00,0.00,11.425,11.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,08:01:00 20-Dec-2024,1.7,1.00,1,,,, ,5,,0.00,0.00,11.425,11.475,,,5.00,0.00,11.475,11.525,,,10.00,0.00,11.425,11.475,,,15.00,0.00,11.425,11.475,,,20.00,0.00,11.425,11.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,18:31:00 20-Dec-2024,1.7,1.00,1,,,, ,9,,0.00,0.00,11.875,11.925,,,5.00,0.00,11.875,11.925,,,10.00,0.00,11.875,11.925,,,15.00,0.00,11.925,11.975,,,20.00,0.00,11.925,11.975,,,25.00,0.00,11.875,11.925,,,30.00,0.00,11.925,11.975,,,35.00,0.00,11.925,11.975,,,40.00,0.00,11.875,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,19:01:00 20-Dec-2024,16.7,1.00,2,,,, ,7,,0.00,0.00,11.875,11.925,,,5.00,0.00,11.875,11.925,,,10.00,0.00,11.875,11.925,,,15.00,0.00,11.875,11.925,,,20.00,0.00,11.875,11.925,,,25.00,0.00,11.825,11.875,,,30.00,0.00,11.825,11.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,06:01:00 21-Dec-2024,16.7,1.00,1,,,, ,8,,0.00,0.00,11.925,11.975,,,5.00,0.00,11.925,11.975,,,10.00,0.00,11.925,11.975,,,15.00,0.00,11.925,11.975,,,20.00,0.00,11.925,11.975,,,25.00,0.00,11.925,11.975,,,30.00,0.00,11.925,11.975,,,35.00,1.00,11.925,11.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,15:01:00 23-Dec-2024,16.7,0.00,1,,,, ,11,,0.00,0.00,12.025,12.075,,,5.00,0.00,12.025,12.075,,,10.00,0.00,12.025,12.075,,,15.00,0.00,12.025,12.075,,,20.00,0.00,12.025,12.075,,,25.00,0.00,12.025,12.075,,,30.00,0.00,12.025,12.075,,,35.00,0.00,12.025,12.075,,,40.00,0.00,12.025,12.075,,,45.00,0.00,12.025,12.075,,,50.00,0.00,12.025,12.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,02:01:00 25-Dec-2024,16.7,0.00,1,,,, ,6,,0.00,0.00,11.825,11.875,,,5.00,0.00,11.825,11.875,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.825,11.875,,,20.00,0.00,11.825,11.875,,,25.00,0.00,11.825,11.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,13:08:00 25-Dec-2024,16.7,0.00,1,,,, ,11,,0.00,0.00,11.725,11.775,,,5.00,0.00,11.725,11.775,,,10.00,0.00,11.675,11.725,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.675,11.725,,,25.00,0.00,11.675,11.725,,,30.00,0.00,11.675,11.725,,,35.00,0.00,11.675,11.725,,,40.00,0.00,11.575,11.625,,,45.00,0.00,11.575,11.625,,,50.00,1.00,11.575,11.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,01:01:00 27-Dec-2024,1.7,0.00,1,,,, ,6,,0.00,0.00,11.525,11.575,,,5.00,0.00,11.525,11.575,,,10.00,0.00,11.525,11.575,,,15.00,0.00,11.525,11.575,,,20.00,0.00,11.525,11.575,,,25.00,0.00,11.525,11.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,11:57:00 27-Dec-2024,1.7,0.00,2,,,, ,8,,0.00,0.00,11.625,11.675,,,5.00,0.00,11.625,11.675,,,10.00,0.00,11.625,11.675,,,15.00,0.00,11.625,11.675,,,20.00,0.00,11.625,11.675,,,25.00,0.00,11.625,11.675,,,30.00,0.00,11.625,11.675,,,35.00,0.00,11.675,11.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,12:02:00 27-Dec-2024,16.7,0.00,2,,,, ,8,,0.00,0.00,11.725,11.775,,,5.00,0.00,11.675,11.725,,,10.00,0.00,11.675,11.725,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.675,11.725,,,25.00,0.00,11.625,11.675,,,30.00,0.00,11.625,11.675,,,35.00,0.00,11.625,11.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,00:01:00 28-Dec-2024,1.7,0.00,2,,,, ,4,,0.00,0.00,11.375,11.425,,,5.00,0.00,11.375,11.425,,,10.00,0.00,11.425,11.475,,,15.00,1.00,11.475,11.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,20:34:00 30-Dec-2024,16.7,0.00,1,,,, ,7,,0.00,0.00,11.575,11.625,,,5.00,0.00,11.575,11.625,,,10.00,0.00,11.575,11.625,,,15.00,0.00,11.575,11.625,,,20.00,0.00,11.575,11.625,,,25.00,0.00,11.575,11.625,,,30.00,0.00,11.575,11.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,21:00:00 30-Dec-2024,16.7,0.00,1,,,, ,6,,0.00,0.00,11.375,11.425,,,5.00,0.00,11.425,11.475,,,10.00,0.00,11.425,11.475,,,15.00,0.00,11.425,11.475,,,20.00,0.00,11.425,11.475,,,25.00,1.00,11.425,11.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,19:02:00 31-Dec-2024,16.7,0.00,1,,,, ,9,,0.00,0.00,11.525,11.575,,,5.00,0.00,11.525,11.575,,,10.00,0.00,11.525,11.575,,,15.00,0.00,11.525,11.575,,,20.00,0.00,11.525,11.575,,,25.00,0.00,11.525,11.575,,,30.00,0.00,11.525,11.575,,,35.00,0.00,11.525,11.575,,,40.00,0.00,11.525,11.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,07:03:00 01-Jan-2025,16.7,0.00,1,,,, ,10,,0.00,0.00,11.575,11.625,,,5.00,0.00,11.575,11.625,,,10.00,0.00,11.575,11.625,,,15.00,0.00,11.575,11.625,,,20.00,0.00,11.575,11.625,,,25.00,0.00,11.575,11.625,,,30.00,0.00,11.575,11.625,,,35.00,0.00,11.575,11.625,,,40.00,0.00,11.575,11.625,,,45.00,1.00,11.575,11.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,18:02:00 01-Jan-2025,1.7,0.00,1,,,, ,8,,0.00,0.00,11.525,11.575,,,5.00,0.00,11.525,11.575,,,10.00,0.00,11.525,11.575,,,15.00,0.00,11.525,11.575,,,20.00,0.00,11.525,11.575,,,25.00,0.00,11.525,11.575,,,30.00,0.00,11.575,11.625,,,35.00,0.00,11.575,11.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,05:23:00 02-Jan-2025,16.7,0.00,2,,,, ,5,,0.00,0.00,11.625,11.675,,,5.00,0.00,11.725,11.775,,,10.00,0.00,11.625,11.675,,,15.00,0.00,11.625,11.675,,,20.00,0.00,11.625,11.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,02:15:00 05-Jan-2025,1.7,0.00,1,,,, ,13,,0.00,0.00,11.825,11.875,,,5.00,0.00,11.825,11.875,,,10.00,1.00,11.825,11.875,,,15.00,0.00,11.825,11.875,,,20.00,0.00,11.825,11.875,,,25.00,0.00,11.825,11.875,,,30.00,0.00,11.825,11.875,,,35.00,0.00,11.825,11.875,,,40.00,0.00,11.825,11.875,,,45.00,0.00,11.825,11.875,,,50.00,0.00,11.825,11.875,,,55.00,0.00,11.775,11.825,,,60.00,1.00,11.825,11.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,14:01:00 05-Jan-2025,1.7,0.00,1,,,, ,13,,0.00,0.00,11.875,11.925,,,5.00,0.00,11.875,11.925,,,10.00,0.00,11.875,11.925,,,15.00,0.00,11.875,11.925,,,20.00,0.00,11.875,11.925,,,25.00,0.00,11.875,11.925,,,30.00,0.00,11.875,11.925,,,35.00,0.00,11.875,11.925,,,40.00,0.00,11.875,11.925,,,45.00,0.00,11.875,11.925,,,50.00,0.00,11.875,11.925,,,55.00,0.00,11.875,11.925,,,60.00,0.00,11.875,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,08:02:00 12-Jan-2025,16.7,0.00,1,,,, ,10,,0.00,0.00,11.025,11.075,,,5.00,0.00,11.025,11.075,,,10.00,0.00,11.025,11.075,,,15.00,0.00,11.025,11.075,,,20.00,0.00,11.025,11.075,,,25.00,0.00,11.025,11.075,,,30.00,0.00,11.025,11.075,,,35.00,0.00,11.025,11.075,,,40.00,0.00,11.075,11.125,,,45.00,1.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,18:02:00 13-Jan-2025,16.7,0.00,3,,,, ,9,,0.00,0.00,10.925,10.975,,,5.00,0.00,10.925,10.975,,,10.00,0.00,10.925,10.975,,,15.00,0.00,10.925,10.975,,,20.00,0.00,10.925,10.975,,,25.00,0.00,10.925,10.975,,,30.00,0.00,10.925,10.975,,,35.00,1.00,10.925,10.975,,,40.00,0.00,10.875,10.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
