DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Caterpillar,238962,UT,DS,1,0,0,,,12:32:52 17-Jan-2025,NN,B,50.0984,-5.2271,50.0984,-5.2271,8,,401677620,-128
Caterpillar,238962,UT,DS,1,0,1,,,14:40:58 17-Jan-2025,O3,B,50.0978,-5.2377,50.0978,-5.2377,8,,401677619,-134
Caterpillar,238962,UT,DS,1,0,0,,,22:00:01 17-Jan-2025,NP,B,50.1156,-5.2333,50.1156,-5.2333,8,,401677626,-136
Caterpillar,238962,UT,DS,1,0,0,,,08:26:40 18-Jan-2025,NK,B,50.1132,-5.2528,50.1132,-5.2528,8,,401677627,-121
Caterpillar,238962,UT,DS,1,0,0,,,09:58:41 18-Jan-2025,MC,B,50.1157,-5.3003,50.1157,-5.3003,8,,401677629,-121
Caterpillar,238962,UT,DS,1,0,1,,,10:21:51 18-Jan-2025,NP,B,50.1031,-5.3119,50.1031,-5.3119,6,,401677607,-133
Caterpillar,238962,UT,DS,1,0,1,,,10:43:13 18-Jan-2025,MB,B,50.0977,-5.2986,50.0977,-5.2986,6,,401677611,-127
Caterpillar,238962,UT,DS,1,0,1,,,11:40:20 18-Jan-2025,MC,B,50.0973,-5.3020,50.0973,-5.3020,8,,401677618,-115
Caterpillar,238962,UT,DS,1,0,0,,,12:00:01 18-Jan-2025,NP,B,50.0973,-5.3007,50.0973,-5.3007,6,,401677619,-129
Caterpillar,238962,UT,DS,2,0,2,110,110,12:14:10 18-Jan-2025,O3,B,50.0967,-5.2095,50.0967,-5.2095,6,,401677617,-122
Caterpillar,238962,UT,DS,2,0,0,69,69,12:23:59 18-Jan-2025,NN,B,50.0871,-5.2004,50.0871,-5.2004,6,,401677611,-128
Caterpillar,238962,UT,DS,1,0,1,,,13:51:44 18-Jan-2025,O3,B,50.0868,-5.2095,50.0868,-5.2095,8,,401677613,-120
Caterpillar,238962,UT,DS,4,0,1,73,59,18:02:07 18-Jan-2025,CS,2,50.0928,-5.2081,50.0928,-5.2081,58,,401677618,-126
Caterpillar,238962,UT,DS,1,0,0,,,18:08:05 18-Jan-2025,NK,B,50.0928,-5.2085,50.0928,-5.2085,6,,401677616,-126
Caterpillar,238962,UT,DS,3,0,1,70,51,19:02:39 18-Jan-2025,SR,A,50.0966,-5.2105,50.0966,-5.2105,8,,401677617,-129
Caterpillar,238962,UT,DS,1,0,0,,,19:47:42 18-Jan-2025,NK,B,50.1012,-5.2210,50.1012,-5.2210,7,,401677632,-137
Caterpillar,238962,UT,DS,1,0,0,,,01:08:55 19-Jan-2025,O3,B,50.1033,-5.2594,50.1033,-5.2594,8,,401677626,-131
Caterpillar,238962,UT,DS,1,0,0,,,06:07:10 19-Jan-2025,CS,B,50.1097,-5.2788,50.1097,-5.2788,8,,401677630,-136
Caterpillar,238962,UT,DS,2,0,0,251,251,07:58:48 19-Jan-2025,NK,B,50.1172,-5.2162,50.1172,-5.2162,8,,401677636,-123
Caterpillar,238962,UT,DS,3,0,2,179,57,10:19:13 19-Jan-2025,MB,A,50.0909,-5.1966,50.0909,-5.1966,8,,401677625,-133
Caterpillar,238962,UT,DS,1,0,0,,,11:44:07 19-Jan-2025,NP,B,50.0886,-5.1944,50.0886,-5.1944,8,,401677614,-137
Caterpillar,238962,UT,DS,5,0,2,45,45,13:07:57 19-Jan-2025,O3,3,50.0902,-5.1945,50.0902,-5.1945,68,,401677615,-124
Caterpillar,238962,UT,DS,1,0,0,,,13:51:03 19-Jan-2025,NN,B,50.0894,-5.1929,50.0894,-5.1929,8,,401677618,-137
Caterpillar,238962,UT,DS,1,0,0,,,17:22:05 19-Jan-2025,CS,B,50.0890,-5.1855,50.0890,-5.1855,8,,401677619,-124
Caterpillar,238962,UT,DS,1,0,0,,,19:53:26 19-Jan-2025,NP,B,50.0882,-5.1843,50.0882,-5.1843,8,,401677620,-124
Caterpillar,238962,UT,DS,4,0,4,60,45,21:01:33 19-Jan-2025,MC,2,50.0944,-5.1930,50.0944,-5.1930,56,,401677651,-125
Caterpillar,238962,UT,DS,1,0,1,,,23:39:02 19-Jan-2025,NN,B,50.0913,-5.1909,50.0913,-5.1909,8,,401677645,-137
Caterpillar,238962,UT,DS,1,0,0,,,00:23:26 20-Jan-2025,O3,B,50.0917,-5.1918,50.0917,-5.1918,8,,401677647,-122
Caterpillar,238962,UT,DS,3,0,1,157,45,07:34:37 20-Jan-2025,NK,A,50.0912,-5.1996,50.0912,-5.1996,8,,401677636,-124
Caterpillar,238962,UT,DS,1,0,1,,,10:02:41 20-Jan-2025,MB,B,50.0996,-5.1936,50.0996,-5.1936,8,,401677618,-133
Caterpillar,238962,UT,DS,2,0,1,381,381,11:29:28 20-Jan-2025,NP,B,50.1003,-5.2047,50.1003,-5.2047,8,,401677611,-130
Caterpillar,238962,UT,DS,2,0,2,90,90,11:59:14 20-Jan-2025,NN,B,50.0954,-5.2036,50.0954,-5.2036,6,,401677610,-123
Caterpillar,238962,UT,DS,1,0,1,,,12:34:33 20-Jan-2025,MC,B,50.0961,-5.2059,50.0961,-5.2059,8,,401677612,-131
Caterpillar,238962,UT,DS,1,0,1,,,14:00:46 20-Jan-2025,O3,B,50.0968,-5.2097,50.0968,-5.2097,8,,401677613,-132
Caterpillar,238962,UT,DS,1,0,0,,,16:37:55 20-Jan-2025,CS,B,50.0948,-5.2087,50.0948,-5.2087,8,,401677611,-128
Caterpillar,238962,UT,DS,1,0,0,,,20:41:08 20-Jan-2025,NK,B,50.1043,-5.2154,50.1043,-5.2154,8,,401677615,-135
Caterpillar,238962,UT,DS,1,0,0,,,20:44:38 20-Jan-2025,MC,B,50.0975,-5.2144,50.0975,-5.2144,8,,401677612,-115
Caterpillar,238962,UT,DS,4,0,4,62,45,21:21:41 20-Jan-2025,NP,2,50.0912,-5.2010,50.0912,-5.2010,56,,401677644,-127
Caterpillar,238962,UT,DS,1,0,0,,,08:45:02 21-Jan-2025,NK,B,50.0932,-5.0730,50.0932,-5.0730,8,,401677629,-124
Caterpillar,238962,UT,DS,1,0,0,,,13:15:47 21-Jan-2025,O3,B,50.0559,-5.0534,50.0559,-5.0534,8,,401677631,-124
Caterpillar,238962,UT,DS,3,0,1,70,66,17:36:34 21-Jan-2025,CS,A,50.0927,-5.1953,50.0927,-5.1953,8,,401677617,-123
Caterpillar,238962,UT,DS,1,0,1,,,21:05:28 21-Jan-2025,MB,B,50.1115,-5.2231,50.1115,-5.2231,8,,401677634,-134
Caterpillar,238962,UT,DS,1,0,1,,,21:05:28 21-Jan-2025,NP,B,50.1082,-5.2110,50.1082,-5.2110,,,401677649,-137
Caterpillar,238962,UT,DS,1,0,1,,,23:16:26 21-Jan-2025,NN,B,50.1099,-5.2208,50.1099,-5.2208,8,,401677649,-132
Caterpillar,238962,UT,DS,1,0,0,,,00:34:37 22-Jan-2025,O3,B,50.1097,-5.2235,50.1097,-5.2235,8,,401677645,-134
Caterpillar,238962,UT,DS,1,0,0,,,05:42:47 22-Jan-2025,CS,B,50.1206,-5.2321,50.1206,-5.2321,8,,401677639,-134
Caterpillar,238962,UT,DS,3,0,0,75,45,06:26:22 22-Jan-2025,SR,A,50.0895,-5.2020,50.0895,-5.2020,8,,401677639,-124
Caterpillar,238962,UT,DS,2,0,0,55,55,10:17:56 22-Jan-2025,MC,B,50.0823,-5.1454,50.0823,-5.1454,8,,401677611,-126
Caterpillar,238962,UT,DS,1,0,1,,,11:03:13 22-Jan-2025,MB,B,50.0802,-5.1483,50.0802,-5.1483,8,,401677600,-133
Caterpillar,238962,UT,DS,2,0,2,181,181,11:04:31 22-Jan-2025,NP,B,50.0979,-5.1834,50.0979,-5.1834,6,,401677613,-122
Caterpillar,238962,UT,DS,3,0,1,94,71,16:55:56 22-Jan-2025,CS,A,50.0925,-5.1978,50.0925,-5.1978,8,,401677612,-122
Caterpillar,238962,UT,DS,2,0,0,45,45,20:13:40 22-Jan-2025,SR,B,50.0811,-5.1948,50.0811,-5.1948,8,,401677605,-124
Caterpillar,238962,UT,DS,1,0,1,,,20:44:02 22-Jan-2025,MB,B,50.0869,-5.2033,50.0869,-5.2033,8,,401677612,-130
Caterpillar,238962,UT,DS,1,0,0,,,21:41:08 22-Jan-2025,MC,B,50.0876,-5.2059,,,8,,401677613,-120
Caterpillar,238962,UT,DS,4,0,0,173,65,22:56:04 22-Jan-2025,NN,3,50.0929,-5.1923,50.0929,-5.1923,68,,401677614,-123
Caterpillar,238962,UT,DS,3,0,2,86,68,23:47:32 22-Jan-2025,O3,A,50.0914,-5.2076,50.0914,-5.2076,8,,401677604,-125
Caterpillar,238962,UT,DS,1,0,0,,,01:25:18 23-Jan-2025,O3,B,50.0924,-5.2112,50.0924,-5.2112,8,,401677608,-136
Caterpillar,238962,UT,DS,1,0,0,,,05:52:31 23-Jan-2025,SR,B,50.0911,-5.2206,50.0911,-5.2206,8,,401677607,-122
Caterpillar,238962,UT,DS,1,0,0,,,06:38:23 23-Jan-2025,CS,B,50.0906,-5.2181,50.0906,-5.2181,8,,401677608,-120
Caterpillar,238962,UT,DS,1,0,1,,,10:41:35 23-Jan-2025,MB,B,50.0858,-5.2217,50.0858,-5.2217,8,,401677615,-128
Caterpillar,238962,UT,DS,2,0,1,90,90,13:23:41 23-Jan-2025,O3,B,50.0776,-5.2021,50.0776,-5.2021,8,,401677617,-129
Caterpillar,238962,UT,DS,2,0,0,82,82,23:01:22 23-Jan-2025,MC,B,50.0622,-5.2003,50.0622,-5.2003,8,,401677617,-122
Caterpillar,238962,UT,DS,2,0,1,181,181,00:40:06 24-Jan-2025,O3,B,50.0878,-5.2058,50.0878,-5.2058,8,,401677626,-126
Caterpillar,238962,UT,DS,1,0,1,,,07:26:19 24-Jan-2025,NK,B,50.1112,-5.2130,50.1112,-5.2130,8,,401677623,-128
Caterpillar,238962,UT,DS,1,0,0,,,11:05:12 24-Jan-2025,NN,B,50.0996,-5.2184,50.0996,-5.2184,8,,401677622,-129
Caterpillar,238962,UT,DS,2,0,2,340,340,11:12:06 24-Jan-2025,MC,B,50.0975,-5.2050,50.0975,-5.2050,6,,401677620,-119
Caterpillar,238962,UT,DS,1,0,1,,,11:57:02 24-Jan-2025,MB,B,50.0990,-5.2065,50.0990,-5.2065,8,,401677620,-136
Caterpillar,238962,UT,DS,1,0,1,,,12:38:41 24-Jan-2025,O3,B,50.0942,-5.2050,50.0942,-5.2050,8,,401677621,-122
Caterpillar,238962,UT,DS,1,0,0,,,23:53:02 24-Jan-2025,O3,B,50.1059,-5.2300,50.1059,-5.2300,8,,401677627,-128
Caterpillar,238962,UT,DS,2,0,0,90,90,06:56:38 25-Jan-2025,CS,B,50.1067,-5.2413,50.1067,-5.2413,8,,401677625,-131
Caterpillar,238962,UT,DS,1,0,1,,,10:29:41 25-Jan-2025,NP,B,50.1046,-5.2401,50.1046,-5.2401,8,,401677625,-127
Caterpillar,238962,UT,DS,2,0,1,64,64,12:31:28 25-Jan-2025,NN,B,50.0830,-5.1972,50.0830,-5.1972,8,,401677618,-122
Caterpillar,238962,UT,DS,1,0,0,,,13:33:35 25-Jan-2025,O3,B,50.0841,-5.1850,50.0841,-5.1850,7,,401677632,-127
Caterpillar,238962,UT,DS,1,0,0,,,16:30:02 25-Jan-2025,CS,B,50.0746,-5.1881,50.0746,-5.1881,8,,401677621,-133
Caterpillar,238962,UT,DS,3,0,1,81,61,18:12:14 25-Jan-2025,CS,A,50.0902,-5.2002,50.0902,-5.2002,8,,401677618,-129
Caterpillar,238962,UT,DS,1,0,1,,,18:26:31 25-Jan-2025,NK,B,50.0906,-5.2003,50.0906,-5.2003,6,,401677619,-119
Caterpillar,238962,UT,DS,1,0,1,,,21:25:38 25-Jan-2025,MB,B,50.0908,-5.1974,50.0908,-5.1974,8,,401677618,-134
Caterpillar,238962,UT,DS,2,0,0,293,293,21:58:19 25-Jan-2025,NP,B,50.0922,-5.1970,50.0922,-5.1970,8,,401677619,-124
Caterpillar,238962,UT,DS,1,0,0,,,22:19:48 25-Jan-2025,MC,B,50.0919,-5.1965,50.0919,-5.1965,6,,401677618,-129
Caterpillar,238962,UT,DS,2,0,1,45,45,06:13:44 26-Jan-2025,CS,B,50.0913,-5.2176,50.0913,-5.2176,8,,401677625,-130
Caterpillar,238962,UT,DS,4,0,1,68,48,08:16:08 26-Jan-2025,NK,0,50.1021,-5.2594,,,58,,401677605,-124
Caterpillar,238962,UT,DS,1,0,1,,,10:14:57 26-Jan-2025,NP,B,50.0960,-5.2614,50.0960,-5.2614,8,,401677616,-126
Caterpillar,238962,UT,DS,1,0,1,,,12:46:13 26-Jan-2025,O3,B,50.0982,-5.2663,50.0982,-5.2663,8,,401677615,-128
Caterpillar,238962,UT,DS,1,0,0,,,17:26:01 26-Jan-2025,CS,B,50.0993,-5.2759,50.0993,-5.2759,8,,401677610,-140
Caterpillar,238962,UT,DS,2,0,1,100,100,18:05:19 26-Jan-2025,SR,B,50.0946,-5.2007,50.0946,-5.2007,7,,401677623,-122
Caterpillar,238962,UT,DS,1,0,1,,,20:18:58 26-Jan-2025,MC,B,50.0972,-5.1410,50.0972,-5.1410,8,,401677627,-122
Caterpillar,238962,UT,DS,2,0,1,45,45,21:42:41 26-Jan-2025,NP,B,50.1027,-5.1828,50.1027,-5.1828,6,,401677662,-137
Caterpillar,238962,UT,DS,3,0,0,45,45,00:00:46 27-Jan-2025,O3,A,50.0904,-5.2029,50.0904,-5.2029,8,,401677651,-121
Caterpillar,238962,UT,DS,1,0,1,,,07:08:26 27-Jan-2025,SR,B,50.0425,-5.1729,50.0425,-5.1729,8,,401677629,-136
Caterpillar,238962,UT,DS,1,0,1,,,07:12:48 27-Jan-2025,CS,B,50.0784,-5.1880,50.0784,-5.1880,6,,401677596,-125
Caterpillar,238962,UT,DS,2,0,1,55,55,07:51:26 27-Jan-2025,NK,B,50.0879,-5.2177,50.0879,-5.2177,8,,401677599,-125
Caterpillar,238962,UT,DS,1,0,1,,,10:00:46 27-Jan-2025,NP,B,50.0934,-5.2176,50.0934,-5.2176,8,,401677614,-126
Caterpillar,238962,UT,DS,1,0,1,,,11:54:32 27-Jan-2025,MC,B,50.0950,-5.2241,50.0950,-5.2241,8,,401677614,-128
Caterpillar,238962,UT,DS,1,0,0,,,16:46:36 27-Jan-2025,CS,B,50.0928,-5.2175,50.0928,-5.2175,8,,401677613,-127
Caterpillar,238962,UT,DS,1,0,1,,,21:39:33 27-Jan-2025,MC,B,50.0968,-5.2332,50.0968,-5.2332,8,,401677611,-126
Caterpillar,238962,UT,DS,1,0,0,,,23:36:18 27-Jan-2025,NN,B,50.0998,-5.2452,50.0998,-5.2452,8,,401677605,-126
Caterpillar,238962,UT,DS,1,0,0,,,10:36:21 28-Jan-2025,MB,B,50.0900,-5.2435,50.0900,-5.2435,8,,401677609,-130
Caterpillar,238962,UT,DS,1,0,0,,,13:34:50 28-Jan-2025,NN,B,50.0976,-5.2797,50.0976,-5.2797,8,,401677611,-135
Caterpillar,238962,UT,DS,1,0,0,,,18:52:48 28-Jan-2025,NK,B,50.1044,-5.2929,50.1044,-5.2929,8,,401677614,-128
Caterpillar,238962,UT,DS,1,0,0,,,20:17:45 28-Jan-2025,MB,B,50.1015,-5.2644,50.1015,-5.2644,8,,401677621,-134
Caterpillar,238962,UT,DS,1,0,1,,,20:21:16 28-Jan-2025,SR,B,50.1050,-5.2525,50.1050,-5.2525,6,,401677619,-131
Caterpillar,238962,UT,DS,2,0,2,56,56,20:31:23 28-Jan-2025,NK,B,50.0895,-5.2024,50.0895,-5.2024,6,,401677621,-135
Caterpillar,238962,UT,DS,1,0,1,,,21:15:38 28-Jan-2025,MC,B,50.0900,-5.2013,50.0900,-5.2013,8,,401677619,-126
Caterpillar,238962,UT,DS,2,0,2,350,350,21:19:08 28-Jan-2025,NP,B,50.0958,-5.1660,50.0958,-5.1660,6,,401677617,-131
Caterpillar,238962,UT,DS,1,0,1,,,05:49:18 29-Jan-2025,CS,B,50.0988,-5.1651,50.0988,-5.1651,8,,401677618,-125
Caterpillar,238962,UT,DS,2,0,0,417,417,06:03:30 29-Jan-2025,SR,B,50.0957,-5.2010,50.0957,-5.2010,6,,401677603,-129
Caterpillar,238962,UT,DS,2,0,0,77,77,11:11:41 29-Jan-2025,MC,B,50.0850,-5.1839,50.0850,-5.1839,8,,401677615,-116
Caterpillar,238962,UT,DS,2,0,2,219,219,11:38:17 29-Jan-2025,NN,B,50.0849,-5.1844,50.0849,-5.1844,6,,401677616,-123
Caterpillar,238962,UT,DS,1,0,0,,,11:55:35 29-Jan-2025,MB,B,50.0846,-5.1841,50.0846,-5.1841,6,,401677618,-130
Caterpillar,238962,UT,DS,2,0,0,92,92,13:48:26 29-Jan-2025,O3,B,50.0873,-5.1830,50.0873,-5.1830,8,,401677615,-127
Caterpillar,238962,UT,DS,1,0,0,,,18:11:38 29-Jan-2025,SR,B,50.0761,-5.1993,50.0761,-5.1993,8,,401677627,-128
Caterpillar,238962,UT,DS,2,0,1,90,90,23:25:37 29-Jan-2025,O3,B,50.0859,-5.2176,50.0859,-5.2176,8,,401677630,-126
Caterpillar,238962,UT,DS,1,0,0,,,01:03:27 30-Jan-2025,O3,B,50.0760,-5.2400,50.0760,-5.2400,8,,401677622,-124
Caterpillar,238962,UT,DS,1,0,1,,,09:51:01 30-Jan-2025,NK,B,50.0927,-5.2044,50.0927,-5.2044,8,,401677611,-137
Caterpillar,238962,UT,DS,2,0,2,397,397,10:48:07 30-Jan-2025,MC,B,50.1014,-5.2196,50.1014,-5.2196,8,,401677605,-120
