DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
Caterpillar,238962,0.500000,UT,,11:19:27 14-Feb-2025,11:19:28 14-Feb-2025,1,B,50.1019,-5.4043,CRC,,,,10496,3.300,,,9.10,3.5,,,,,,,,,,,,,250,22,255,40,,,,,,,44,1358,794,0,20,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,06:40:05 16-Feb-2025,06:40:05 16-Feb-2025,0,A,50.0987,-5.4949,CRC,,,,11096,3.325,,,9.70,3.5,,,,,,,,,,,,,214,21,255,40,,,,,,,58,1425,830,0,39,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,13:50:46 24-Feb-2025,13:50:46 24-Feb-2025,0,B,49.9079,-5.8086,CRC,,,,13946,3.300,,,10.95,5.5,,,,,,,,,,,,,147,22,255,40,,,,,,,52,1715,970,0,27,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,17:24:41 24-Feb-2025,17:24:41 24-Feb-2025,0,B,50.0073,-5.7897,CRC,,,,13996,3.325,,,10.90,5.0,,,,,,,,,,,,,165,22,255,40,,,,,,,64,1719,970,0,63,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,09:51:30 26-Feb-2025,09:51:30 26-Feb-2025,0,B,50.4989,-5.7011,CRC,,,,14621,3.325,,,10.60,5.0,,,,,,,,,,,,,173,22,255,40,,,,,,,34,1777,999,0,16,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,10:07:26 28-Feb-2025,10:07:26 28-Feb-2025,0,A,50.4235,-5.7681,CRC,,,,15296,3.325,,,10.60,5.0,,,,,,,,,,,,,201,22,255,40,,,,,,,36,1857,1049,0,31,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,23:35:16 28-Feb-2025,23:35:16 28-Feb-2025,0,3,50.5987,-5.9526,CRC,,,,15496,3.325,,,10.35,4.5,,,,,,,,,,,,,186,22,255,40,,,,,,,44,1871,1051,0,24,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,12:07:27 01-Mar-2025,12:07:27 01-Mar-2025,0,3,50.9311,-5.8070,CRC,,,,15696,3.325,,,10.60,4.5,,,,,,,,,,,,,208,22,255,40,,,,,,,72,1886,1053,0,15,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,13:27:53 01-Mar-2025,13:27:53 01-Mar-2025,0,3,50.9470,-5.7719,CRC,,,,15721,3.275,,,10.90,4.5,,,,,,,,,,,,,155,22,255,40,,,,,,,78,1887,1053,0,19,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,17:14:22 01-Mar-2025,17:14:22 01-Mar-2025,0,2,50.9968,-5.5913,CRC,,,,15796,3.325,,,10.55,4.5,,,,,,,,,,,,,183,22,255,40,,,,,,,56,1890,1053,0,21,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,19:49:22 01-Mar-2025,19:49:22 01-Mar-2025,0,3,51.0412,-5.3814,CRC,,,,15846,3.300,,,10.25,4.5,,,,,,,,,,,,,88,22,255,40,,,,,,,38,1892,1053,0,31,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,21:43:28 01-Mar-2025,21:43:28 01-Mar-2025,0,B,51.0468,-5.3290,CRC,,,,15871,3.325,,,10.00,4.5,,,,,,,,,,,,,88,22,255,40,,,,,,,44,1894,1053,0,24,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,18:17:39 02-Mar-2025,18:17:39 02-Mar-2025,0,1,51.0120,-5.0810,CRC,,,,16221,3.325,,,9.95,4.5,,,,,,,,,,,,,241,22,255,40,,,,,,,48,1926,1059,0,37,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,06:51:07 03-Mar-2025,06:51:07 03-Mar-2025,0,1,50.9803,-5.7606,CRC,,,,16421,3.225,,,10.00,4.5,,,,,,,,,,,,,255,22,255,40,,,,,,,46,1940,1061,0,17,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,10:23:29 11-Mar-2025,10:23:29 11-Mar-2025,0,A,50.4948,-5.6863,CRC,,,,19271,3.325,,,10.60,4.0,,,,,,,,,,,,,176,22,255,40,,,,,,,40,2222,1190,0,25,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,02:19:01 17-Mar-2025,02:19:01 17-Mar-2025,0,B,50.5942,-5.9421,CRC,,,,21196,3.300,,,10.75,5.5,,,,,,,,,,,,,255,22,255,40,,,,,,,52,2437,1314,0,39,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,10:43:19 22-Mar-2025,10:43:19 22-Mar-2025,0,A,50.5221,-5.6150,CRC,,,,22971,3.325,,,10.40,4.0,,,,,,,,,,,,,215,22,255,40,,,,,,,28,2638,1430,0,27,,,,,,16:00:00 09-Jan-2025,,,
Caterpillar,238962,0.500000,UT,,18:45:00 23-Mar-2025,18:45:00 23-Mar-2025,0,A,50.6002,-5.7270,CRC,,,,23371,3.225,,,10.25,4.5,,,,,,,,,,,,,194,22,255,40,,,,,,,54,2699,1470,0,10,,,,,,16:00:00 09-Jan-2025,,,
