Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Caterpillar,31-Jan-2025,17:59:52,2,,,,0,5,,,,,,,,,,,,,,,15,27,12596,,,,23,29667,,,,8,8603,,,,10,17793,,,,7,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,31-Jan-2025,19:54:35,1,,,,0,5,,,,,,,,,,,,,,,15,27,3252,,,,32,1280,,,,8,28565,,,,10,17490,,,,2,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,31-Jan-2025,20:46:29,1,,,,0,4,,,,,,,,,,,,,,,15,8,25832,,,,3,2422,,,,32,23710,,,,2,3946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,31-Jan-2025,22:46:26,1,,,,0,5,,,,,,,,,,,,,,,15,2,27726,,,,22,20407,,,,1,7856,,,,4,23708,,,,3,27710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Feb-2025,07:05:57,1,,,,0,6,,,,,,,,,,,,,,,15,14,27312,,,,13,8188,,,,22,27820,,,,15,19475,,,,5,9642,,,,23,31333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Feb-2025,08:30:31,1,,,,0,7,,,,,,,,,,,,,,,15,19,679,,,,17,2111,,,,13,31693,,,,22,23383,,,,24,19834,,,,15,16893,,,,23,13532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Feb-2025,12:46:09,1,,,,0,5,,,,,,,,,,,,,,,15,29,17484,,,,28,29990,,,,25,8344,,,,31,8437,,,,26,11074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Feb-2025,21:31:56,1,,,,0,7,,,,,,,,,,,,,,,15,17,11796,,,,3,14723,,,,14,11458,,,,22,13978,,,,1,3864,,,,2,10367,,,,21,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Feb-2025,22:22:46,1,,,,0,4,,,,,,,,,,,,,,,15,17,408,,,,22,17528,,,,19,11978,,,,3,3613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Feb-2025,05:00:11,1,,,,0,5,,,,,,,,,,,,,,,15,14,5639,,,,20,4392,,,,30,13419,,,,13,13930,,,,5,25720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Feb-2025,02:32:43,1,,,,0,5,,,,,,,,,,,,,,,15,20,3117,,,,11,12155,,,,9,4444,,,,5,18540,,,,6,6022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Feb-2025,02:00:01,1,,,,0,4,,,,,,,,,,,,,,,15,9,7732,,,,4,2635,,,,11,30180,,,,20,16022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Feb-2025,06:17:44,2,,,,0,7,,,,,,,,,,,,,,,15,30,8971,,,,13,31523,,,,5,2516,,,,15,4530,,,,14,30802,,,,23,20279,,,,17,32118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Feb-2025,17:59:14,1,,,,0,5,,,,,,,,,,,,,,,15,10,2073,,,,23,25536,,,,27,20188,,,,8,27502,,,,16,25080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,05-Feb-2025,06:27:25,1,,,,0,7,,,,,,,,,,,,,,,15,22,25728,,,,15,30711,,,,13,17318,,,,14,26432,,,,18,9496,,,,24,6619,,,,30,22912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Feb-2025,03:11:52,1,,,,0,4,,,,,,,,,,,,,,,15,5,19177,,,,13,21440,,,,20,30819,,,,29,1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Feb-2025,15:48:09,1,,,,0,7,,,,,,,,,,,,,,,15,23,25113,,,,16,20304,,,,31,1744,,,,27,17924,,,,18,32630,,,,26,2211,,,,29,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Feb-2025,16:31:59,1,,,,0,7,,,,,,,,,,,,,,,15,27,31164,,,,8,15392,,,,7,30093,,,,18,32442,,,,26,18796,,,,16,15395,,,,23,23822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Feb-2025,17:45:10,1,,,,0,8,,,,,,,,,,,,,,,15,10,11372,,,,23,8059,,,,16,13281,,,,27,2602,,,,18,13336,,,,15,1993,,,,26,3234,,,,2,2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Feb-2025,20:18:48,1,,,,0,4,,,,,,,,,,,,,,,15,17,16299,,,,14,27372,,,,22,17138,,,,2,19898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Feb-2025,22:34:48,1,,,,0,8,,,,,,,,,,,,,,,15,1,7386,,,,2,24102,,,,19,31366,,,,4,32674,,,,9,19100,,,,17,18575,,,,28,32392,,,,3,27579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Feb-2025,23:01:20,2,,,,0,7,,,,,,,,,,,,,,,15,2,22829,,,,1,6336,,,,3,8269,,,,21,6596,,,,19,32082,,,,4,2345,,,,17,11370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,08-Feb-2025,09:48:07,2,,,,0,4,,,,,,,,,,,,,,,15,19,25098,,,,12,14996,,,,24,18779,,,,10,3702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,08-Feb-2025,14:15:17,3,,,,0,6,,,,,,,,,,,,,,,15,29,31244,,,,31,21081,,,,16,12372,,,,28,14005,,,,26,16816,,,,18,16117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,08-Feb-2025,15:28:51,2,,,,0,8,,,,,,,,,,,,,,,15,31,31173,,,,27,28966,,,,28,13939,,,,18,12468,,,,29,25394,,,,16,31737,,,,23,29190,,,,5,16387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,08-Feb-2025,17:49:18,2,,,,0,8,,,,,,,,,,,,,,,15,10,13238,,,,16,309,,,,2,25661,,,,7,23654,,,,8,9110,,,,27,15443,,,,1,3252,,,,23,14243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,08-Feb-2025,19:02:54,2,,,,0,7,,,,,,,,,,,,,,,15,8,27823,,,,27,15994,,,,10,2826,,,,2,6826,,,,32,17072,,,,1,6693,,,,14,5406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,08-Feb-2025,21:55:19,1,,,,0,6,,,,,,,,,,,,,,,15,32,29195,,,,17,3161,,,,19,19473,,,,3,4646,,,,4,22940,,,,22,16309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,08-Feb-2025,22:00:01,1,,,,0,8,,,,,,,,,,,,,,,15,19,5567,,,,17,10061,,,,1,17959,,,,2,3656,,,,32,13472,,,,4,12065,,,,22,6458,,,,3,7911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,02:25:53,2,,,,0,4,,,,,,,,,,,,,,,15,9,18871,,,,7,466,,,,4,7930,,,,16,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,03:29:27,1,,,,0,7,,,,,,,,,,,,,,,15,11,13188,,,,13,10250,,,,5,24718,,,,30,21349,,,,9,13416,,,,7,11503,,,,20,32672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,04:40:39,2,,,,0,6,,,,,,,,,,,,,,,15,7,26652,,,,14,17846,,,,20,27714,,,,30,16760,,,,22,3088,,,,15,10211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,06:48:48,2,,,,0,4,,,,,,,,,,,,,,,15,23,6282,,,,5,5796,,,,24,10234,,,,15,28400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,07:35:01,2,,,,0,8,,,,,,,,,,,,,,,15,23,7122,,,,10,30419,,,,12,24580,,,,13,24263,,,,22,29426,,,,24,24383,,,,15,12536,,,,19,27985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,09:00:02,2,,,,0,8,,,,,,,,,,,,,,,15,25,7910,,,,24,5271,,,,23,32506,,,,19,27848,,,,15,27894,,,,12,11277,,,,32,31698,,,,17,13937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,11:37:07,2,,,,0,7,,,,,,,,,,,,,,,15,32,29399,,,,29,22360,,,,25,21890,,,,31,4985,,,,12,20924,,,,11,25959,,,,28,10266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,12:50:20,1,,,,0,6,,,,,,,,,,,,,,,15,31,12807,,,,25,15418,,,,26,21512,,,,29,19137,,,,28,30440,,,,32,15891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,16:18:48,1,,,,0,8,,,,,,,,,,,,,,,15,18,12058,,,,27,18964,,,,23,10223,,,,26,454,,,,8,25846,,,,10,18189,,,,7,15302,,,,16,18013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,09-Feb-2025,20:45:33,1,,,,0,6,,,,,,,,,,,,,,,15,17,25136,,,,14,24246,,,,3,94,,,,22,3875,,,,8,11000,,,,32,8345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,06:09:30,3,,,,0,8,,,,,,,,,,,,,,,15,30,20378,,,,22,1400,,,,23,22806,,,,15,10063,,,,24,26394,,,,14,31189,,,,5,13540,,,,13,21321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,07:01:26,1,,,,0,4,,,,,,,,,,,,,,,15,13,30918,,,,23,2671,,,,10,2153,,,,22,2596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,10:29:27,2,,,,0,7,,,,,,,,,,,,,,,15,28,5315,,,,32,31828,,,,24,7896,,,,25,19335,,,,29,18624,,,,12,14633,,,,11,18660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,12:54:13,1,,,,0,6,,,,,,,,,,,,,,,15,26,11298,,,,31,21956,,,,28,23630,,,,29,13293,,,,4,12300,,,,25,18615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,14:06:04,1,,,,0,8,,,,,,,,,,,,,,,15,5,6009,,,,29,8539,,,,16,15142,,,,26,21355,,,,18,20256,,,,25,21891,,,,28,23806,,,,27,31077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,15:05:50,2,,,,0,8,,,,,,,,,,,,,,,15,5,27706,,,,29,6133,,,,27,28696,,,,26,24169,,,,31,15344,,,,18,6995,,,,16,27498,,,,28,5269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,16:19:05,1,,,,0,6,,,,,,,,,,,,,,,15,23,10562,,,,18,22805,,,,7,16333,,,,8,366,,,,27,18174,,,,26,9667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,18:44:56,4,,,,0,7,,,,,,,,,,,,,,,15,27,30862,,,,1,22000,,,,2,3787,,,,10,2114,,,,23,31690,,,,16,19285,,,,30,30270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,19:01:57,1,,,,0,5,,,,,,,,,,,,,,,15,2,2329,,,,27,28784,,,,1,3326,,,,32,12165,,,,8,27214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,19:27:09,1,,,,0,8,,,,,,,,,,,,,,,15,1,1332,,,,10,16490,,,,8,12589,,,,2,9754,,,,3,4236,,,,14,1959,,,,27,20712,,,,22,10131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,10-Feb-2025,22:14:40,1,,,,0,7,,,,,,,,,,,,,,,15,2,32524,,,,1,23360,,,,4,30344,,,,3,27289,,,,21,14680,,,,31,15589,,,,9,7504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,00:40:43,1,,,,0,6,,,,,,,,,,,,,,,15,3,25706,,,,6,21989,,,,11,17952,,,,9,21676,,,,4,29954,,,,7,19261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,02:50:10,1,,,,0,8,,,,,,,,,,,,,,,15,7,13370,,,,9,8962,,,,5,23084,,,,13,23998,,,,11,15564,,,,6,11727,,,,16,9246,,,,30,28867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,07:01:30,1,,,,0,8,,,,,,,,,,,,,,,15,22,11526,,,,13,1910,,,,5,21148,,,,19,24115,,,,24,23772,,,,14,27125,,,,12,20590,,,,23,22387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,09:29:07,1,,,,0,5,,,,,,,,,,,,,,,15,32,20824,,,,25,12227,,,,10,30294,,,,24,14164,,,,12,20340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,10:37:41,1,,,,0,4,,,,,,,,,,,,,,,15,32,22980,,,,28,6014,,,,25,21134,,,,24,6950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,15:29:33,2,,,,0,7,,,,,,,,,,,,,,,15,27,25630,,,,23,1476,,,,31,26702,,,,18,19524,,,,26,22566,,,,5,8957,,,,29,28172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,16:40:08,5,,,,0,7,,,,,,,,,,,,,,,15,10,24305,,,,23,12214,,,,8,19132,,,,26,10860,,,,27,16480,,,,18,259,,,,7,22548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,18:00:02,2,,,,0,8,,,,,,,,,,,,,,,15,10,6163,,,,8,14476,,,,23,26683,,,,2,26312,,,,16,694,,,,27,17819,,,,1,7320,,,,21,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,19:00:01,2,,,,0,7,,,,,,,,,,,,,,,15,10,9491,,,,27,9507,,,,32,7251,,,,2,29746,,,,1,30230,,,,8,13055,,,,14,31130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,22:22:30,2,,,,0,4,,,,,,,,,,,,,,,15,1,4700,,,,2,9255,,,,3,31040,,,,19,16708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,11-Feb-2025,23:26:30,1,,,,0,7,,,,,,,,,,,,,,,15,31,840,,,,19,30856,,,,17,7527,,,,1,4691,,,,6,3780,,,,3,1593,,,,28,31504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,01:40:20,1,,,,0,4,,,,,,,,,,,,,,,15,9,16043,,,,20,27126,,,,4,17800,,,,30,28895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,02:43:35,2,,,,0,7,,,,,,,,,,,,,,,15,11,28378,,,,9,25294,,,,20,18172,,,,5,20255,,,,6,30084,,,,30,29049,,,,16,19762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,03:49:23,1,,,,0,6,,,,,,,,,,,,,,,15,11,9212,,,,14,30653,,,,13,13975,,,,7,7091,,,,5,32472,,,,30,7627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,04:49:49,2,,,,0,4,,,,,,,,,,,,,,,15,30,7600,,,,22,18754,,,,14,14214,,,,20,19634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,05:00:27,2,,,,0,7,,,,,,,,,,,,,,,15,15,3957,,,,30,18162,,,,20,14556,,,,14,10442,,,,22,26600,,,,7,12037,,,,13,29450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,06:01:03,3,,,,0,7,,,,,,,,,,,,,,,15,5,2434,,,,22,21317,,,,24,12496,,,,23,9496,,,,14,18860,,,,15,29319,,,,13,9102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,08:10:13,1,,,,0,6,,,,,,,,,,,,,,,15,17,16483,,,,22,25180,,,,19,21389,,,,12,26064,,,,24,29094,,,,15,28365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,10:56:22,1,,,,0,7,,,,,,,,,,,,,,,15,32,23234,,,,12,26161,,,,11,1202,,,,6,1239,,,,28,382,,,,24,8411,,,,29,32380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,14:32:36,1,,,,0,5,,,,,,,,,,,,,,,15,16,26678,,,,29,26427,,,,26,21092,,,,5,2452,,,,31,2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,19:19:15,1,,,,0,7,,,,,,,,,,,,,,,15,8,3639,,,,27,11166,,,,1,25416,,,,14,26021,,,,3,30410,,,,2,4653,,,,32,32248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,12-Feb-2025,21:18:19,1,,,,0,8,,,,,,,,,,,,,,,15,4,28808,,,,21,17400,,,,17,1561,,,,2,9815,,,,8,16476,,,,1,22957,,,,14,4642,,,,32,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,13-Feb-2025,01:39:13,1,,,,0,5,,,,,,,,,,,,,,,15,7,20062,,,,6,12352,,,,9,7043,,,,30,5816,,,,11,12394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,13-Feb-2025,04:00:07,1,,,,0,6,,,,,,,,,,,,,,,15,13,19387,,,,7,30674,,,,11,6012,,,,14,21632,,,,5,19858,,,,30,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,13-Feb-2025,04:02:06,1,,,,0,8,,,,,,,,,,,,,,,15,7,14094,,,,20,32134,,,,14,18336,,,,30,22573,,,,13,13606,,,,11,18987,,,,18,3316,,,,5,11377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,13-Feb-2025,08:35:12,1,,,,0,4,,,,,,,,,,,,,,,15,17,18496,,,,24,123,,,,22,22348,,,,15,21088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,13-Feb-2025,17:04:44,3,,,,0,6,,,,,,,,,,,,,,,15,27,10498,,,,23,26572,,,,8,32228,,,,21,24059,,,,18,15994,,,,2,25189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,13-Feb-2025,18:11:50,1,,,,0,8,,,,,,,,,,,,,,,15,10,26984,,,,27,28757,,,,16,26512,,,,2,22329,,,,21,416,,,,1,12579,,,,7,30944,,,,23,16513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,13-Feb-2025,20:26:10,1,,,,0,7,,,,,,,,,,,,,,,15,8,14600,,,,17,4051,,,,3,13479,,,,21,12831,,,,22,23928,,,,32,1709,,,,14,16444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,14-Feb-2025,00:57:00,1,,,,0,5,,,,,,,,,,,,,,,15,6,11288,,,,9,4838,,,,11,24282,,,,7,13610,,,,20,3030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,14-Feb-2025,05:01:56,1,,,,0,8,,,,,,,,,,,,,,,15,18,17356,,,,5,7879,,,,30,27850,,,,22,27520,,,,15,6604,,,,14,32387,,,,13,5896,,,,7,11277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,14-Feb-2025,07:28:02,2,,,,0,4,,,,,,,,,,,,,,,15,23,8518,,,,15,26269,,,,13,16897,,,,19,18118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,14-Feb-2025,23:35:37,1,,,,0,8,,,,,,,,,,,,,,,15,3,16327,,,,1,26958,,,,17,16838,,,,9,26076,,,,19,13058,,,,4,31565,,,,11,6084,,,,6,14499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,15-Feb-2025,06:22:05,1,,,,0,8,,,,,,,,,,,,,,,15,13,13905,,,,15,28414,,,,22,22928,,,,23,2990,,,,5,18520,,,,14,4095,,,,24,3322,,,,17,27545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,15-Feb-2025,09:17:01,1,,,,0,5,,,,,,,,,,,,,,,15,32,10259,,,,12,30611,,,,25,2648,,,,19,13248,,,,10,26836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,15-Feb-2025,12:55:30,1,,,,0,6,,,,,,,,,,,,,,,15,25,13043,,,,26,17754,,,,18,26570,,,,31,16537,,,,16,31078,,,,29,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,15-Feb-2025,15:01:38,1,,,,0,7,,,,,,,,,,,,,,,15,27,22802,,,,26,10165,,,,18,1996,,,,16,23296,,,,29,11352,,,,31,13959,,,,7,24982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,15-Feb-2025,16:08:07,2,,,,0,7,,,,,,,,,,,,,,,15,8,6358,,,,27,6999,,,,10,7540,,,,23,2809,,,,26,16888,,,,7,7303,,,,16,30674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,15-Feb-2025,17:06:41,2,,,,0,8,,,,,,,,,,,,,,,15,10,13202,,,,23,29120,,,,7,28381,,,,16,16608,,,,8,3656,,,,18,20113,,,,27,19648,,,,2,21527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,15-Feb-2025,19:11:47,2,,,,0,8,,,,,,,,,,,,,,,15,10,560,,,,8,3772,,,,14,13007,,,,22,26510,,,,32,20246,,,,2,26047,,,,1,13670,,,,3,32697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,15-Feb-2025,20:17:56,1,,,,0,7,,,,,,,,,,,,,,,15,32,19114,,,,1,30756,,,,2,12941,,,,17,21888,,,,10,23648,,,,3,32483,,,,8,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,15-Feb-2025,21:21:18,1,,,,0,4,,,,,,,,,,,,,,,15,2,1878,,,,1,27442,,,,3,26665,,,,19,24595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,16-Feb-2025,00:42:54,2,,,,0,6,,,,,,,,,,,,,,,15,11,11359,,,,4,28838,,,,20,14530,,,,6,15618,,,,9,10624,,,,19,6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,16-Feb-2025,01:00:15,1,,,,0,7,,,,,,,,,,,,,,,15,6,16090,,,,9,8824,,,,30,6879,,,,20,27412,,,,4,21582,,,,7,557,,,,19,7588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,16-Feb-2025,02:01:12,1,,,,0,7,,,,,,,,,,,,,,,15,5,21861,,,,9,25418,,,,11,15932,,,,29,24736,,,,6,15384,,,,20,8727,,,,7,20240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,16-Feb-2025,03:08:18,1,,,,0,6,,,,,,,,,,,,,,,15,13,14878,,,,11,28626,,,,30,9957,,,,5,22856,,,,7,12738,,,,6,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
