DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Caterpillar,238962,UT,22:12:07 16-Jan-2025,Argos,B,50.0859,-5.2055,1240,5162,298,119,,,,,,
Caterpillar,238962,UT,22:37:54 16-Jan-2025,Argos,B,50.0885,-5.2148,659,13149,33,82,,,,,,
Caterpillar,238962,UT,07:14:12 17-Jan-2025,Argos,A,50.0913,-5.2156,905,16272,50,85,,,,,,
Caterpillar,238962,UT,10:21:07 17-Jan-2025,Argos,B,50.1025,-5.2284,2043,4104,1016,90,,,,,,
Caterpillar,238962,UT,11:04:50 17-Jan-2025,Argos,B,50.1005,-5.2123,2163,4295,1088,85,,,,,,
Caterpillar,238962,UT,12:32:52 17-Jan-2025,Argos,B,50.0984,-5.2271,2059,3099,1367,106,,,,,,
Caterpillar,238962,UT,14:40:58 17-Jan-2025,Argos,B,50.0978,-5.2377,2486,3632,1701,95,,,,,,
Caterpillar,238962,UT,22:00:01 17-Jan-2025,Argos,B,50.1156,-5.2333,2836,11945,673,89,,,,,,
Caterpillar,238962,UT,08:26:40 18-Jan-2025,Argos,B,50.1132,-5.2528,3897,19653,772,94,,,,,,
Caterpillar,238962,UT,09:58:41 18-Jan-2025,Argos,B,50.1157,-5.3003,3971,16733,942,97,,,,,,
Caterpillar,238962,UT,10:21:51 18-Jan-2025,Argos,B,50.1031,-5.3119,3877,21813,688,99,,,,,,
Caterpillar,238962,UT,10:43:13 18-Jan-2025,Argos,B,50.0977,-5.2986,3246,18288,576,94,,,,,,
Caterpillar,238962,UT,11:40:20 18-Jan-2025,Argos,B,50.0973,-5.3020,3369,14651,774,94,,,,,,
Caterpillar,238962,UT,12:00:01 18-Jan-2025,Argos,B,50.0973,-5.3007,3430,14140,831,94,,,,,,
Caterpillar,238962,UT,12:14:10 18-Jan-2025,Argos,B,50.0967,-5.2095,1411,24785,80,129,,,,,,
Caterpillar,238962,UT,12:23:59 18-Jan-2025,Argos,B,50.0871,-5.2004,499,2387,104,100,,,,,,
Caterpillar,238962,UT,13:51:44 18-Jan-2025,Argos,B,50.0868,-5.2095,1305,2107,808,98,,,,,,
Caterpillar,238962,UT,18:02:07 18-Jan-2025,Argos,2,50.0928,-5.2081,253,933,68,117,,,,,,
Caterpillar,238962,UT,18:08:05 18-Jan-2025,Argos,B,50.0928,-5.2085,419,743,235,105,,,,,,
Caterpillar,238962,UT,19:02:39 18-Jan-2025,Argos,A,50.0966,-5.2105,781,13133,46,99,,,,,,
Caterpillar,238962,UT,19:47:42 18-Jan-2025,Argos,B,50.1012,-5.2210,1142,2614,499,93,,,,,,
Caterpillar,238962,UT,01:08:55 19-Jan-2025,Argos,B,50.1033,-5.2594,2385,5470,1039,89,,,,,,
Caterpillar,238962,UT,06:07:10 19-Jan-2025,Argos,B,50.1097,-5.2788,3245,9710,1084,91,,,,,,
Caterpillar,238962,UT,07:58:48 19-Jan-2025,Argos,B,50.1172,-5.2162,2270,88661,58,123,,,,,,
Caterpillar,238962,UT,10:19:13 19-Jan-2025,Argos,A,50.0909,-5.1966,846,20603,34,104,,,,,,
Caterpillar,238962,UT,11:44:07 19-Jan-2025,Argos,B,50.0886,-5.1944,1429,3461,590,102,,,,,,
Caterpillar,238962,UT,13:07:57 19-Jan-2025,Argos,3,50.0902,-5.1945,206,1597,26,101,,,,,,
Caterpillar,238962,UT,13:51:03 19-Jan-2025,Argos,B,50.0894,-5.1929,909,1511,547,92,,,,,,
Caterpillar,238962,UT,17:22:05 19-Jan-2025,Argos,B,50.0890,-5.1855,1731,5482,546,87,,,,,,
Caterpillar,238962,UT,19:53:26 19-Jan-2025,Argos,B,50.0882,-5.1843,2331,5167,1051,84,,,,,,
