DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,,,,,
Caterpillar,238962,0.500000,Transmission,UT,00:56:00 17-Feb-2025,16.7,0.00,1,,,, ,3,,5.00,0.00,9.375,9.425,,,10.00,0.00,9.425,9.475,,,15.00,0.00,9.425,9.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,01:01:00 17-Feb-2025,1.7,0.00,2,,,, ,3,,5.00,0.00,9.425,9.475,,,10.00,0.00,9.425,9.475,,,15.00,0.00,9.425,9.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,11:39:00 18-Feb-2025,1.7,0.00,1,,,, ,6,,5.00,0.00,9.675,9.725,,,10.00,0.00,9.675,9.725,,,15.00,0.00,9.675,9.725,,,20.00,0.00,9.625,9.675,,,25.00,0.00,9.625,9.675,,,30.00,0.00,9.625,9.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,23:01:00 18-Feb-2025,1.7,0.00,1,,,, ,3,,5.00,0.00,9.575,9.625,,,10.00,0.00,9.575,9.625,,,15.00,1.00,9.575,9.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,09:27:00 20-Feb-2025,16.7,0.00,1,,,, ,9,,5.00,0.00,9.675,9.725,,,10.00,0.00,9.675,9.725,,,15.00,0.00,9.675,9.725,,,20.00,0.00,9.675,9.725,,,25.00,0.00,9.675,9.725,,,30.00,0.00,9.675,9.725,,,35.00,0.00,9.675,9.725,,,40.00,0.00,9.675,9.725,,,45.00,0.00,9.675,9.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,21:01:00 20-Feb-2025,1.7,0.00,1,,,, ,3,,5.00,0.00,10.025,10.075,,,10.00,0.00,10.025,10.075,,,15.00,0.00,10.025,10.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,09:00:00 21-Feb-2025,1.7,0.00,2,,,, ,2,,5.00,0.00,10.225,10.275,,,10.00,0.00,10.225,10.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,07:45:00 22-Feb-2025,1.7,0.00,1,,,, ,3,,5.00,0.00,9.975,10.025,,,10.00,0.00,9.975,10.025,,,15.00,0.00,9.975,10.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,19:00:00 22-Feb-2025,1.7,0.00,1,,,, ,2,,5.00,0.00,9.975,10.025,,,10.00,0.00,9.925,9.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,05:07:00 24-Feb-2025,16.7,0.00,1,,,, ,2,,90.00,0.00,10.875,10.925,,,95.00,1.00,10.875,10.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,06:00:00 24-Feb-2025,1.7,0.00,1,,,, ,7,,5.00,0.00,10.925,10.975,,,10.00,0.00,10.925,10.975,,,15.00,0.00,10.925,10.975,,,20.00,0.00,10.925,10.975,,,25.00,0.00,10.925,10.975,,,30.00,0.00,10.925,10.975,,,35.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,05:06:00 25-Feb-2025,16.7,0.00,2,,,, ,8,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.725,10.775,,,40.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,15:00:00 25-Feb-2025,16.7,0.00,1,,,, ,12,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.725,10.775,,,40.00,0.00,10.725,10.775,,,45.00,0.00,10.725,10.775,,,50.00,0.00,10.725,10.775,,,55.00,0.00,10.725,10.775,,,60.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,03:02:00 26-Feb-2025,1.7,0.00,3,,,, ,5,,5.00,0.00,10.625,10.675,,,10.00,0.00,10.625,10.675,,,15.00,0.00,10.625,10.675,,,20.00,0.00,10.625,10.675,,,25.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,12:01:00 28-Feb-2025,16.7,0.00,2,,,, ,15,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.575,10.625,,,15.00,0.00,10.575,10.625,,,20.00,0.00,10.575,10.625,,,25.00,0.00,10.575,10.625,,,30.00,0.00,10.575,10.625,,,35.00,0.00,10.575,10.625,,,40.00,0.00,10.575,10.625,,,45.00,0.00,10.575,10.625,,,50.00,0.00,10.575,10.625,,,55.00,0.00,10.575,10.625,,,60.00,0.00,10.575,10.625,,,65.00,0.00,10.575,10.625,,,70.00,0.00,10.575,10.625,,,75.00,1.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,13:00:00 28-Feb-2025,1.7,0.00,3,,,, ,3,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.625,10.675,,,15.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,01:01:00 01-Mar-2025,1.7,0.00,1,,,, ,3,,5.00,0.00,10.275,10.325,,,10.00,0.00,10.275,10.325,,,15.00,0.00,10.275,10.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,11:46:00 01-Mar-2025,1.7,0.00,2,,,, ,4,,5.00,0.00,10.475,10.525,,,10.00,0.00,10.125,10.175,,,15.00,0.00,10.125,10.175,,,20.00,0.00,10.125,10.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,22:11:00 02-Mar-2025,16.7,0.00,2,,,, ,16,,5.00,0.00,10.025,10.075,,,10.00,0.00,10.025,10.075,,,15.00,0.00,10.025,10.075,,,20.00,0.00,10.025,10.075,,,25.00,0.00,10.025,10.075,,,30.00,0.00,10.025,10.075,,,35.00,0.00,10.025,10.075,,,40.00,0.00,10.025,10.075,,,45.00,0.00,10.025,10.075,,,50.00,0.00,10.025,10.075,,,55.00,0.00,9.975,10.025,,,60.00,0.00,9.975,10.025,,,65.00,0.00,9.975,10.025,,,70.00,0.00,9.975,10.025,,,75.00,0.00,9.975,10.025,,,80.00,0.00,9.975,10.025,,,,,,,,,,,,,,,,,,,
