DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Selkie,238970,UT,18:47:34 29-Apr-2025,Argos,B,50.2183,1.5776,1472,4045,535,102,,,,,,
Selkie,238970,UT,20:23:15 29-Apr-2025,Argos,B,50.2092,1.5567,2337,5310,1028,100,,,,,,
Selkie,238970,UT,20:56:07 29-Apr-2025,Argos,B,50.2079,1.5556,1967,5734,674,100,,,,,,
Selkie,238970,UT,21:30:31 29-Apr-2025,Argos,A,50.2607,1.2480,3887,16206,932,94,,,,,,
Selkie,238970,UT,22:18:15 29-Apr-2025,Argos,B,50.2607,1.2482,26814,42490,16921,90,,,,,,
Selkie,238970,UT,00:07:14 30-Apr-2025,Argos,A,50.3174,1.1811,210,1033,42,95,,,,,,
Selkie,238970,UT,00:08:34 30-Apr-2025,Argos,3,50.3185,1.1803,234,332,165,74,,,,,,
Selkie,238970,UT,01:49:07 30-Apr-2025,Argos,B,50.3368,1.1639,1620,2706,970,91,,,,,,
Selkie,238970,UT,04:24:07 30-Apr-2025,Argos,B,50.3737,1.1368,1846,4835,704,92,,,,,,
Selkie,238970,UT,06:09:38 30-Apr-2025,Argos,B,50.3929,1.1291,2462,5994,1010,95,,,,,,
Selkie,238970,UT,08:51:07 30-Apr-2025,Argos,B,50.3880,1.0889,2272,101377,50,90,,,,,,
Selkie,238970,UT,09:07:32 30-Apr-2025,Argos,B,50.3957,0.8395,444,1666,118,37,,,,,,
Selkie,238970,UT,09:44:02 30-Apr-2025,Argos,A,50.3882,0.8230,128,324,50,107,,,,,,
Selkie,238970,UT,10:31:25 30-Apr-2025,Argos,B,50.3920,0.7196,4080,6354,2620,91,,,,,,
Selkie,238970,UT,10:34:47 30-Apr-2025,Argos,B,50.3882,0.7794,1924,45396,81,82,,,,,,
Selkie,238970,UT,11:25:03 30-Apr-2025,Argos,B,50.3887,0.8019,1731,5913,506,87,,,,,,
Selkie,238970,UT,12:06:01 30-Apr-2025,Argos,B,50.3839,0.7587,1378,37357,50,87,,,,,,
Selkie,238970,UT,12:15:51 30-Apr-2025,Argos,3,50.3898,0.8172,102,250,41,95,,,,,,
Selkie,238970,UT,12:15:51 30-Apr-2025,Argos,A,50.3873,0.8166,180,408,79,77,,,,,,
Selkie,238970,UT,13:44:44 30-Apr-2025,Argos,B,50.3628,0.7735,848,9691,74,51,,,,,,
Selkie,238970,UT,13:58:11 30-Apr-2025,Argos,B,50.3624,0.7588,1080,3173,367,56,,,,,,
Selkie,238970,UT,15:43:07 30-Apr-2025,Argos,B,50.3670,0.6431,1984,4543,866,73,,,,,,
Selkie,238970,UT,19:46:43 30-Apr-2025,Argos,B,50.4285,0.6371,1989,26454,149,14,,,,,,
Selkie,238970,UT,20:29:28 30-Apr-2025,Argos,B,50.4109,0.5961,1699,2547,1133,15,,,,,,
Selkie,238970,UT,21:06:29 30-Apr-2025,Argos,B,50.4054,0.5821,1387,6719,286,58,,,,,,
Selkie,238970,UT,21:27:58 30-Apr-2025,Argos,B,50.4136,0.5947,1454,4057,520,60,,,,,,
