DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
Selkie,238970,0.500000,UT,,08:12:41 02-May-2025,08:12:45 02-May-2025,4,A,50.3778,0.6509,CRC,,,,17640,3.300,,,11.60,-0.5,,,,,,,,,,,,,83,22,255,40,,,,,,,60,1810,975,0,32,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,12:33:58 06-May-2025,12:34:02 06-May-2025,4,1,50.2489,1.4770,CRC,,,,19165,3.350,,,14.05,0.0,,,,,,,,,,,,,255,22,255,42,,,,,,,46,1956,1044,0,58,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,22:38:29 06-May-2025,22:38:34 06-May-2025,5,A,50.2403,1.5441,CRC,,,,19290,3.350,,,18.40,0.0,,,,,,,,,,,,,255,22,255,40,,,,,,,56,1968,1048,0,11,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,01:34:02 09-May-2025,01:34:07 09-May-2025,5,B,50.4973,0.3435,CRC,,,,19940,3.300,,,11.35,0.0,,,,,,,,,,,,,98,21,255,40,,,,,,,32,2042,1097,0,43,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,23:04:23 11-May-2025,23:04:28 11-May-2025,5,A,50.2173,1.5963,CRC,,,,20890,3.300,,,15.15,0.0,,,,,,,,,,,,,98,21,255,40,,,,,,,50,2137,1142,0,17,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,07:43:04 12-May-2025,07:43:09 12-May-2025,5,B,50.2600,1.5187,CRC,,,,21015,3.325,,,14.40,0.0,,,,,,,,,,,,,133,21,255,40,,,,,,,40,2149,1148,0,33,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,23:51:08 16-May-2025,23:51:13 16-May-2025,5,B,50.3629,0.8700,CRC,,,,22590,3.275,,,12.30,0.0,,,,,,,,,,,,,162,21,255,40,,,,,,,38,2304,1224,0,15,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,06:27:03 18-May-2025,06:27:09 18-May-2025,6,3,50.2377,1.5245,CRC,,,,23015,3.400,,,28.65,-0.5,,,,,,,,,,,,,255,21,255,40,,,,,,,50,2344,1243,0,70,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,07:50:01 18-May-2025,07:50:07 18-May-2025,6,2,50.2414,1.5152,CRC,,,,23040,3.400,,,22.20,-0.5,,,,,,,,,,,,,255,21,255,40,,,,,,,46,2346,1243,0,17,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,10:57:17 21-May-2025,10:57:23 21-May-2025,6,A,50.4653,1.0019,CRC,,,,24065,3.300,,,12.80,0.0,,,,,,,,,,,,,166,21,255,39,,,,,,,72,2445,1288,0,6,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,19:51:50 25-May-2025,19:51:57 25-May-2025,7,B,50.4153,0.9914,CRC,,,,25715,3.300,,,12.90,0.0,,,,,,,,,,,,,178,21,255,39,,,,,,,48,2595,1354,0,26,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,21:41:20 26-May-2025,21:41:26 26-May-2025,6,B,50.2418,1.5320,CRC,,,,26140,3.325,,,15.60,0.0,,,,,,,,,,,,,152,21,255,39,,,,,,,40,2627,1360,0,24,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,11:22:18 28-May-2025,11:22:24 28-May-2025,6,B,50.2460,1.4854,CRC,,,,26615,3.300,,,15.55,0.0,,,,,,,,,,,,,248,21,255,39,,,,,,,24,2676,1385,0,30,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,19:02:55 30-May-2025,19:03:02 30-May-2025,7,3,50.3629,0.9644,CRC,,,,27315,3.325,,,14.00,0.0,,,,,,,,,,,,,181,21,255,39,,,,,,,52,2755,1423,0,10,,,,,,10:00:00 11-Mar-2025,,,
Selkie,238970,0.500000,UT,,14:24:26 05-Jun-2025,14:24:34 05-Jun-2025,8,B,50.3541,1.1524,CRC,,,,29315,3.325,,,14.45,0.0,,,,,,,,,,,,,161,21,255,39,,,,,,,52,2950,1507,0,13,,,,,,10:00:00 11-Mar-2025,,,
