DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
Selkie,238970,UT,,38,1824,99,2,3264,,,,,28,13:00:02 11-Mar-2025,14:24:34 05-Jun-2025,86,12:18:11 19-Jan-2025,10:00:00 05-Jun-2025,137,,,10:00:00 11-Mar-2025
