DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
Wirligig,225754,0.500000,UT,07:00:00 08-May-2025,,,,0.0,13.8,Status
Wirligig,225754,0.500000,UT,22:00:00 08-May-2025,,,,0.0,20.7,Status
Wirligig,225754,0.500000,UT,19:00:00 10-May-2025,,,,0.0,11.9,Status
Wirligig,225754,0.500000,UT,17:00:00 15-May-2025,,,,0.0,12.4,Status
Wirligig,225754,0.500000,UT,14:00:00 17-May-2025,,,,0.0,12.6,Status
Wirligig,225754,0.500000,UT,12:00:00 18-May-2025,,,,0.0,13.1,Status
Wirligig,225754,0.500000,UT,13:00:00 18-May-2025,,,,0.0,13.1,Status
Wirligig,225754,0.500000,UT,22:00:00 18-May-2025,,,,0.0,12.8,Status
Wirligig,225754,0.500000,UT,01:00:00 20-May-2025,,,,0.0,12.9,Status
Wirligig,225754,0.500000,UT,21:00:00 22-May-2025,,,,0.0,13.3,Status
Wirligig,225754,0.500000,UT,02:00:00 24-May-2025,,,,0.0,13.0,Status
Wirligig,225754,0.500000,UT,20:00:00 25-May-2025,,,,0.0,12.9,Status
Wirligig,225754,0.500000,UT,11:00:00 29-May-2025,,,,0.0,15.4,Status
Wirligig,225754,0.500000,UT,19:00:00 30-May-2025,,,,0.0,17.8,Status
Wirligig,225754,0.500000,UT,21:00:00 30-May-2025,,,,0.0,15.8,Status
Wirligig,225754,0.500000,UT,02:00:00 01-Jun-2025,,,,0.0,14.0,Status
Wirligig,225754,0.500000,UT,14:00:00 01-Jun-2025,,,,0.0,13.5,Status
Wirligig,225754,0.500000,UT,15:00:00 02-Jun-2025,,,,0.0,14.1,Status
Wirligig,225754,0.500000,UT,06:00:00 03-Jun-2025,,,,0.0,13.1,Status
