DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Flea,238966,UT,19:47:54 14-Mar-2025,Argos,A,50.0783,-5.3146,112,174,71,107,,,,,,
Flea,238966,UT,19:51:13 14-Mar-2025,Argos,B,50.0788,-5.3154,276,429,177,93,,,,,,
Flea,238966,UT,20:22:23 14-Mar-2025,Argos,B,50.0860,-5.3250,580,3801,88,63,,,,,,
Flea,238966,UT,20:57:02 14-Mar-2025,Argos,1,50.0717,-5.3226,516,1229,216,40,,,,,,
Flea,238966,UT,21:40:07 14-Mar-2025,Argos,B,50.1017,-5.3465,1325,2187,801,81,,,,,,
Flea,238966,UT,21:59:15 14-Mar-2025,Argos,3,50.0726,-5.3088,118,395,35,72,,,,,,
Flea,238966,UT,22:08:18 14-Mar-2025,Argos,B,50.0735,-5.3097,428,685,267,87,,,,,,
Flea,238966,UT,22:27:48 14-Mar-2025,Argos,B,50.0734,-5.3092,737,1212,447,91,,,,,,
Flea,238966,UT,23:40:04 14-Mar-2025,Argos,B,50.0721,-5.3039,972,5293,178,41,,,,,,
Flea,238966,UT,23:49:39 14-Mar-2025,Argos,3,50.0588,-5.3112,116,171,78,68,,,,,,
Flea,238966,UT,00:32:02 15-Mar-2025,Argos,2,50.0461,-5.3056,458,1405,148,81,,,,,,
Flea,238966,UT,05:27:24 15-Mar-2025,Argos,B,49.9560,-5.2768,5423,28074,1047,82,,,,,,
Flea,238966,UT,07:28:08 15-Mar-2025,Argos,B,49.9496,-5.2778,5414,13274,2208,91,,,,,,
Flea,238966,UT,09:46:33 15-Mar-2025,Argos,B,49.9529,-5.2807,4098,14230,1180,89,,,,,,
Flea,238966,UT,10:13:58 15-Mar-2025,Argos,B,49.9733,-5.2487,1780,60251,52,100,,,,,,
Flea,238966,UT,11:23:37 15-Mar-2025,Argos,B,49.9568,-5.1794,818,6482,103,38,,,,,,
Flea,238966,UT,12:31:21 15-Mar-2025,Argos,B,49.9684,-5.1534,1123,2123,594,82,,,,,,
