Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Flea,13-Mar-2025,23:11:07,1,,,,0,6,50.00181,-5.25345,23:11:07 13-Mar-2025,Interpolated,49.99485,-5.27634,,,,,9.7,-1.1,,,,15,20,8222,,,,11,25517,,,,19,13957,,,,7,19385,,,,30,21820,,,,9,12893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,14-Mar-2025,05:39:29,2,,,,0,6,49.97416,-5.23816,05:39:29 14-Mar-2025,Interpolated,49.99149,-5.13870,,,,,17.8,-1.8,,,,15,12,6943,,,,13,16570,,,,24,17337,,,,23,20280,,,,15,4910,,,,19,27387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,14-Mar-2025,07:01:46,1,,,,0,5,49.98793,-5.13969,07:01:46 14-Mar-2025,Interpolated,49.97328,-5.17304,,,,,1.7,0.0,,,,15,32,15232,,,,10,30078,,,,25,23585,,,,24,20320,,,,23,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,14-Mar-2025,08:00:08,2,,,,0,4,49.97659,-5.19716,08:00:08 14-Mar-2025,Interpolated,49.95965,-5.20814,,,,,1.4,-0.4,,,,15,32,24143,,,,24,28689,,,,25,27498,,,,10,7008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,14-Mar-2025,15:08:46,1,,,,0,4,50.03917,-5.27758,15:08:46 14-Mar-2025,Interpolated,50.04365,-5.27896,,,,,3.1,-0.2,,,,15,26,8996,,,,16,30296,,,,23,19778,,,,10,11914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,14-Mar-2025,17:29:31,4,,,,0,8,50.06141,-5.29712,17:29:31 14-Mar-2025,Interpolated,50.06468,-5.29144,,1,,,8.9,-1.8,,,,15,32,27340,,,,10,26034,,,,8,12744,,,,2,19014,,,,27,23050,,,,1,18395,,,,21,31774,,,,17,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,14-Mar-2025,18:54:18,1,,,,0,7,50.07485,-5.30620,18:54:18 14-Mar-2025,Interpolated,50.07615,-5.30655,,1,,,9.1,-1.6,,,,15,1,32614,,,,2,22961,,,,17,7480,,,,3,12266,,,,21,6612,,,,32,4181,,,,8,21106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,14-Mar-2025,19:00:39,2,,,,0,8,50.05600,-5.30926,19:00:39 14-Mar-2025,Interpolated,50.07593,-5.30690,,1,,,7.2,-1.2,,,,15,1,24481,,,,2,5972,,,,17,18881,,,,3,19406,,,,14,31790,,,,21,14789,,,,22,27428,,,,8,18795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,14-Mar-2025,19:58:48,3,,,,0,6,50.07379,-5.31477,19:58:48 14-Mar-2025,Interpolated,50.07963,-5.32715,,,,,20.8,-1.8,,,,15,19,25252,,,,22,8438,,,,4,9765,,,,3,25724,,,,6,22712,,,,2,22759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,14-Mar-2025,22:19:20,1,,,,0,4,50.07010,-5.30927,22:19:20 14-Mar-2025,Interpolated,50.07395,-5.30608,,,,,0.6,-1.3,,,,15,6,17408,,,,9,27186,,,,11,386,,,,4,30080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
