DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,11:15:00 24-Apr-2025,16.7,-2.00,1,,,, ,15,,5.00,0.00,11.025,11.075,,,10.00,0.00,11.025,11.075,,,15.00,0.00,10.975,11.025,,,20.00,0.00,10.925,10.975,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.525,10.575,,,35.00,0.00,10.175,10.225,,,40.00,0.00,10.175,10.225,,,45.00,0.00,10.175,10.225,,,50.00,0.00,10.175,10.225,,,55.00,0.00,10.175,10.225,,,60.00,0.00,10.175,10.225,,,65.00,0.00,10.175,10.225,,,70.00,0.00,10.175,10.225,,,75.00,1.00,10.175,10.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,22:16:00 24-Apr-2025,16.7,-2.00,1,,,, ,14,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.375,10.425,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.875,10.925,,,30.00,0.00,9.775,9.825,,,35.00,0.00,9.875,9.925,,,40.00,0.00,9.975,10.025,,,45.00,0.00,10.025,10.075,,,50.00,0.00,10.025,10.075,,,55.00,0.00,10.025,10.075,,,60.00,0.00,10.025,10.075,,,65.00,0.00,10.025,10.075,,,70.00,0.00,10.025,10.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,23:01:00 24-Apr-2025,1.7,-2.00,1,,,, ,2,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,09:59:00 25-Apr-2025,16.7,-2.00,1,,,, ,11,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.675,10.725,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.825,10.875,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.575,10.625,,,40.00,0.00,10.375,10.425,,,45.00,0.00,10.275,10.325,,,50.00,0.00,10.275,10.325,,,55.00,0.00,10.275,10.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,22:09:00 25-Apr-2025,16.7,-2.00,2,,,, ,4,,5.00,0.00,10.875,10.925,,,10.00,0.00,10.875,10.925,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,20:02:00 27-Apr-2025,16.7,-2.00,1,,,, ,13,,5.00,0.00,11.475,11.525,,,10.00,0.00,11.425,11.475,,,15.00,0.00,11.425,11.475,,,20.00,0.00,11.025,11.075,,,25.00,0.00,10.875,10.925,,,30.00,0.00,10.325,10.375,,,35.00,0.00,10.175,10.225,,,40.00,0.00,10.125,10.175,,,45.00,0.00,10.125,10.175,,,50.00,0.00,10.125,10.175,,,55.00,0.00,10.125,10.175,,,60.00,0.00,10.125,10.175,,,65.00,0.00,10.125,10.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,06:03:00 28-Apr-2025,16.7,-2.00,1,,,, ,15,,5.00,0.00,11.625,11.675,,,10.00,0.00,11.625,11.675,,,15.00,0.00,11.575,11.625,,,20.00,0.00,11.125,11.175,,,25.00,0.00,11.025,11.075,,,30.00,0.00,10.675,10.725,,,35.00,0.00,10.375,10.425,,,40.00,0.00,10.325,10.375,,,45.00,0.00,10.325,10.375,,,50.00,0.00,10.325,10.375,,,55.00,0.00,10.325,10.375,,,60.00,0.00,10.325,10.375,,,65.00,0.00,10.325,10.375,,,70.00,0.00,10.325,10.375,,,75.00,0.00,10.325,10.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,07:01:00 28-Apr-2025,16.7,-2.00,2,,,, ,15,,5.00,0.00,11.625,11.675,,,10.00,0.00,11.625,11.675,,,15.00,0.00,11.375,11.425,,,20.00,0.00,11.175,11.225,,,25.00,0.00,10.525,10.575,,,30.00,0.00,10.525,10.575,,,35.00,0.00,10.375,10.425,,,40.00,0.00,10.325,10.375,,,45.00,0.00,10.325,10.375,,,50.00,0.00,10.325,10.375,,,55.00,0.00,10.325,10.375,,,60.00,0.00,10.325,10.375,,,65.00,0.00,10.325,10.375,,,70.00,0.00,10.325,10.375,,,75.00,0.00,10.325,10.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,17:01:00 29-Apr-2025,16.7,-2.00,1,,,, ,15,,5.00,0.00,12.425,12.475,,,10.00,0.00,12.275,12.325,,,15.00,0.00,11.825,11.875,,,20.00,0.00,11.325,11.375,,,25.00,0.00,11.025,11.075,,,30.00,0.00,10.525,10.575,,,35.00,0.00,10.475,10.525,,,40.00,0.00,10.475,10.525,,,45.00,0.00,10.475,10.525,,,50.00,0.00,10.475,10.525,,,55.00,0.00,10.475,10.525,,,60.00,1.00,10.475,10.525,,,65.00,0.00,10.475,10.525,,,70.00,0.00,10.475,10.525,,,75.00,0.00,10.475,10.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,17:59:00 29-Apr-2025,1.7,-2.00,2,,,, ,3,,5.00,0.00,12.375,12.425,,,10.00,0.00,12.375,12.425,,,15.00,1.00,12.225,12.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,04:55:00 30-Apr-2025,16.7,-2.00,4,,,, ,15,,5.00,0.00,12.175,12.225,,,10.00,0.00,11.675,11.725,,,15.00,0.00,11.225,11.275,,,20.00,0.00,10.425,10.475,,,25.00,0.00,10.375,10.425,,,30.00,0.00,10.325,10.375,,,35.00,0.00,10.325,10.375,,,40.00,0.00,10.325,10.375,,,45.00,0.00,10.325,10.375,,,50.00,0.00,10.375,10.425,,,55.00,0.00,10.375,10.425,,,60.00,0.00,10.375,10.425,,,65.00,0.00,10.375,10.425,,,70.00,0.00,10.375,10.425,,,75.00,0.00,10.375,10.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,04:59:00 30-Apr-2025,1.7,-2.00,1,,,, ,15,,5.00,0.00,12.175,12.225,,,10.00,0.00,12.075,12.125,,,15.00,0.00,11.325,11.375,,,20.00,0.00,10.475,10.525,,,25.00,0.00,10.325,10.375,,,30.00,0.00,10.325,10.375,,,35.00,0.00,10.325,10.375,,,40.00,0.00,10.325,10.375,,,45.00,0.00,10.325,10.375,,,50.00,0.00,10.325,10.375,,,55.00,0.00,10.325,10.375,,,60.00,0.00,10.375,10.425,,,65.00,0.00,10.375,10.425,,,70.00,0.00,10.375,10.425,,,75.00,0.00,10.375,10.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,16:02:00 30-Apr-2025,1.7,-2.00,2,,,, ,13,,5.00,0.00,12.325,12.375,,,10.00,0.00,11.075,11.125,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.675,10.725,,,25.00,0.00,10.625,10.675,,,30.00,0.00,10.575,10.625,,,35.00,0.00,10.575,10.625,,,40.00,0.00,10.575,10.625,,,45.00,0.00,10.575,10.625,,,50.00,0.00,10.575,10.625,,,55.00,0.00,10.575,10.625,,,60.00,0.00,10.575,10.625,,,65.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,17:06:00 30-Apr-2025,16.7,-2.00,2,,,, ,13,,5.00,0.00,12.325,12.375,,,10.00,0.00,11.075,11.125,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.675,10.725,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,65.00,1.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,15:55:00 01-May-2025,1.7,-2.00,1,,,, ,6,,5.00,0.00,11.475,11.525,,,10.00,0.00,11.475,11.525,,,15.00,0.00,11.425,11.475,,,20.00,0.00,11.375,11.425,,,25.00,0.00,11.375,11.425,,,30.00,0.00,11.375,11.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,16:00:00 01-May-2025,16.7,-2.00,1,,,, ,6,,5.00,0.00,11.375,11.425,,,10.00,0.00,11.375,11.425,,,15.00,0.00,11.375,11.425,,,20.00,0.00,11.375,11.425,,,25.00,0.00,11.325,11.375,,,30.00,0.00,11.375,11.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,14:00:00 02-May-2025,16.7,-2.00,3,,,, ,7,,5.00,0.00,11.275,11.325,,,10.00,0.00,11.275,11.325,,,15.00,0.00,11.175,11.225,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.025,11.075,,,35.00,1.00,11.025,11.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,01:04:00 03-May-2025,1.7,-2.00,2,,,, ,7,,5.00,0.00,11.075,11.125,,,10.00,0.00,11.125,11.175,,,15.00,0.00,11.075,11.125,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,02:06:00 03-May-2025,16.7,-2.00,1,,,, ,7,,5.00,0.00,11.125,11.175,,,10.00,0.00,11.125,11.175,,,15.00,0.00,11.125,11.175,,,20.00,0.00,11.125,11.175,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,13:00:00 03-May-2025,16.7,-2.00,1,,,, ,8,,5.00,0.00,11.325,11.375,,,10.00,0.00,11.125,11.175,,,15.00,0.00,11.075,11.125,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.075,11.125,,,35.00,1.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,00:33:00 04-May-2025,1.7,-2.00,1,,,, ,8,,5.00,0.00,12.225,12.275,,,10.00,0.00,11.775,11.825,,,15.00,0.00,11.225,11.275,,,20.00,0.00,11.025,11.075,,,25.00,0.00,10.925,10.975,,,30.00,0.00,10.875,10.925,,,35.00,0.00,10.825,10.875,,,40.00,0.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,11:59:00 05-May-2025,1.7,-2.00,1,,,, ,8,,5.00,0.00,11.225,11.275,,,10.00,0.00,11.175,11.225,,,15.00,0.00,11.075,11.125,,,20.00,0.00,11.025,11.075,,,25.00,0.00,10.975,11.025,,,30.00,0.00,10.925,10.975,,,35.00,0.00,10.925,10.975,,,40.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,10:42:00 06-May-2025,16.7,-1.00,2,,,, ,11,,5.00,0.00,11.225,11.275,,,10.00,0.00,11.175,11.225,,,15.00,0.00,11.075,11.125,,,20.00,0.00,11.075,11.125,,,25.00,0.00,10.975,11.025,,,30.00,0.00,10.975,11.025,,,35.00,0.00,10.975,11.025,,,40.00,0.00,10.925,10.975,,,45.00,0.00,10.925,10.975,,,50.00,0.00,10.825,10.875,,,55.00,0.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,20:00:00 07-May-2025,16.7,-1.00,1,,,, ,11,,5.00,0.00,11.825,11.875,,,10.00,0.00,11.575,11.625,,,15.00,0.00,11.225,11.275,,,20.00,0.00,11.125,11.175,,,25.00,0.00,10.975,11.025,,,30.00,0.00,10.975,11.025,,,35.00,0.00,10.875,10.925,,,40.00,0.00,10.875,10.925,,,45.00,0.00,10.825,10.875,,,50.00,0.00,10.825,10.875,,,55.00,0.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,21:03:00 07-May-2025,1.7,-1.00,1,,,, ,11,,5.00,0.00,11.925,11.975,,,10.00,0.00,11.725,11.775,,,15.00,0.00,11.175,11.225,,,20.00,0.00,11.075,11.125,,,25.00,0.00,10.975,11.025,,,30.00,0.00,10.925,10.975,,,35.00,0.00,10.925,10.975,,,40.00,0.00,10.875,10.925,,,45.00,0.00,10.825,10.875,,,50.00,0.00,10.825,10.875,,,55.00,0.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,20:29:00 08-May-2025,166666.7,-1.00,2,,,, ,12,,5.00,0.00,12.575,12.625,,,10.00,0.00,11.425,11.475,,,15.00,0.00,11.175,11.225,,,20.00,0.00,11.075,11.125,,,25.00,0.00,10.975,11.025,,,30.00,0.00,10.975,11.025,,,35.00,0.00,10.975,11.025,,,40.00,0.00,10.925,10.975,,,45.00,0.00,10.875,10.925,,,50.00,0.00,10.875,10.925,,,55.00,0.00,10.875,10.925,,,60.00,0.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,07:02:00 09-May-2025,16.7,-1.00,4,,,, ,11,,5.00,0.00,11.925,11.975,,,10.00,0.00,11.925,11.975,,,15.00,0.00,11.575,11.625,,,20.00,0.00,11.475,11.525,,,25.00,0.00,11.225,11.275,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.025,11.075,,,50.00,0.00,10.975,11.025,,,55.00,0.00,10.975,11.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,08:01:00 09-May-2025,16.7,-1.00,1,,,, ,11,,5.00,0.00,12.025,12.075,,,10.00,0.00,11.975,12.025,,,15.00,0.00,11.175,11.225,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.025,11.075,,,35.00,0.00,10.975,11.025,,,40.00,0.00,10.975,11.025,,,45.00,0.00,10.975,11.025,,,50.00,0.00,10.925,10.975,,,55.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,18:23:00 09-May-2025,16.7,-1.00,2,,,, ,12,,5.00,0.00,13.225,13.275,,,10.00,0.00,11.925,11.975,,,15.00,0.00,11.375,11.425,,,20.00,0.00,10.925,10.975,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.725,10.775,,,50.00,0.00,10.725,10.775,,,55.00,0.00,10.675,10.725,,,60.00,1.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,19:02:00 09-May-2025,16.7,-1.00,3,,,, ,11,,5.00,0.00,12.825,12.875,,,10.00,0.00,12.075,12.125,,,15.00,0.00,10.975,11.025,,,20.00,0.00,10.975,11.025,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.675,10.725,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.625,10.675,,,55.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,06:03:00 10-May-2025,16.7,-1.00,1,,,, ,11,,5.00,0.00,12.675,12.725,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.225,11.275,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.025,11.075,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,50.00,0.00,10.775,10.825,,,55.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,17:31:00 10-May-2025,166.7,-1.00,1,,,, ,6,,5.00,0.00,12.025,12.075,,,10.00,0.00,11.975,12.025,,,15.00,0.00,11.975,12.025,,,20.00,0.00,11.975,12.025,,,25.00,0.00,11.975,12.025,,,30.00,0.00,11.925,11.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,05:29:00 11-May-2025,16.7,-1.00,2,,,, ,10,,5.00,0.00,11.675,11.725,,,10.00,0.00,11.625,11.675,,,15.00,0.00,11.625,11.675,,,20.00,0.00,11.625,11.675,,,25.00,0.00,11.675,11.725,,,30.00,0.00,11.675,11.725,,,35.00,0.00,11.675,11.725,,,40.00,0.00,11.675,11.725,,,45.00,0.00,11.625,11.675,,,50.00,0.00,11.575,11.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,04:03:00 12-May-2025,16.7,-1.00,1,,,, ,11,,5.00,0.00,12.425,12.475,,,10.00,0.00,12.375,12.425,,,15.00,0.00,11.525,11.575,,,20.00,0.00,11.275,11.325,,,25.00,0.00,11.025,11.075,,,30.00,0.00,10.975,11.025,,,35.00,0.00,10.925,10.975,,,40.00,0.00,10.925,10.975,,,45.00,0.00,10.925,10.975,,,50.00,0.00,10.925,10.975,,,55.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,16:01:00 12-May-2025,16.7,-1.00,1,,,, ,12,,5.00,0.00,12.275,12.325,,,10.00,0.00,12.275,12.325,,,15.00,0.00,12.225,12.275,,,20.00,0.00,11.825,11.875,,,25.00,0.00,11.025,11.075,,,30.00,0.00,10.875,10.925,,,35.00,0.00,10.825,10.875,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,50.00,0.00,10.725,10.775,,,55.00,0.00,10.725,10.775,,,60.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,14:05:00 13-May-2025,16.7,-1.00,1,,,, ,11,,5.00,0.00,12.675,12.725,,,10.00,0.00,12.225,12.275,,,15.00,0.00,11.925,11.975,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.025,11.075,,,35.00,0.00,10.925,10.975,,,40.00,0.00,10.875,10.925,,,45.00,0.00,10.825,10.875,,,50.00,0.00,10.775,10.825,,,55.00,1.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,14:59:00 13-May-2025,16.7,-1.00,2,,,, ,10,,5.00,0.00,12.675,12.725,,,10.00,0.00,12.375,12.425,,,15.00,0.00,12.125,12.175,,,20.00,0.00,11.675,11.725,,,25.00,0.00,11.025,11.075,,,30.00,0.00,10.975,11.025,,,35.00,0.00,10.925,10.975,,,40.00,0.00,10.875,10.925,,,45.00,0.00,10.825,10.875,,,50.00,0.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,02:08:00 14-May-2025,1.7,-1.00,1,,,, ,6,,5.00,0.00,12.975,13.025,,,10.00,0.00,12.975,13.025,,,15.00,0.00,12.525,12.575,,,20.00,0.00,11.525,11.575,,,25.00,0.00,10.925,10.975,,,30.00,0.00,10.875,10.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,13:12:00 14-May-2025,16.7,-1.00,1,,,, ,7,,5.00,0.00,13.275,13.325,,,10.00,0.00,12.825,12.875,,,15.00,0.00,12.325,12.375,,,20.00,0.00,12.125,12.175,,,25.00,0.00,11.675,11.725,,,30.00,0.00,11.225,11.275,,,35.00,1.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,15:28:00 14-May-2025,16.7,-1.00,1,,,, ,12,,5.00,0.00,13.425,13.475,,,10.00,0.00,12.975,13.025,,,15.00,0.00,12.475,12.525,,,20.00,0.00,11.975,12.025,,,25.00,0.00,11.425,11.475,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.025,11.075,,,40.00,0.00,10.925,10.975,,,45.00,0.00,10.925,10.975,,,50.00,0.00,10.925,10.975,,,55.00,0.00,10.925,10.975,,,60.00,1.00,11.275,11.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,01:40:00 15-May-2025,16.7,-1.00,1,,,, ,8,,5.00,0.00,12.325,12.375,,,10.00,0.00,11.675,11.725,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.625,11.675,,,25.00,0.00,11.625,11.675,,,30.00,0.00,11.575,11.625,,,35.00,0.00,11.575,11.625,,,40.00,0.00,11.575,11.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,02:02:00 15-May-2025,1.7,-1.00,1,,,, ,8,,5.00,0.00,12.425,12.475,,,10.00,0.00,11.925,11.975,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.675,11.725,,,25.00,0.00,11.625,11.675,,,30.00,0.00,11.575,11.625,,,35.00,0.00,11.575,11.625,,,40.00,0.00,11.625,11.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,11:00:00 16-May-2025,16.7,-1.00,1,,,, ,12,,5.00,0.00,12.025,12.075,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.675,11.725,,,25.00,0.00,11.625,11.675,,,30.00,0.00,11.575,11.625,,,35.00,0.00,11.575,11.625,,,40.00,0.00,11.575,11.625,,,45.00,0.00,11.575,11.625,,,50.00,0.00,11.575,11.625,,,55.00,0.00,11.575,11.625,,,60.00,1.00,11.575,11.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
