DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Bug,238964,UT,DS,2,0,1,398,398,11:53:47 31-Mar-2025,NP,,,,,,,,401650000,-122
Bug,238964,UT,DS,1,0,0,,,12:00:25 31-Mar-2025,NN,,,,,,,,401650000,-125
Bug,238964,UT,DS,1,0,1,,,13:37:31 31-Mar-2025,O3,,,,,,,,401650000,-134
Bug,238964,UT,DS,2,0,1,45,45,13:40:54 31-Mar-2025,NN,,,,,,,,401650000,-129
Bug,238964,UT,DS,1,0,1,,,15:11:57 31-Mar-2025,O3,,,,,,,,401650000,-132
Bug,238964,UT,DS,1,0,1,,,16:25:28 31-Mar-2025,CS,,,,,,,,401650000,-128
Bug,238964,UT,DS,3,0,2,238,212,18:09:58 31-Mar-2025,CS,A,50.0965,-5.4448,42.5890,-45.5451,,,401677633,-127
Bug,238964,UT,DS,1,0,1,,,18:32:53 31-Mar-2025,NK,B,50.0988,-5.4465,50.0988,-5.4465,6,,401677643,-123
Bug,238964,UT,DS,1,0,1,,,19:10:05 31-Mar-2025,SR,B,50.1020,-5.4478,50.1020,-5.4478,8,,401677630,-125
Bug,238964,UT,DS,1,0,1,,,20:06:06 31-Mar-2025,NK,B,50.1064,-5.4523,50.1064,-5.4523,7,,401677645,-140
Bug,238964,UT,DS,2,0,1,165,165,21:28:19 31-Mar-2025,MC,B,50.1349,-5.4920,50.1349,-5.4920,8,,401677637,-120
Bug,238964,UT,DS,3,0,2,347,74,21:41:07 31-Mar-2025,NP,A,47.0638,-17.9568,50.1293,-5.5102,,,401677690,-131
Bug,238964,UT,DS,3,0,3,101,74,21:52:03 31-Mar-2025,NN,A,50.1235,-5.5231,52.8159,9.0773,,,401677641,-120
Bug,238964,UT,DS,2,0,2,168,168,23:04:50 31-Mar-2025,O3,B,50.1047,-5.5251,50.1047,-5.5251,8,,401677638,-120
Bug,238964,UT,DS,1,0,1,,,23:26:45 31-Mar-2025,NP,B,50.1026,-5.5245,50.1026,-5.5245,6,,401677634,-129
Bug,238964,UT,DS,1,0,1,,,00:44:23 01-Apr-2025,O3,B,50.1088,-5.5052,50.1088,-5.5052,1,,401677629,-130
Bug,238964,UT,DS,1,0,1,,,04:54:33 01-Apr-2025,SR,B,50.0778,-5.4989,50.0778,-5.4989,8,,401677634,-132
Bug,238964,UT,DS,2,0,2,224,224,06:09:18 01-Apr-2025,CS,B,50.1008,-5.4522,50.1008,-5.4522,8,,401677642,-123
Bug,238964,UT,DS,3,0,1,218,210,06:29:20 01-Apr-2025,SR,A,45.2319,-31.0360,50.1069,-5.4727,,,401677685,-125
Bug,238964,UT,DS,1,0,0,,,07:46:45 01-Apr-2025,CS,B,50.1055,-5.4766,50.1055,-5.4766,8,,401677648,-131
Bug,238964,UT,DS,3,0,1,85,73,10:01:47 01-Apr-2025,NK,B,50.1111,-5.5062,50.1111,-5.5062,,,401677657,-127
Bug,238964,UT,DS,1,0,1,,,10:01:11 01-Apr-2025,NP,B,50.1124,-5.4860,50.1124,-5.4860,8,,401677640,-124
Bug,238964,UT,DS,1,0,0,,,10:37:40 01-Apr-2025,MB,B,50.1113,-5.5074,50.1113,-5.5074,8,,401677649,-131
Bug,238964,UT,DS,2,0,0,103,103,11:27:46 01-Apr-2025,MC,B,50.1254,-5.4995,50.1254,-5.4995,8,,401677654,-120
Bug,238964,UT,DS,1,0,0,,,12:52:39 01-Apr-2025,O3,B,50.1348,-5.5001,50.1348,-5.5001,8,,401677660,-133
Bug,238964,UT,DS,1,0,1,,,13:03:00 01-Apr-2025,MC,B,50.1330,-5.5022,50.1330,-5.5022,6,,401677663,-130
Bug,238964,UT,DS,1,0,1,,,13:25:24 01-Apr-2025,NP,B,50.1360,-5.5033,50.1360,-5.5033,6,,401677660,-139
Bug,238964,UT,DS,1,0,1,,,14:29:14 01-Apr-2025,O3,B,50.1414,-5.5040,50.1414,-5.5040,8,,401677658,-135
Bug,238964,UT,DS,1,0,0,,,17:24:05 01-Apr-2025,CS,B,50.1460,-5.4887,50.1460,-5.4887,8,,401677646,-129
Bug,238964,UT,DS,1,0,1,,,18:32:55 01-Apr-2025,SR,B,50.1454,-5.4893,,,8,,401677645,-124
Bug,238964,UT,DS,1,0,1,,,20:16:44 01-Apr-2025,MB,B,50.1483,-5.4901,50.1483,-5.4901,8,,401677640,-133
Bug,238964,UT,DS,1,0,0,,,20:16:44 01-Apr-2025,SR,B,50.1327,-5.4997,50.1327,-5.4997,,,401677652,-137
Bug,238964,UT,DS,2,0,2,291,291,21:09:24 01-Apr-2025,MC,B,50.1028,-5.4714,50.1028,-5.4714,8,,401677638,-131
Bug,238964,UT,DS,1,0,1,,,21:54:10 01-Apr-2025,SR,B,50.0972,-5.4656,50.0972,-5.4656,8,,401677641,-136
Bug,238964,UT,DS,1,0,0,,,22:57:04 01-Apr-2025,MC,B,50.0936,-5.4431,50.0936,-5.4431,8,,401677647,-124
Bug,238964,UT,DS,1,0,0,,,23:10:36 01-Apr-2025,NP,B,50.0969,-5.4489,50.0969,-5.4489,6,,401677646,-135
Bug,238964,UT,DS,2,0,2,63,63,23:24:26 01-Apr-2025,NN,B,50.1173,-5.4635,50.1173,-5.4635,6,,401677641,-121
Bug,238964,UT,DS,2,0,1,101,101,01:42:08 02-Apr-2025,O3,B,50.1160,-5.4782,50.1160,-5.4782,8,,401677639,-132
Bug,238964,UT,DS,4,0,2,138,46,05:27:50 02-Apr-2025,CS,2,50.0893,-5.4769,50.0893,-5.4769,50,,401677642,-122
Bug,238964,UT,DS,5,0,2,171,60,05:58:35 02-Apr-2025,SR,2,50.1019,-5.4537,50.1019,-5.4537,58,,401677643,-121
Bug,238964,UT,DS,1,0,0,,,07:07:35 02-Apr-2025,CS,B,50.1105,-5.4379,50.1105,-5.4379,8,,401677642,-134
Bug,238964,UT,DS,1,0,0,,,09:39:55 02-Apr-2025,NK,B,50.1261,-5.4041,50.1261,-5.4041,8,,401677647,-135
Bug,238964,UT,DS,1,0,1,,,11:09:43 02-Apr-2025,MC,B,50.1258,-5.4006,50.1258,-5.4006,8,,401677651,-122
Bug,238964,UT,DS,1,0,1,,,11:43:39 02-Apr-2025,NN,B,50.1337,-5.4099,50.1337,-5.4099,6,,401677665,-133
Bug,238964,UT,DS,1,0,0,,,12:03:43 02-Apr-2025,O3,,,,,,,,401650000,
Bug,238964,UT,DS,2,0,1,54,54,13:09:17 02-Apr-2025,NP,B,50.1471,-5.4281,50.1471,-5.4281,8,,401677673,-135
Bug,238964,UT,DS,1,0,0,,,13:17:54 02-Apr-2025,NN,B,50.1448,-5.4371,50.1448,-5.4371,6,,401677680,-133
Bug,238964,UT,DS,3,0,0,83,55,13:42:43 02-Apr-2025,O3,,,,,,,,401650000,
Bug,238964,UT,DS,3,0,1,135,53,15:13:59 02-Apr-2025,O3,,,,,,,,401650000,
Bug,238964,UT,DS,2,0,0,188,188,18:24:23 02-Apr-2025,CS,B,50.1388,-5.5067,50.1388,-5.5067,8,,401677627,-129
Bug,238964,UT,DS,3,0,2,163,131,19:43:05 02-Apr-2025,SR,A,50.0855,-5.4243,50.0855,-5.4243,8,,401677643,-127
Bug,238964,UT,DS,1,0,1,,,20:01:23 02-Apr-2025,MB,B,50.0855,-5.4244,50.0855,-5.4244,6,,401677641,-130
Bug,238964,UT,DS,1,0,1,,,21:03:47 02-Apr-2025,NK,B,50.0798,-5.4128,50.0798,-5.4128,8,,401677632,-133
Bug,238964,UT,DS,1,0,0,,,21:35:14 02-Apr-2025,NN,B,50.0754,-5.4112,50.0754,-5.4112,7,,401677643,-135
Bug,238964,UT,DS,1,0,1,,,21:38:34 02-Apr-2025,MB,B,50.0754,-5.4127,50.0754,-5.4127,6,,401677639,-129
Bug,238964,UT,DS,4,0,4,148,54,22:32:16 02-Apr-2025,MC,2,50.0378,-5.4470,50.0378,-5.4470,58,,401677644,-120
Bug,238964,UT,DS,1,0,0,,,23:00:41 02-Apr-2025,NP,B,50.0381,-5.4471,50.0381,-5.4471,6,,401677646,-128
Bug,238964,UT,DS,1,0,1,,,00:50:21 03-Apr-2025,NN,B,50.0097,-5.4562,50.0097,-5.4562,8,,401677664,-133
Bug,238964,UT,DS,1,0,1,,,00:50:21 03-Apr-2025,O3,B,50.0178,-5.4522,50.0178,-5.4522,,,401677657,-130
Bug,238964,UT,DS,1,0,1,,,04:51:16 03-Apr-2025,CS,B,49.9654,-5.4660,49.9654,-5.4660,8,,401677651,-128
