DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
Purple,238969,UT,19:59:31 01-Mar-2025,Argos,B,49.0512,-5.5380,1038,18592,57,66,,,,,,
Purple,238969,UT,20:13:03 01-Mar-2025,Argos,B,49.0625,-5.4918,477,2150,106,20,,,,,,
Purple,238969,UT,21:04:15 01-Mar-2025,Argos,B,49.0469,-5.4745,1120,1477,849,74,,,,,,
Purple,238969,UT,21:21:06 01-Mar-2025,Argos,B,49.0182,-5.4630,899,18385,44,81,,,,,,
Purple,238969,UT,21:33:55 01-Mar-2025,Argos,B,49.0127,-5.4624,1008,4002,253,82,,,,,,
Purple,238969,UT,21:37:07 01-Mar-2025,Argos,B,49.0137,-5.4635,1064,3384,334,83,,,,,,
Purple,238969,UT,21:54:00 01-Mar-2025,Argos,B,49.0068,-5.4508,873,17142,44,62,,,,,,
Purple,238969,UT,23:01:33.887840 01-Mar-2025,FastGPS,6,48.9574,-5.5007,,,,,,,,,,
Purple,238969,UT,23:05:27 01-Mar-2025,Argos,B,48.9790,-5.4318,1139,11184,116,73,,,,,,
Purple,238969,UT,23:16:33 01-Mar-2025,Argos,A,48.9504,-5.5104,113,182,70,97,,,,,,
Purple,238969,UT,00:34:39 02-Mar-2025,Argos,B,48.9092,-5.4844,855,24276,30,84,,,,,,
Purple,238969,UT,02:10:22.996507 02-Mar-2025,FastGPS,4,48.9056,-5.4613,,,,,,,,,,
Purple,238969,UT,02:10:51 02-Mar-2025,Argos,B,48.8737,-5.4626,1630,3731,711,86,,,,,,
Purple,238969,UT,04:23:07.539467 02-Mar-2025,FastGPS,5,48.9785,-5.3759,,,,,,,,,,
Purple,238969,UT,05:31:43.784000 02-Mar-2025,FastGPS,7,49.0386,-5.3016,,,,,,,,,,
Purple,238969,UT,05:45:28 02-Mar-2025,Argos,0,49.0542,-5.2753,1895,13629,263,87,,,,,,
Purple,238969,UT,06:59:03 02-Mar-2025,Argos,B,49.0692,-5.2272,6036,11497,3168,95,,,,,,
Purple,238969,UT,07:26:30 02-Mar-2025,Argos,B,49.0894,-5.1980,7044,22365,2218,99,,,,,,
Purple,238969,UT,07:41:49.414015 02-Mar-2025,FastGPS,4,49.1204,-5.2024,,,,,,,,,,
Purple,238969,UT,09:44:40 02-Mar-2025,Argos,A,49.1168,-5.1556,240,1054,54,93,,,,,,
Purple,238969,UT,09:44:40 02-Mar-2025,Argos,B,49.0960,-5.1379,3053,14328,650,100,,,,,,
Purple,238969,UT,10:06:08 02-Mar-2025,Argos,B,49.1038,-5.1666,2200,7016,689,93,,,,,,
Purple,238969,UT,10:59:56 02-Mar-2025,Argos,B,49.1087,-5.1265,2436,6794,873,92,,,,,,
Purple,238969,UT,11:00:00.733591 02-Mar-2025,FastGPS,4,49.1126,-5.1459,,,,,,,,,,
Purple,238969,UT,11:25:43 02-Mar-2025,Argos,B,49.1081,-5.1342,2703,7724,945,91,,,,,,
Purple,238969,UT,11:31:29 02-Mar-2025,Argos,B,49.1089,-5.1259,2751,8294,912,91,,,,,,
Purple,238969,UT,11:42:30 02-Mar-2025,Argos,1,49.1208,-5.1569,968,2972,315,87,,,,,,
Purple,238969,UT,13:09:27 02-Mar-2025,Argos,B,49.1259,-5.1048,6879,10310,4589,90,,,,,,
Purple,238969,UT,14:05:42 02-Mar-2025,Argos,B,49.1381,-5.2010,5704,96076,338,50,,,,,,
Purple,238969,UT,14:32:30.635347 02-Mar-2025,FastGPS,4,49.1271,-5.1998,,,,,,,,,,
Purple,238969,UT,15:45:49.473415 02-Mar-2025,FastGPS,5,49.1514,-5.1773,,,,,,,,,,
Purple,238969,UT,15:46:07 02-Mar-2025,Argos,B,49.1535,-5.1883,3089,5497,1735,61,,,,,,
Purple,238969,UT,16:31:06 02-Mar-2025,Argos,B,49.1590,-5.1847,3082,4525,2098,73,,,,,,
Purple,238969,UT,16:49:49.482931 02-Mar-2025,FastGPS,5,49.1886,-5.1181,,,,,,,,,,
Purple,238969,UT,17:57:18 02-Mar-2025,Argos,B,49.1743,-5.1653,2560,3559,1841,81,,,,,,
Purple,238969,UT,18:17:37 02-Mar-2025,Argos,A,49.2406,-4.9977,290,1128,74,129,,,,,,
Purple,238969,UT,19:24:42 02-Mar-2025,Argos,B,49.2500,-4.9860,1151,1728,766,92,,,,,,
Purple,238969,UT,19:27:12 02-Mar-2025,Argos,B,49.2521,-4.9849,1170,1759,778,94,,,,,,
Purple,238969,UT,19:58:33 02-Mar-2025,Argos,B,49.1751,-5.1439,2740,4012,1870,72,,,,,,
Purple,238969,UT,20:43:37 02-Mar-2025,Argos,B,49.2709,-4.8362,8184,386524,173,79,,,,,,
Purple,238969,UT,21:14:46.334689 02-Mar-2025,FastGPS,6,49.2842,-4.7564,,,,,,,,,,
Purple,238969,UT,21:15:04 02-Mar-2025,Argos,B,49.2930,-4.7667,7198,22821,2270,80,,,,,,
Purple,238969,UT,21:33:29 02-Mar-2025,Argos,B,49.2865,-4.7737,5045,149169,170,92,,,,,,
Purple,238969,UT,22:00:23.535210 02-Mar-2025,FastGPS,7,49.2938,-4.7274,,,,,,,,,,
Purple,238969,UT,22:11:24 02-Mar-2025,Argos,B,49.3128,-4.6801,1499,5280,425,92,,,,,,
Purple,238969,UT,22:47:51 02-Mar-2025,Argos,1,49.3156,-4.7129,650,1247,339,114,,,,,,
Purple,238969,UT,23:00:13.667746 02-Mar-2025,FastGPS,4,49.3134,-4.7116,,,,,,,,,,
Purple,238969,UT,23:01:28 02-Mar-2025,Argos,3,49.3157,-4.7148,110,233,51,87,,,,,,
Purple,238969,UT,23:47:22 02-Mar-2025,Argos,A,49.3156,-4.7803,784,17656,34,79,,,,,,
Purple,238969,UT,23:50:38.695837 02-Mar-2025,FastGPS,6,49.3301,-4.7054,,,,,,,,,,
Purple,238969,UT,00:46:03 03-Mar-2025,Argos,B,49.3750,-4.5516,1465,2409,890,91,,,,,,
Purple,238969,UT,01:26:07 03-Mar-2025,Argos,A,49.3472,-4.6903,1197,2718,527,174,,,,,,
Purple,238969,UT,03:03:25.778773 03-Mar-2025,FastGPS,7,49.3666,-4.6585,,,,,,,,,,
Purple,238969,UT,03:37:43 03-Mar-2025,Argos,B,49.4050,-4.6101,6200,8693,4421,86,,,,,,
Purple,238969,UT,06:08:35.340000 03-Mar-2025,FastGPS,7,49.4282,-4.5156,,,,,,,,,,
Purple,238969,UT,06:16:02 03-Mar-2025,Argos,1,49.4384,-4.5241,1225,10172,147,105,,,,,,
Purple,238969,UT,06:52:06 03-Mar-2025,Argos,A,49.4363,-4.4457,1256,4942,319,131,,,,,,
Purple,238969,UT,07:17:22.544516 03-Mar-2025,FastGPS,4,49.4498,-4.4119,,,,,,,,,,
Purple,238969,UT,07:36:12 03-Mar-2025,Argos,B,49.4485,-4.3978,3386,5209,2200,92,,,,,,
Purple,238969,UT,07:53:19 03-Mar-2025,Argos,B,49.4489,-4.4017,1642,9113,295,11,,,,,,
Purple,238969,UT,09:04:18.644680 03-Mar-2025,FastGPS,4,49.5060,-4.3045,,,,,,,,,,
Purple,238969,UT,09:21:52 03-Mar-2025,Argos,B,49.4531,-4.3990,1518,1931,1193,73,,,,,,
Purple,238969,UT,09:52:09 03-Mar-2025,Argos,B,49.4638,-4.3535,3472,13543,890,75,,,,,,
Purple,238969,UT,10:03:16.388129 03-Mar-2025,FastGPS,5,49.5162,-4.2561,,,,,,,,,,
Purple,238969,UT,10:32:09 03-Mar-2025,Argos,B,49.5030,-4.2113,2601,25445,265,154,,,,,,
Purple,238969,UT,10:53:41 03-Mar-2025,Argos,B,49.5082,-4.2139,980,3678,261,71,,,,,,
Purple,238969,UT,11:04:54 03-Mar-2025,Argos,1,49.5219,-4.1945,543,2025,145,114,,,,,,
Purple,238969,UT,11:20:01 03-Mar-2025,Argos,B,49.5289,-4.1693,1586,2650,948,93,,,,,,
Purple,238969,UT,12:45:37 03-Mar-2025,Argos,A,49.5739,-4.2119,2074,7110,605,7,,,,,,
Purple,238969,UT,13:00:43 03-Mar-2025,Argos,A,49.5247,-4.2207,838,3925,178,138,,,,,,
Purple,238969,UT,13:05:28 03-Mar-2025,Argos,B,49.5461,-4.2414,1744,2237,1359,112,,,,,,
Purple,238969,UT,13:24:19 03-Mar-2025,Argos,B,49.5471,-4.2421,2642,4499,1551,95,,,,,,
Purple,238969,UT,17:13:15.676106 03-Mar-2025,FastGPS,4,49.5897,-4.2133,,,,,,,,,,
Purple,238969,UT,17:34:47 03-Mar-2025,Argos,1,49.5935,-4.1889,816,3234,205,91,,,,,,
Purple,238969,UT,18:59:13 03-Mar-2025,Argos,B,49.6233,-4.1398,9705,47934,1965,91,,,,,,
Purple,238969,UT,18:59:13 03-Mar-2025,Argos,B,49.6241,-4.1228,7246,16817,3121,98,,,,,,
Purple,238969,UT,20:39:50 03-Mar-2025,Argos,B,49.6660,-4.0141,1041,7074,153,155,,,,,,
Purple,238969,UT,20:44:02 03-Mar-2025,Argos,A,49.6743,-3.9999,1198,2802,511,36,,,,,,
Purple,238969,UT,21:02:37 03-Mar-2025,Argos,B,49.6543,-4.0024,767,902,652,59,,,,,,
Purple,238969,UT,22:01:09 03-Mar-2025,Argos,B,49.6967,-3.9575,3610,55043,236,62,,,,,,
Purple,238969,UT,22:51:52 03-Mar-2025,Argos,B,49.7208,-3.9148,1401,3120,629,67,,,,,,
Purple,238969,UT,22:51:52 03-Mar-2025,Argos,B,49.7133,-3.9165,1336,3643,489,71,,,,,,
Purple,238969,UT,00:41:29 04-Mar-2025,Argos,2,49.6975,-3.9844,338,1524,74,73,,,,,,
Purple,238969,UT,08:00:55.877825 04-Mar-2025,FastGPS,6,49.7120,-3.9503,,,,,,,,,,
Purple,238969,UT,09:26:21 04-Mar-2025,Argos,B,49.7404,-3.7521,2870,8722,944,93,,,,,,
Purple,238969,UT,11:08:20.553694 04-Mar-2025,FastGPS,4,49.7269,-3.8553,,,,,,,,,,
Purple,238969,UT,11:08:38 04-Mar-2025,Argos,B,49.7325,-3.8914,4185,550851,31,93,,,,,,
Purple,238969,UT,11:08:38 04-Mar-2025,Argos,B,49.7305,-3.8615,2951,244541,35,93,,,,,,
Purple,238969,UT,11:55:02 04-Mar-2025,Argos,B,49.7389,-3.8691,2768,18098,423,94,,,,,,
Purple,238969,UT,12:37:53 04-Mar-2025,Argos,B,49.7123,-3.8884,986,13856,70,77,,,,,,
Purple,238969,UT,12:42:30 04-Mar-2025,Argos,0,49.7160,-3.8544,4645,33970,635,72,,,,,,
Purple,238969,UT,12:45:30 04-Mar-2025,Argos,1,49.7175,-3.8397,796,1308,484,84,,,,,,
Purple,238969,UT,14:14:20 04-Mar-2025,Argos,B,49.7306,-3.8240,3979,46770,338,56,,,,,,
Purple,238969,UT,20:58:40 04-Mar-2025,Argos,B,49.7114,-3.8233,10101,26159,3900,75,,,,,,
Purple,238969,UT,05:46:18 05-Mar-2025,Argos,B,49.7963,-3.6931,5242,12179,2256,67,,,,,,
Purple,238969,UT,06:31:16.004668 05-Mar-2025,FastGPS,4,49.7417,-3.8285,,,,,,,,,,
Purple,238969,UT,07:28:43 05-Mar-2025,Argos,B,49.7382,-3.7976,2704,41275,177,158,,,,,,
Purple,238969,UT,08:00:01.587604 05-Mar-2025,FastGPS,4,49.7558,-3.8033,,,,,,,,,,
Purple,238969,UT,08:13:19 05-Mar-2025,Argos,B,49.7546,-3.8026,1495,2459,908,140,,,,,,
Purple,238969,UT,09:02:14 05-Mar-2025,Argos,B,49.7604,-3.8048,1751,2462,1245,126,,,,,,
Purple,238969,UT,09:11:31.923051 05-Mar-2025,FastGPS,4,49.7645,-3.7999,,,,,,,,,,
