Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Purple,27-Jan-2025,15:16:38,1,,,,0,7,,,,,,,,,,,,,,,15,31,30733,,,,18,17666,,,,28,2670,,,,26,5610,,,,5,22352,,,,16,23937,,,,29,30104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,27-Jan-2025,16:23:04,2,,,,0,6,,,,,,,,,,,,,,,15,26,4604,,,,16,28245,,,,27,3451,,,,18,31314,,,,31,1398,,,,29,27801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,27-Jan-2025,17:18:32,1,,,,0,4,,,,,,,,,,,,,,,15,27,16072,,,,23,11009,,,,16,28704,,,,26,27122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,28-Jan-2025,14:26:13,1,,,,0,5,,,,,,,,,,,,,,,15,29,30317,,,,25,7127,,,,31,8743,,,,28,30957,,,,26,29318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,28-Jan-2025,15:25:44,1,,,,0,6,,,,,,,,,,,,,,,15,18,25306,,,,29,3862,,,,31,11662,,,,28,31403,,,,16,16950,,,,26,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,28-Jan-2025,18:26:46,2,,,,0,5,,,,,,,,,,,,,,,15,10,26603,,,,8,19720,,,,27,14508,,,,16,22926,,,,23,21572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,29-Jan-2025,07:23:53,1,,,,0,4,,,,,,,,,,,,,,,15,23,23234,,,,15,1484,,,,24,17542,,,,13,7349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,29-Jan-2025,11:23:51,1,,,,0,6,,,,,,,,,,,,,,,15,32,11856,,,,12,12308,,,,25,1836,,,,24,27184,,,,29,20012,,,,11,10753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,29-Jan-2025,13:21:01,1,,,,0,4,,,,,,,,,,,,,,,15,12,15264,,,,31,32073,,,,28,14804,,,,25,13008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,29-Jan-2025,18:35:22,2,,,,0,5,,,,,,,,,,,,,,,15,27,18732,,,,8,28218,,,,7,25259,,,,23,14754,,,,21,18626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,29-Jan-2025,19:52:06,1,,,,0,6,,,,,,,,,,,,,,,15,10,30270,,,,2,30757,,,,1,11493,,,,8,29093,,,,21,1270,,,,14,10923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,29-Jan-2025,20:00:00,1,,,,0,6,,,,,,,,,,,,,,,15,10,25465,,,,2,29329,,,,8,285,,,,1,16660,,,,14,16938,,,,21,18929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,30-Jan-2025,08:01:07,1,,,,0,4,,,,,,,,,,,,,,,15,17,24015,,,,24,14410,,,,13,508,,,,22,23298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,30-Jan-2025,19:00:00,1,,,,0,5,,,,,,,,,,,,,,,15,2,13949,,,,7,29127,,,,1,21675,,,,21,21872,,,,8,24972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,30-Jan-2025,22:16:46,2,,,,0,7,,,,,,,,,,,,,,,15,17,26977,,,,1,32260,,,,3,7932,,,,2,25648,,,,22,30614,,,,19,4353,,,,21,23048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,31-Jan-2025,00:34:24,1,,,,0,6,,,,,,,,,,,,,,,15,19,2928,,,,6,31264,,,,11,7402,,,,4,17720,,,,3,16540,,,,17,13355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,31-Jan-2025,03:45:20,1,,,,0,7,,,,,,,,,,,,,,,15,9,32573,,,,11,20413,,,,30,21518,,,,7,7664,,,,5,27898,,,,13,30677,,,,20,25754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,31-Jan-2025,07:00:53,1,,,,0,6,,,,,,,,,,,,,,,15,13,15977,,,,15,1948,,,,14,31641,,,,24,9705,,,,23,29486,,,,22,18367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,31-Jan-2025,10:09:37,1,,,,0,4,,,,,,,,,,,,,,,15,10,20605,,,,24,5531,,,,32,22280,,,,12,29788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,31-Jan-2025,12:10:29,2,,,,0,5,,,,,,,,,,,,,,,15,28,29470,,,,32,32505,,,,31,17137,,,,12,29017,,,,11,22566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,31-Jan-2025,13:18:09,1,,,,0,5,,,,,,,,,,,,,,,15,31,287,,,,29,26266,,,,25,19111,,,,12,14006,,,,28,4882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Feb-2025,05:39:31,1,,,,0,4,,,,,,,,,,,,,,,15,15,20134,,,,13,26522,,,,5,206,,,,18,13445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Feb-2025,10:14:01,2,,,,0,4,,,,,,,,,,,,,,,15,25,10043,,,,32,21274,,,,12,8198,,,,10,3922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Feb-2025,12:45:11,1,,,,0,7,,,,,,,,,,,,,,,15,12,19066,,,,31,1071,,,,11,24341,,,,28,24213,,,,25,6054,,,,29,11639,,,,26,2980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Feb-2025,17:00:21,1,,,,0,7,,,,,,,,,,,,,,,15,23,3335,,,,18,24087,,,,8,335,,,,26,7951,,,,27,7762,,,,7,8999,,,,16,13706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Feb-2025,06:53:25,1,,,,0,6,,,,,,,,,,,,,,,15,15,19027,,,,5,22873,,,,22,2274,,,,13,31306,,,,24,28744,,,,23,15701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Feb-2025,07:34:53,1,,,,0,5,,,,,,,,,,,,,,,15,23,21153,,,,24,17967,,,,22,23110,,,,15,13142,,,,13,17560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Feb-2025,12:25:52,1,,,,0,5,,,,,,,,,,,,,,,15,29,331,,,,25,19372,,,,32,27015,,,,28,14138,,,,12,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Feb-2025,15:00:00,1,,,,0,6,,,,,,,,,,,,,,,15,26,13770,,,,18,1129,,,,16,18151,,,,29,6903,,,,27,25872,,,,31,10963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,03-Feb-2025,11:51:18,1,,,,0,6,,,,,,,,,,,,,,,15,28,21368,,,,12,1707,,,,32,27959,,,,11,29816,,,,25,7616,,,,31,3915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,03-Feb-2025,18:20:06,1,,,,0,6,,,,,,,,,,,,,,,15,2,17483,,,,27,27319,,,,10,19418,,,,7,32457,,,,21,17684,,,,16,13197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,04-Feb-2025,18:32:06,1,,,,0,4,,,,,,,,,,,,,,,15,27,12179,,,,10,9358,,,,21,6869,,,,23,18973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,04-Feb-2025,21:42:50,1,,,,0,5,,,,,,,,,,,,,,,15,17,16946,,,,22,3760,,,,3,7578,,,,14,29356,,,,1,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,05-Feb-2025,18:07:36,1,,,,0,7,,,,,,,,,,,,,,,15,2,19112,,,,10,32340,,,,16,17382,,,,7,24224,,,,27,18426,,,,21,23367,,,,8,29540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Feb-2025,00:00:01,1,,,,0,6,,,,,,,,,,,,,,,15,3,31070,,,,4,1001,,,,31,16714,,,,17,31827,,,,9,30978,,,,19,5595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Feb-2025,06:26:18,1,,,,0,7,,,,,,,,,,,,,,,15,24,52,,,,15,16984,,,,22,9802,,,,13,27842,,,,30,26138,,,,5,17397,,,,14,6040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Feb-2025,13:00:10,1,,,,0,5,,,,,,,,,,,,,,,15,26,32325,,,,31,26278,,,,28,16794,,,,29,6282,,,,25,11124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Feb-2025,17:54:40,1,,,,0,5,,,,,,,,,,,,,,,15,10,27636,,,,27,3714,,,,8,21220,,,,16,30066,,,,23,5828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Feb-2025,21:27:27,1,,,,0,6,,,,,,,,,,,,,,,15,1,21370,,,,2,20730,,,,32,25366,,,,3,10374,,,,17,15028,,,,19,15925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Feb-2025,22:34:55,1,,,,0,5,,,,,,,,,,,,,,,15,3,4526,,,,28,3504,,,,17,24536,,,,19,25673,,,,1,25474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,07-Feb-2025,13:25:41,1,,,,0,4,,,,,,,,,,,,,,,15,29,5498,,,,28,12000,,,,25,25897,,,,31,15530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,07-Feb-2025,14:13:41,1,,,,0,5,,,,,,,,,,,,,,,15,31,23107,,,,26,31800,,,,25,29618,,,,16,15134,,,,29,7758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,07-Feb-2025,15:18:16,1,,,,0,6,,,,,,,,,,,,,,,15,27,32126,,,,31,17770,,,,16,30442,,,,26,26721,,,,18,9544,,,,28,8609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,07-Feb-2025,16:32:16,2,,,,0,4,,,,,,,,,,,,,,,15,18,32252,,,,27,32354,,,,16,15722,,,,26,18479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,07-Feb-2025,20:10:52,1,,,,0,5,,,,,,,,,,,,,,,15,32,28272,,,,10,5502,,,,27,13529,,,,14,20364,,,,2,12210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,07-Feb-2025,23:01:45,1,,,,0,4,,,,,,,,,,,,,,,15,3,5478,,,,19,30554,,,,1,3230,,,,31,15066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,08-Feb-2025,06:59:16,1,,,,0,5,,,,,,,,,,,,,,,15,24,4546,,,,5,15407,,,,23,24649,,,,10,30637,,,,15,2820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,08-Feb-2025,21:36:03,1,,,,0,5,,,,,,,,,,,,,,,15,1,25667,,,,3,24890,,,,2,18292,,,,17,8018,,,,32,32230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,08-Feb-2025,22:07:16,1,,,,0,5,,,,,,,,,,,,,,,15,1,12852,,,,3,17756,,,,2,29927,,,,4,19577,,,,17,24750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Feb-2025,03:44:15,1,,,,0,4,,,,,,,,,,,,,,,15,30,26494,,,,7,7237,,,,11,9988,,,,9,8922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Feb-2025,04:57:51,1,,,,0,6,,,,,,,,,,,,,,,15,30,30993,,,44,20,16651,,,,15,23933,,,,18,12921,,,,22,25786,,,,32,17269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Feb-2025,20:19:57,1,,,,0,4,,,,,,,,,,,,,,,15,8,17253,,,,32,21267,,,,14,7978,,,,17,31131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Feb-2025,01:03:40,1,,,,0,5,,,,,,,,,,,,,,,15,11,18723,,,,6,3758,,,,9,31617,,,,7,2652,,,,20,19096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Feb-2025,09:07:04,2,,,,0,4,,,,,,,,,,,,,,,15,10,15668,,,,17,30356,,,,12,16442,,,,25,5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Feb-2025,12:58:04,1,,,,0,4,,,,,,,,,,,,,,,15,25,3482,,,,26,20114,,,,29,8618,,,,28,18012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Feb-2025,18:37:35,1,,,,0,7,,,,,,,,,,,,,,,15,8,22328,,,,2,19393,,,,10,16450,,,,1,31159,,,,27,25378,,,,21,20899,,,,14,25098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Feb-2025,19:00:15,1,,,,0,4,,,,,,,,,,,,,,,15,10,30495,,,,32,8358,,,,2,30310,,,,1,29729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Feb-2025,21:18:13,1,,,,0,4,,,,,,,,,,,,,,,15,1,8671,,,,32,364,,,,2,2348,,,,3,16809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Feb-2025,03:30:02,2,,,,0,7,,,,,,,,,,,,,,,15,30,2128,,,,7,337,,,,11,14571,,,,13,9238,,,,9,15796,,,,5,17129,,,,20,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Feb-2025,21:22:05,1,,,,0,4,,,,,,,,,,,,,,,15,17,28734,,,,22,19465,,,,3,14092,,,,1,18748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,12-Feb-2025,04:36:54,1,,,,0,7,,,,,,,,,,,,,,,15,13,19805,,,,5,31454,,,,20,22307,,,,14,583,,,,7,19274,,,,30,24075,,,,15,31896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,12-Feb-2025,13:37:46,1,,,,0,5,,,,,,,,,,,,,,,15,18,5869,,,,31,6937,,,,26,28969,,,,16,19264,,,,20,13350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,12-Feb-2025,17:02:34,3,,,,0,4,,,,,,,,,,,,,,,15,27,13890,,,,16,31649,,,,10,28163,,,,8,18229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,12-Feb-2025,20:33:58,3,,,,0,6,,,,,,,,,,,,,,,15,32,2710,,,,17,19219,,,,14,14686,,,,22,28216,,,,1,17632,,,,3,28347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Feb-2025,08:46:45,1,,,,0,4,,,,,,,,,,,,,,,15,10,27888,,,,32,25409,,,,19,11660,,,,25,4780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Feb-2025,17:03:24,1,,,,0,6,,,,,,,,,,,,,,,15,23,32219,,,,27,14856,,,,10,10218,,,,7,24221,,,,26,24244,,,,16,16601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Feb-2025,18:07:49,1,,,,0,4,,,,,,,,,,,,,,,15,10,10014,,,,16,27508,,,,27,19992,,,,8,31120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Feb-2025,22:34:29,1,,,,0,8,,,,,,,,,,,,,,,15,19,1646,,,,4,1996,,,,28,30007,,,,3,16798,,,,17,19334,,,,2,18693,,,,6,21068,,,,9,18709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Feb-2025,23:40:04,1,,,,0,8,,,,,,,,,,,,,,,15,31,5508,,,,6,26507,,,,3,26903,,,,9,5887,,,,11,17702,,,,17,27073,,,,19,23320,,,,4,10175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Feb-2025,04:00:48,1,,,,0,4,,,,,,,,,,,,,,,15,30,8792,,,,7,26658,,,,13,9254,,,,20,14607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Feb-2025,05:14:09,2,,,,0,8,,,,,,,,,,,,,,,15,14,6576,,,,30,12723,,,,22,17750,,,,20,10323,,,,7,17936,,,,13,30883,,,,5,1230,,,,18,32681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Feb-2025,06:26:37,1,,,,0,5,,,,,,,,,,,,,,,15,13,28058,,,,15,11283,,,,22,5057,,,,24,20488,,,,18,14356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Feb-2025,16:02:34,1,,,,0,5,,,,,,,,,,,,,,,15,27,714,,,,26,27030,,,,23,26653,,,,7,30423,,,,16,20450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Feb-2025,17:06:25,2,,,,0,6,,,,,,,,,,,,,,,15,8,2855,,,,18,14010,,,,23,10187,,,,10,11848,,,,16,8610,,,,15,26957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Feb-2025,19:03:32,1,,,,0,6,,,,,,,,,,,,,,,15,27,18040,,,,32,22659,,,,1,14189,,,,8,27012,,,,2,4840,,,,10,4845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,00:28:41,1,,,,0,7,,,,,,,,,,,,,,,15,20,21277,,,,7,6622,,,,6,26985,,,,11,2904,,,,4,24272,,,,9,26761,,,,3,11286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,02:51:01,1,,,,0,4,,,,,,,,,,,,,,,15,5,20052,,,,9,16728,,,,30,7722,,,,11,3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,04:08:34,1,,,,0,4,,,,,,,,,,,,,,,15,13,10041,,,,5,18336,,,,22,15836,,,,7,30622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,05:19:10,1,,,,0,6,,,,,,,,,,,,,,,15,14,22836,,,,30,23124,,,,22,14061,,,,15,32232,,,,5,14816,,,,7,22263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,06:30:17,1,,,,0,5,,,,,,,,,,,,,,,15,24,10250,,,,15,10494,,,,22,30314,,,,10,3973,,,,23,31854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,11:11:56,1,,,,0,8,,,,,,,,,,,,,,,15,12,18070,,,,32,23918,,,,11,19010,,,,6,14995,,,,29,13824,,,,28,2227,,,,31,27642,,,,25,15279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,12:25:24,2,,,,0,4,,,,,,,,,,,,,,,15,11,31578,,,,31,18515,,,,26,23028,,,,28,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,14:00:07,1,,,,0,4,,,,,,,,,,,,,,,15,16,2572,,,,29,2070,,,,25,27641,,,,26,10905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,14:55:35,2,,,,0,5,,,,,,,,,,,,,,,15,31,2840,,,,29,30076,,,,5,10758,,,,16,9784,,,,27,30040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,15:01:20,1,,,,0,5,,,,,,,,,,,,,,,15,26,4559,,,,29,6051,,,,23,18489,,,,31,9564,,,,16,16952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,16:06:37,4,,,,0,5,,,,,,,,,,,,,,,15,18,22279,,,,23,17005,,,,26,6602,,,,10,18262,,,,27,22318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Feb-2025,18:27:05,1,,,,0,5,,,,,,,,,,,,,,,15,10,3012,,,,23,25603,,,,1,2412,,,,2,28774,,,,27,28252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,16-Feb-2025,01:07:27,2,,,,0,5,,,,,,,,,,,,,,,15,7,26984,,,,9,3640,,,,11,16163,,,,6,11188,,,,4,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,16-Feb-2025,04:32:33,1,,,,0,4,,,,,,,,,,,,,,,15,7,9834,,,,30,32584,,,,22,5475,,,,14,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,16-Feb-2025,05:36:51,1,,,,0,5,,,,,,,,,,,,,,,15,5,6736,,,,15,18588,,,,22,19368,,,,14,28824,,,,18,23308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,16-Feb-2025,07:54:14,1,,,,0,5,,,,,,,,,,,,,,,15,12,668,,,,10,23722,,,,19,29829,,,,23,29162,,,,15,2886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,16-Feb-2025,13:58:53,1,,,,0,4,,,,,,,,,,,,,,,15,5,27640,,,,16,6029,,,,29,20765,,,,4,14580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,16-Feb-2025,16:23:40,1,,,,0,4,,,,,,,,,,,,,,,15,10,18112,,,,8,10162,,,,16,26372,,,,27,32210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,16-Feb-2025,20:44:37,1,,,,0,5,,,,,,,,,,,,,,,15,21,9548,,,,2,6017,,,,17,3191,,,,1,14773,,,,3,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Feb-2025,05:46:58,3,,,,0,6,,,,,,,,,,,,,,,15,23,11993,,,,13,14842,,,,15,19642,,,,5,24444,,,,18,31590,,,,24,18585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Feb-2025,16:38:06,1,,,,0,7,,,,,,,,,,,,,,,15,27,24780,,,,16,23276,,,,18,5992,,,,8,18344,,,,10,26860,,,,23,12127,,,,26,9852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Feb-2025,17:44:09,1,,,,0,8,,,,,,,,,,,,,,,15,8,738,,,,2,21511,,,,10,16735,,,,23,8058,,,,30,32364,,,,21,377,,,,1,21074,,,,7,15317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Feb-2025,20:47:46,1,,,,0,5,,,,,,,,,,,,,,,15,17,30818,,,,19,11664,,,,14,20868,,,,1,17909,,,,3,23270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Feb-2025,22:58:05,1,,,,0,6,,,,,,,,,,,,,,,15,1,5381,,,,2,19672,,,,9,16247,,,,31,15798,,,,3,25218,,,,4,18299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Feb-2025,23:45:39,1,,,,0,4,,,,,,,,,,,,,,,15,3,19971,,,,4,3257,,,,6,16587,,,,9,24785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
