DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
Purple,238969,0.500000,UT,,07:50:18 23-Feb-2025,07:50:18 23-Feb-2025,0,B,50.7694,-4.9915,CRC,,,,12716,3.375,,,9.50,0.0,,,,,,,,,,,,,185,22,255,40,,,,,,,48,1661,1089,0,12,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,05:43:01 24-Feb-2025,05:43:01 24-Feb-2025,0,B,50.7755,-4.7727,CRC,,,,13066,3.375,,,9.75,0.0,,,,,,,,,,,,,221,22,255,40,,,,,,,32,1690,1102,0,6,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,11:15:47 27-Feb-2025,11:15:47 27-Feb-2025,0,B,49.9078,-6.2724,CRC,,,,13916,3.350,,,10.80,0.5,,,,,,,,,,,,,126,22,255,40,,,,,,,36,1823,1200,0,10,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,06:42:10 28-Feb-2025,06:42:10 28-Feb-2025,0,A,49.8730,-6.3159,CRC,,,,14091,3.400,,,10.85,0.0,,,,,,,,,,,,,120,21,255,40,,,,,,,38,1854,1227,0,9,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,23:14:46 01-Mar-2025,23:14:46 01-Mar-2025,0,A,48.9504,-5.5104,CRC,,,,14666,3.375,,,11.45,0.5,,,,,,,,,,,,,159,21,255,39,,,,,,,36,1914,1262,0,19,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,18:18:12 02-Mar-2025,18:18:12 02-Mar-2025,0,A,49.2406,-4.9977,CRC,,,,14966,3.375,,,11.00,0.5,,,,,,,,,,,,,159,21,255,40,,,,,,,38,1945,1277,0,22,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,22:52:31 02-Mar-2025,22:52:31 02-Mar-2025,0,1,49.3156,-4.7129,CRC,,,,15016,3.375,,,11.10,0.5,,,,,,,,,,,,,117,21,255,40,,,,,,,30,1950,1279,0,25,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,06:49:41 03-Mar-2025,06:49:41 03-Mar-2025,0,A,49.4363,-4.4457,CRC,,,,15141,3.375,,,11.00,0.5,,,,,,,,,,,,,177,21,255,40,,,,,,,30,1962,1286,0,20,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,17:35:28 03-Mar-2025,17:35:28 03-Mar-2025,0,1,49.5935,-4.1889,CRC,,,,15291,3.375,,,11.00,0.5,,,,,,,,,,,,,197,21,255,40,,,,,,,36,1980,1298,0,18,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,12:46:25 04-Mar-2025,12:46:25 04-Mar-2025,0,0,49.7160,-3.8544,CRC,,,,15516,3.375,,,11.10,0.5,,,,,,,,,,,,,169,21,255,40,,,,,,,40,2010,1318,0,28,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,14:16:48 05-Mar-2025,14:16:47 05-Mar-2025,0,B,49.7770,-3.8505,CRC,,,,15791,3.375,,,11.30,0.5,,,,,,,,,,,,,174,21,255,40,,,,,,,36,2057,1358,0,3,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,23:32:09 06-Mar-2025,23:32:09 06-Mar-2025,0,B,49.7210,-3.5661,CRC,,,,16191,3.375,,,10.85,0.0,,,,,,,,,,,,,170,21,255,40,,,,,,,22,2112,1397,0,32,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,21:04:43 10-Mar-2025,21:04:42 10-Mar-2025,0,A,49.9520,-3.5546,CRC,,,,17341,3.350,,,10.80,0.0,,,,,,,,,,,,,138,21,255,40,,,,,,,48,2258,1493,0,14,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,18:50:41 11-Mar-2025,18:50:41 11-Mar-2025,0,A,49.7971,-3.0599,CRC,,,,17666,3.350,,,10.70,0.0,,,,,,,,,,,,,89,22,255,40,,,,,,,46,2296,1515,0,8,,,,,,16:00:00 09-Jan-2025,,,
Purple,238969,0.500000,UT,,08:43:31 12-Mar-2025,08:43:30 12-Mar-2025,0,1,49.8574,-2.9121,CRC,,,,17866,3.375,,,10.60,0.0,,,,,,,,,,,,,154,21,255,40,,,,,,,34,2319,1530,0,14,,,,,,16:00:00 09-Jan-2025,,,
