DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,16:02:00 30-Apr-2025,16.7,1.00,2,,,, ,18,,0.00,0.00,12.525,12.575,,,5.00,0.00,11.875,11.925,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.775,11.825,,,20.00,0.00,11.775,11.825,,,25.00,0.00,11.775,11.825,,,30.00,0.00,11.775,11.825,,,35.00,0.00,11.775,11.825,,,40.00,0.00,11.725,11.775,,,45.00,0.00,11.675,11.725,,,50.00,0.00,11.675,11.725,,,55.00,0.00,11.675,11.725,,,60.00,0.00,11.675,11.725,,,65.00,0.00,11.625,11.675,,,70.00,0.00,11.625,11.675,,,75.00,0.00,11.625,11.675,,,80.00,0.00,11.625,11.675,,,85.00,0.00,11.625,11.675,,,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,17:01:00 30-Apr-2025,16.7,1.00,3,,,, ,18,,0.00,0.00,12.575,12.625,,,5.00,0.00,11.875,11.925,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.775,11.825,,,20.00,0.00,11.775,11.825,,,25.00,0.00,11.775,11.825,,,30.00,0.00,11.775,11.825,,,35.00,0.00,11.775,11.825,,,40.00,0.00,11.725,11.775,,,45.00,0.00,11.725,11.775,,,50.00,0.00,11.675,11.725,,,55.00,0.00,11.675,11.725,,,60.00,0.00,11.625,11.675,,,65.00,0.00,11.625,11.675,,,70.00,0.00,11.625,11.675,,,75.00,1.00,11.625,11.675,,,80.00,0.00,11.625,11.675,,,85.00,0.00,11.625,11.675,,,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,04:02:00 01-May-2025,16.7,1.00,1,,,, ,14,,0.00,0.00,11.825,11.875,,,5.00,0.00,11.825,11.875,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.825,11.875,,,20.00,0.00,11.825,11.875,,,25.00,0.00,11.825,11.875,,,30.00,0.00,11.825,11.875,,,35.00,0.00,11.825,11.875,,,40.00,0.00,11.825,11.875,,,45.00,0.00,11.825,11.875,,,50.00,0.00,11.825,11.875,,,55.00,0.00,11.825,11.875,,,60.00,0.00,11.825,11.875,,,65.00,0.00,11.825,11.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,15:03:00 01-May-2025,16.7,1.00,1,,,, ,13,,0.00,0.00,12.475,12.525,,,5.00,0.00,12.025,12.075,,,10.00,0.00,11.925,11.975,,,15.00,0.00,11.875,11.925,,,20.00,0.00,11.825,11.875,,,25.00,0.00,11.825,11.875,,,30.00,0.00,11.825,11.875,,,35.00,0.00,11.825,11.875,,,40.00,0.00,11.825,11.875,,,45.00,0.00,11.825,11.875,,,50.00,0.00,11.825,11.875,,,55.00,0.00,11.825,11.875,,,60.00,0.00,11.825,11.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,16:01:00 01-May-2025,16.7,1.00,1,,,, ,14,,0.00,0.00,12.575,12.625,,,5.00,0.00,11.975,12.025,,,10.00,0.00,11.875,11.925,,,15.00,0.00,11.825,11.875,,,20.00,0.00,11.825,11.875,,,25.00,0.00,11.825,11.875,,,30.00,0.00,11.825,11.875,,,35.00,0.00,11.825,11.875,,,40.00,0.00,11.825,11.875,,,45.00,0.00,11.825,11.875,,,50.00,0.00,11.825,11.875,,,55.00,0.00,11.825,11.875,,,60.00,0.00,11.825,11.875,,,65.00,1.00,11.825,11.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,12:02:00 04-May-2025,16.7,1.00,1,,,, ,15,,0.00,0.00,13.275,13.325,,,5.00,0.00,13.275,13.325,,,10.00,0.00,13.125,13.175,,,15.00,0.00,12.875,12.925,,,20.00,0.00,12.175,12.225,,,25.00,0.00,11.975,12.025,,,30.00,0.00,11.975,12.025,,,35.00,0.00,11.825,11.875,,,40.00,0.00,11.825,11.875,,,45.00,0.00,11.825,11.875,,,50.00,0.00,11.825,11.875,,,55.00,0.00,11.825,11.875,,,60.00,0.00,11.825,11.875,,,65.00,0.00,11.825,11.875,,,70.00,0.00,11.825,11.875,,,,,,,,,,,,,,,,,,,,,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,12:00:00 05-May-2025,16.7,1.00,1,,,, ,15,,0.00,0.00,13.375,13.425,,,5.00,0.00,13.375,13.425,,,10.00,0.00,12.375,12.425,,,15.00,0.00,12.175,12.225,,,20.00,0.00,11.975,12.025,,,25.00,0.00,11.975,12.025,,,30.00,0.00,11.975,12.025,,,35.00,0.00,11.975,12.025,,,40.00,0.00,11.975,12.025,,,45.00,0.00,11.975,12.025,,,50.00,0.00,11.975,12.025,,,55.00,0.00,11.975,12.025,,,60.00,0.00,11.975,12.025,,,65.00,0.00,11.975,12.025,,,70.00,1.00,11.975,12.025,,,,,,,,,,,,,,,,,,,,,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,10:03:00 06-May-2025,16.7,1.00,3,,,, ,15,,0.00,0.00,13.425,13.475,,,5.00,0.00,13.425,13.475,,,10.00,0.00,13.325,13.375,,,15.00,0.00,13.275,13.325,,,20.00,0.00,13.175,13.225,,,25.00,0.00,12.975,13.025,,,30.00,0.00,12.625,12.675,,,35.00,0.00,12.575,12.625,,,40.00,0.00,12.375,12.425,,,45.00,0.00,12.275,12.325,,,50.00,0.00,12.125,12.175,,,55.00,0.00,11.975,12.025,,,60.00,0.00,11.875,11.925,,,65.00,0.00,11.875,11.925,,,70.00,0.00,11.875,11.925,,,,,,,,,,,,,,,,,,,,,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,11:04:00 06-May-2025,16.7,1.00,6,,,, ,15,,0.00,0.00,13.425,13.475,,,5.00,0.00,13.425,13.475,,,10.00,0.00,13.425,13.475,,,15.00,0.00,13.325,13.375,,,20.00,0.00,13.275,13.325,,,25.00,0.00,13.175,13.225,,,30.00,0.00,12.725,12.775,,,35.00,0.00,12.475,12.525,,,40.00,0.00,12.425,12.475,,,45.00,0.00,12.325,12.375,,,50.00,0.00,12.025,12.075,,,55.00,0.00,11.975,12.025,,,60.00,0.00,11.925,11.975,,,65.00,0.00,11.925,11.975,,,70.00,1.00,11.925,11.975,,,,,,,,,,,,,,,,,,,,,,,,,
Leaf Cutter,225759,0.500000,Transmission,UT,21:17:00 06-May-2025,1.7,1.00,1,,,, ,9,,0.00,0.00,13.625,13.675,,,5.00,0.00,13.525,13.575,,,10.00,0.00,13.425,13.475,,,15.00,0.00,13.225,13.275,,,20.00,0.00,13.125,13.175,,,25.00,0.00,13.025,13.075,,,30.00,0.00,12.975,13.025,,,35.00,0.00,12.875,12.925,,,40.00,0.00,12.775,12.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
