DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
JP,238968,UT,10:46:01 08-Dec-2024,Argos,A,50.0487,-5.2177,786,18741,33,106,,,,,,
JP,238968,UT,11:01:24 08-Dec-2024,Argos,B,50.0491,-5.2179,1102,2817,431,102,,,,,,
JP,238968,UT,12:06:18 08-Dec-2024,Argos,B,50.0506,-5.2428,1350,2359,772,100,,,,,,
JP,238968,UT,12:42:13 08-Dec-2024,Argos,B,50.0606,-5.2553,1513,2980,768,93,,,,,,
JP,238968,UT,14:52:29 08-Dec-2024,Argos,B,50.0811,-5.3058,2030,3818,1079,85,,,,,,
JP,238968,UT,16:26:19 08-Dec-2024,Argos,B,50.0994,-5.3290,2319,10365,519,88,,,,,,
JP,238968,UT,17:25:14 08-Dec-2024,Argos,B,50.1024,-5.3319,2599,13515,499,86,,,,,,
JP,238968,UT,18:04:34 08-Dec-2024,Argos,B,50.1003,-5.3373,2753,15056,503,88,,,,,,
JP,238968,UT,19:00:24 08-Dec-2024,Argos,B,50.1104,-5.4119,1569,8037,306,66,,,,,,
JP,238968,UT,19:15:18 08-Dec-2024,Argos,A,50.1027,-5.4519,253,1074,59,63,,,,,,
JP,238968,UT,19:21:59 08-Dec-2024,Argos,B,50.1031,-5.4562,442,800,244,75,,,,,,
JP,238968,UT,19:36:13 08-Dec-2024,Argos,B,50.1169,-5.4538,1215,9542,154,64,,,,,,
JP,238968,UT,20:14:20 08-Dec-2024,Argos,A,50.1031,-5.4759,1915,17911,204,80,,,,,,
JP,238968,UT,20:27:22 08-Dec-2024,Argos,3,50.1114,-5.4577,188,642,54,72,,,,,,
JP,238968,UT,20:58:58 08-Dec-2024,Argos,A,50.1132,-5.4630,406,1041,158,38,,,,,,
JP,238968,UT,22:15:41 08-Dec-2024,Argos,B,50.1047,-5.4929,874,6825,111,82,,,,,,
JP,238968,UT,22:27:05 08-Dec-2024,Argos,A,50.1017,-5.4795,2902,57710,145,76,,,,,,
