DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Michael,238960,UT,DS,1,0,0,,,20:25:11 10-Apr-2025,SR,B,49.9302,-5.6341,49.9302,-5.6341,8,,401677698,-126
Michael,238960,UT,DS,1,0,1,,,20:33:40 10-Apr-2025,MB,B,49.9366,-5.6257,49.9366,-5.6257,6,,401677706,-129
Michael,238960,UT,DS,1,0,0,,,20:51:42 10-Apr-2025,NK,B,49.9364,-5.6265,49.9364,-5.6265,6,,401677706,-128
Michael,238960,UT,DS,1,0,1,,,21:23:03 10-Apr-2025,NP,B,49.9323,-5.6349,49.9323,-5.6349,8,,401677706,-122
Michael,238960,UT,DS,1,0,0,,,21:23:03 10-Apr-2025,MC,B,49.9343,-5.6313,49.9343,-5.6313,,,401677704,-120
Michael,238960,UT,DS,1,0,1,,,04:35:11 11-Apr-2025,SR,B,49.9334,-5.6238,49.9334,-5.6238,8,,401677701,-127
Michael,238960,UT,DS,1,0,1,,,05:52:24 11-Apr-2025,CS,B,49.9283,-5.6882,49.9283,-5.6882,8,,401677681,-124
Michael,238960,UT,DS,2,0,1,470,470,06:09:09 11-Apr-2025,SR,B,50.0250,-5.5260,50.0250,-5.5260,6,,401677705,-126
Michael,238960,UT,DS,1,0,1,,,07:35:04 11-Apr-2025,CS,B,50.0168,-5.5388,50.0168,-5.5388,8,,401677714,-129
Michael,238960,UT,DS,2,0,1,254,254,12:57:40 11-Apr-2025,NP,B,50.0068,-5.5684,50.0068,-5.5684,8,,401677710,-130
Michael,238960,UT,DS,2,0,1,254,254,12:57:40 11-Apr-2025,MC,B,50.0055,-5.5569,50.0055,-5.5569,,,401677714,-126
Michael,238960,UT,DS,2,0,2,323,323,13:01:53 11-Apr-2025,NN,B,50.0098,-5.5532,50.0098,-5.5532,6,,401677715,-127
Michael,238960,UT,DS,1,0,1,,,19:31:20 11-Apr-2025,MC,B,49.9948,-5.4976,49.9948,-5.4976,8,,401677683,-126
Michael,238960,UT,DS,2,0,0,224,224,19:55:51 11-Apr-2025,SR,B,49.9879,-5.4195,49.9879,-5.4195,6,,401677717,-122
Michael,238960,UT,DS,1,0,1,,,20:10:15 11-Apr-2025,MB,B,49.9817,-5.4166,49.9817,-5.4166,6,,401677704,-132
Michael,238960,UT,DS,2,0,1,210,210,20:22:12 11-Apr-2025,NK,B,49.9734,-5.4108,49.9734,-5.4108,6,,401677699,-125
Michael,238960,UT,DS,3,0,3,145,95,21:32:32 11-Apr-2025,SR,A,49.9710,-5.4122,49.9710,-5.4122,8,,401677691,-133
Michael,238960,UT,DS,1,0,1,,,21:52:26 11-Apr-2025,MB,B,49.9725,-5.4137,49.9725,-5.4137,6,,401677707,-133
Michael,238960,UT,DS,5,0,1,126,45,22:43:24 11-Apr-2025,MC,1,50.0448,-5.3620,,,58,,401677706,-121
Michael,238960,UT,DS,5,0,0,175,50,22:44:32 11-Apr-2025,NP,3,50.0492,-5.3623,,,56,,401677705,-129
Michael,238960,UT,DS,4,0,0,175,151,22:56:21 11-Apr-2025,NN,3,50.0537,-5.3690,,,56,,401677706,-126
Michael,238960,UT,DS,3,0,3,164,151,22:57:45 11-Apr-2025,O3,A,50.0556,-5.3784,,,6,,401677705,-126
Michael,238960,UT,DS,2,0,1,314,314,00:36:31 12-Apr-2025,O3,B,50.0896,-5.3559,50.0896,-5.3559,6,,401677711,-122
Michael,238960,UT,DS,1,0,1,,,00:33:54 12-Apr-2025,NN,B,50.0908,-5.3555,50.0908,-5.3555,8,,401677709,-133
Michael,238960,UT,DS,1,0,0,,,15:53:07 12-Apr-2025,O3,B,50.3593,-5.3083,50.3593,-5.3083,,,401677744,-138
Michael,238960,UT,DS,3,0,0,174,167,23:51:28 12-Apr-2025,O3,A,50.0661,-5.4269,50.0661,-5.4269,8,,401677689,-120
Michael,238960,UT,DS,1,0,1,,,00:23:09 13-Apr-2025,NN,B,50.0696,-5.4259,50.0696,-5.4259,8,,401677684,-133
Michael,238960,UT,DS,3,0,1,218,207,01:34:24 13-Apr-2025,O3,A,50.0491,-5.4378,50.0491,-5.4378,8,,401677692,-129
Michael,238960,UT,DS,1,0,1,,,06:10:04 13-Apr-2025,CS,B,50.0426,-5.4475,50.0426,-5.4475,8,,401677697,-121
Michael,238960,UT,DS,3,0,0,255,252,06:45:57 13-Apr-2025,SR,A,50.0233,-5.4387,50.0233,-5.4387,8,,401677689,-127
Michael,238960,UT,DS,1,0,0,,,10:42:14 13-Apr-2025,MC,B,49.9848,-5.4297,49.9848,-5.4297,8,,401677702,-118
Michael,238960,UT,DS,4,0,2,92,47,12:29:23 13-Apr-2025,NP,1,49.9538,-5.4586,49.9538,-5.4586,58,,401677701,-126
Michael,238960,UT,DS,2,0,1,47,47,12:33:10 13-Apr-2025,NN,B,49.9545,-5.4539,49.9545,-5.4539,6,,401677700,-129
Michael,238960,UT,DS,1,0,1,,,13:28:48 13-Apr-2025,O3,B,49.9420,-5.4573,49.9420,-5.4573,8,,401677704,-123
Michael,238960,UT,DS,2,0,2,46,46,14:21:29 13-Apr-2025,NN,B,49.9279,-5.4724,,,8,,401677698,-135
Michael,238960,UT,DS,2,0,1,267,267,15:07:22 13-Apr-2025,O3,B,49.9213,-5.4803,49.9213,-5.4803,8,,401677696,-127
Michael,238960,UT,DS,1,0,1,,,15:55:08 13-Apr-2025,CS,B,49.9139,-5.4819,49.9139,-5.4819,8,,401677701,-133
Michael,238960,UT,DS,1,0,0,,,19:06:17 13-Apr-2025,CS,B,49.8777,-5.5029,49.8777,-5.5029,8,,401677703,-136
Michael,238960,UT,DS,1,0,0,,,19:27:57 13-Apr-2025,NK,B,49.9069,-5.4808,49.9069,-5.4808,6,,401677685,-127
Michael,238960,UT,DS,2,0,0,29,29,20:30:21 13-Apr-2025,SR,B,49.9122,-5.4574,49.9122,-5.4574,8,,401677668,-131
Michael,238960,UT,DS,1,0,1,,,20:54:00 13-Apr-2025,NN,B,49.9129,-5.4471,49.9129,-5.4471,6,,401677683,-135
Michael,238960,UT,DS,1,0,1,,,21:12:57 13-Apr-2025,MB,B,49.9035,-5.4352,49.9035,-5.4352,6,,401677674,-131
Michael,238960,UT,DS,2,0,1,212,212,21:14:42 13-Apr-2025,NK,B,49.8975,-5.3490,49.8975,-5.3490,6,,401677700,-133
Michael,238960,UT,DS,4,0,0,202,72,22:00:18 13-Apr-2025,MC,1,49.9245,-5.3426,49.9245,-5.3426,58,,401677699,-118
Michael,238960,UT,DS,1,0,1,,,22:09:50 13-Apr-2025,SR,B,49.9244,-5.3428,49.9244,-5.3428,6,,401677703,-139
Michael,238960,UT,DS,4,0,1,196,77,22:19:23 13-Apr-2025,NP,1,49.9351,-5.3650,49.9351,-5.3650,46,,401677696,-124
Michael,238960,UT,DS,2,0,1,195,195,22:26:55 13-Apr-2025,NN,B,49.9333,-5.3635,49.9333,-5.3635,6,,401677695,-121
Michael,238960,UT,DS,1,0,1,,,05:35:09 14-Apr-2025,CS,B,49.8946,-5.4520,49.8946,-5.4520,8,,401677687,-132
Michael,238960,UT,DS,1,0,0,,,06:09:38 14-Apr-2025,SR,B,49.9152,-5.4505,49.9152,-5.4505,6,,401677703,-133
Michael,238960,UT,DS,2,0,1,172,172,07:07:36 14-Apr-2025,CS,B,49.9794,-5.3761,49.9794,-5.3761,8,,401677691,-122
Michael,238960,UT,DS,2,0,1,203,203,07:45:40 14-Apr-2025,NK,B,49.9815,-5.3692,49.9815,-5.3692,6,,401677707,-123
Michael,238960,UT,DS,2,0,1,228,228,07:53:28 14-Apr-2025,SR,B,49.9817,-5.3722,49.9817,-5.3722,6,,401677703,-132
Michael,238960,UT,DS,3,0,2,228,220,09:26:01 14-Apr-2025,NK,A,49.9488,-5.3753,49.9488,-5.3753,,,401677706,-128
Michael,238960,UT,DS,1,0,1,,,09:26:01 14-Apr-2025,MB,B,49.9814,-5.3377,49.9814,-5.3377,7,,401677730,-131
Michael,238960,UT,DS,1,0,1,,,10:16:16 14-Apr-2025,MC,B,49.9566,-5.3556,49.9566,-5.3556,8,,401677718,-111
Michael,238960,UT,DS,3,0,2,259,235,10:34:22 14-Apr-2025,NP,A,49.9398,-5.4620,49.9398,-5.4620,6,,401677705,-125
Michael,238960,UT,DS,1,0,1,,,10:57:42 14-Apr-2025,NK,B,49.9439,-5.4555,49.9439,-5.4555,6,,401677701,-133
Michael,238960,UT,DS,1,0,1,,,11:05:55 14-Apr-2025,MB,B,49.9448,-5.4575,49.9448,-5.4575,8,,401677706,-133
Michael,238960,UT,DS,2,0,1,507,507,11:53:03 14-Apr-2025,MC,B,49.9438,-5.4309,49.9438,-5.4309,8,,401677712,-122
Michael,238960,UT,DS,1,0,0,,,12:28:12 14-Apr-2025,NN,B,49.9450,-5.4221,49.9450,-5.4221,8,,401677710,-124
