DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
Michael,238960,0.500000,UT,,00:43:23 10-May-2025,00:43:25 10-May-2025,2,A,50.0875,-5.4575,CRC,,,,12145,3.350,,,13.40,1.5,,,,,,,,,,,,,178,19,255,39,,,,,,,56,1329,785,0,7,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,06:46:05 11-May-2025,06:46:07 11-May-2025,2,2,50.0568,-5.4954,CRC,,,,12520,3.325,,,14.00,1.0,,,,,,,,,,,,,118,21,255,39,,,,,,,76,1362,799,0,3,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,19:07:03 11-May-2025,19:07:05 11-May-2025,2,0,50.0682,-5.3277,CRC,,,,12645,3.350,,,14.10,1.0,,,,,,,,,,,,,174,21,255,39,,,,,,,136,1377,804,0,8,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,21:15:29 12-May-2025,21:15:31 12-May-2025,2,1,50.0907,-5.4435,CRC,,,,12995,3.350,,,14.35,1.5,,,,,,,,,,,,,85,21,255,39,,,,,,,120,1408,819,0,24,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,22:08:37 16-May-2025,22:08:40 16-May-2025,3,2,50.0614,-5.4269,CRC,,,,14145,3.325,,,14.00,1.0,,,,,,,,,,,,,175,19,255,37,,,,,,,106,1552,904,0,15,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,23:30:16 17-May-2025,23:30:19 17-May-2025,3,3,50.0651,-5.4351,CRC,,,,14495,3.325,,,14.45,1.0,,,,,,,,,,,,,200,20,255,39,,,,,,,80,1587,922,0,21,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,21:54:57 18-May-2025,21:54:59 18-May-2025,2,B,50.0608,-5.4393,CRC,,,,14770,3.350,,,14.60,1.0,,,,,,,,,,,,,120,19,255,39,,,,,,,66,1617,940,0,4,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,21:31:43 19-May-2025,21:31:46 19-May-2025,3,A,50.0820,-5.4181,CRC,,,,15045,3.375,,,14.75,1.0,,,,,,,,,,,,,133,19,255,39,,,,,,,72,1641,953,0,8,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,23:09:29 19-May-2025,23:09:31 19-May-2025,2,3,50.0863,-5.4571,CRC,,,,15070,3.375,,,14.75,1.0,,,,,,,,,,,,,156,19,255,39,,,,,,,88,1642,953,0,7,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,17:03:03 22-May-2025,17:03:05 22-May-2025,2,A,50.0607,-5.4307,CRC,,,,15820,3.350,,,14.85,1.0,,,,,,,,,,,,,161,21,255,39,,,,,,,188,1720,993,0,18,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,21:54:34 22-May-2025,21:54:36 22-May-2025,2,B,50.0678,-5.5040,CRC,,,,15870,3.325,,,14.90,1.0,,,,,,,,,,,,,141,21,255,39,,,,,,,220,1728,994,0,11,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,14:23:44 23-May-2025,14:23:47 23-May-2025,3,A,50.0717,-5.4866,CRC,,,,16020,3.325,,,15.55,1.0,,,,,,,,,,,,,118,21,255,39,,,,,,,236,1745,1006,0,14,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,13:54:49 24-May-2025,13:54:52 24-May-2025,3,B,50.0482,-5.5084,CRC,,,,16470,3.325,,,15.10,1.0,,,,,,,,,,,,,125,21,255,39,,,,,,,124,1775,1017,0,14,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,07:02:14 25-May-2025,07:02:17 25-May-2025,3,2,50.0940,-5.4878,CRC,,,,16745,3.350,,,14.35,1.0,,,,,,,,,,,,,255,19,255,39,,,,,,,120,1799,1027,0,9,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,17:36:48 26-May-2025,17:36:51 26-May-2025,3,B,50.1022,-5.4275,CRC,,,,17220,3.375,,,14.95,0.5,,,,,,,,,,,,,163,19,255,39,,,,,,,24,1848,1059,0,27,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,01:05:12 27-May-2025,01:05:15 27-May-2025,3,A,50.0631,-5.4314,CRC,,,,17295,3.350,,,13.90,1.0,,,,,,,,,,,,,187,20,255,39,,,,,,,72,1861,1064,0,19,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,11:39:51 27-May-2025,11:39:54 27-May-2025,3,A,50.1025,-5.4630,CRC,,,,17470,3.350,,,14.20,1.0,,,,,,,,,,,,,93,20,255,39,,,,,,,44,1873,1069,0,20,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,16:27:56 30-May-2025,16:28:00 30-May-2025,4,B,50.0924,-5.4294,CRC,,,,18070,3.325,,,14.65,0.5,,,,,,,,,,,,,138,19,255,25,,,,,,,98,1991,1163,0,14,,,,,,11:00:00 31-Mar-2025,,,
Michael,238960,0.500000,UT,,20:35:06 30-May-2025,20:35:09 30-May-2025,3,A,50.0484,-5.4683,CRC,,,,18095,3.375,,,14.55,1.0,,,,,,,,,,,,,135,19,255,39,,,,,,,104,1995,1165,0,6,,,,,,11:00:00 31-Mar-2025,,,
