Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Sunbeetle,28-Nov-2024,08:06:46,1,2.000000,,,0,7,,,,,,,,,,,,,,,15,13,14750,,,,11,11067,,,,7,17825,,,,20,7985,,,,30,8510,,,,5,23529,,,,6,26734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,28-Nov-2024,09:10:52,2,2.000000,,,0,5,,,,,,,,,,,,,,,15,13,15594,,,,5,27934,,,,15,7078,,,,30,3924,,,,20,29336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,28-Nov-2024,10:50:47,2,2.000000,,,0,5,,,,,,,,,,,,,,,15,5,2630,,,,22,25308,,,,14,19802,,,,15,29216,,,,13,26032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,28-Nov-2024,13:06:12,1,2.000000,,,0,8,,,,,,,,,,,,,,,15,19,13942,,,,24,16866,,,,15,26563,,,,10,29981,,,,12,21204,,,,23,18269,,,,17,32642,,,,22,11439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,29-Nov-2024,08:39:29,2,2.000000,,,0,5,,,,,,,,,,,,,,,15,7,27221,,,,5,60,,,,30,25712,,,,13,20194,,,,9,25146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,29-Nov-2024,15:00:31,1,2.000000,,,0,5,,,,,,,,,,,,,,,15,12,25182,,,,25,11174,,,,24,30103,,,,19,3237,,,,32,26354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,29-Nov-2024,19:12:29,2,2.000000,,,0,6,,,,,,,,,,,,,,,15,31,25098,,,,18,19132,,,,26,16927,,,,28,16776,,,,29,11502,,,,16,11879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,30-Nov-2024,16:00:14,1,2.000000,,,0,5,,,,,,,,,,,,,,,15,12,17879,,,,28,13726,,,,25,25962,,,,32,4223,,,,29,32516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,30-Nov-2024,17:11:35,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,25,23955,,,,29,344,,,,31,16381,,,,28,23210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,30-Nov-2024,20:17:43,1,2.000000,,,0,6,,,,,,,,,,,,,,,15,16,19495,,,,26,2436,,,,27,27538,,,,31,23162,,,,18,26658,,,,23,22571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,02-Dec-2024,16:23:26,2,2.000000,,,0,4,,,,,,,,,,,,,,,15,31,18593,,,,28,236,,,,25,6592,,,,11,23008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,02-Dec-2024,20:43:09,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,26,30105,,,,23,12740,,,,18,3866,,,,10,30304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,03-Dec-2024,10:05:25,2,2.000000,,,0,4,,,,,,,,,,,,,,,15,22,25296,,,,20,5121,,,,5,6476,,,,14,23476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,03-Dec-2024,20:12:59,1,2.000000,,,0,7,,,,,,,,,,,,,,,15,26,3018,,,,27,2012,,,,23,30289,,,,31,3885,,,,16,10230,,,,18,30333,,,,29,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,04-Dec-2024,06:51:45,1,2.000000,,,0,5,,,,,,,,,,,,,,,15,4,20611,,,,9,12376,,,,7,6010,,,,16,10010,,,,30,18894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,04-Dec-2024,10:45:25,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,23,26438,,,,15,4760,,,,5,325,,,,14,19642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,04-Dec-2024,11:54:19,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,15,16900,,,,10,5610,,,,22,19134,,,,24,13380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,04-Dec-2024,20:32:53,1,2.000000,,,0,6,,,,,,,,,,,,,,,15,18,10548,,,,27,28780,,,,23,7388,,,,26,5234,,,,16,13630,,,,8,17459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,05-Dec-2024,00:01:40,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,10,16039,,,,32,18934,,,,8,27749,,,,27,17030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,05-Dec-2024,23:51:13,1,2.000000,,,0,7,,,,,,,,,,,,,,,15,10,2359,,,,8,9550,,,,21,10843,,,,2,2802,,,,27,11634,,,,14,1429,,,,32,4580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,06-Dec-2024,02:01:38,1,2.000000,,,0,8,,,,,,,,,,,,,,,15,21,15786,,,,17,18250,,,,3,1630,,,,22,14357,,,,2,1748,,,,4,23443,,,,14,23378,,,,28,18499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,06-Dec-2024,05:20:40,1,2.000000,,,0,6,,,,,,,,,,,,,,,15,9,14758,,,,6,30598,,,,4,8756,,,,11,13894,,,,3,16182,,,,7,15865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,06-Dec-2024,06:27:22,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,20,7773,,,,7,23710,,,,9,32516,,,,11,29468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,06-Dec-2024,08:46:05,1,2.000000,,,0,7,,,,,,,,,,,,,,,15,20,20290,,,,30,4311,,,,5,10671,,,,14,17009,,,,13,11402,,,,11,18643,,,,7,12226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,06-Dec-2024,12:16:04,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,13,11699,,,,22,1223,,,,17,23217,,,,19,24013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,06-Dec-2024,13:29:16,2,2.000000,,,0,6,,,,,,,,,,,,,,,15,19,22258,,,,17,9737,,,,23,11197,,,,25,13350,,,,24,19938,,,,12,19719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,06-Dec-2024,17:54:02,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,26,14055,,,,4,25792,,,,31,31418,,,,28,4518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,06-Dec-2024,19:06:06,2,2.000000,,,0,7,,,,,,,,,,,,,,,15,29,6584,,,,18,26672,,,,26,3731,,,,16,22607,,,,5,9584,,,,31,4851,,,,27,16538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,07-Dec-2024,01:11:34,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,2,5142,,,,8,29490,,,,3,18863,,,,14,26278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,07-Dec-2024,07:47:29,1,2.000000,,,0,7,,,,,,,,,,,,,,,15,30,19703,,,,5,26902,,,,7,8724,,,,11,4026,,,,20,756,,,,9,13423,,,,13,31460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,07-Dec-2024,15:04:42,1,2.000000,,,0,8,,,,,,,,,,,,,,,15,12,6418,,,,29,31523,,,,32,1695,,,,25,21472,,,,24,21646,,,,11,31435,,,,28,27050,,,,6,27305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,07-Dec-2024,16:17:49,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,29,8284,,,,25,24122,,,,11,29415,,,,12,18553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,07-Dec-2024,17:32:47,1,2.000000,,,0,7,,,,,,,,,,,,,,,15,31,19790,,,,29,24752,,,,25,31764,,,,11,30680,,,,28,3992,,,,18,19281,,,,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,08-Dec-2024,02:31:57,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,21,25714,,,,31,16309,,,,3,27551,,,,2,25346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,08-Dec-2024,07:22:12,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,11,11448,,,,5,1277,,,,20,28798,,,,30,23518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,08-Dec-2024,17:23:56,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,26,28018,,,,31,25636,,,,20,20185,,,,11,25625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,08-Dec-2024,22:13:31,1,2.000000,,,0,5,,,,,,,,,,,,,,,15,10,22985,,,,8,23331,,,,27,25254,,,,16,12864,,,,7,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,09-Dec-2024,22:32:19,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,16,22086,,,,27,32072,,,,21,15318,,,,8,29589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,10-Dec-2024,05:28:49,1,2.000000,,,0,6,,,,,,,,,,,,,,,15,7,31358,,,,9,29623,,,,11,12321,,,,6,12442,,,,4,4566,,,,20,8561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,10-Dec-2024,07:19:58,1,2.000000,,,0,5,,,,,,,,,,,,,,,15,13,16272,,,,5,22336,,,,20,3702,,,,7,8825,,,,11,29154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,10-Dec-2024,13:22:34,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,24,22834,,,,19,7480,,,,12,20425,,,,17,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,10-Dec-2024,18:03:37,1,2.000000,,,0,8,,,,,,,,,,,,,,,15,29,12419,,,,26,6370,,,,31,23120,,,,18,15735,,,,4,7808,,,,28,2089,,,,25,29638,,,,16,18859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,10-Dec-2024,21:25:08,1,2.000000,,,0,8,,,,,,,,,,,,,,,15,10,1820,,,,16,27977,,,,21,19364,,,,8,28309,,,,23,4940,,,,26,25763,,,,18,28432,,,,7,28091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,10-Dec-2024,22:31:00,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,16,14835,,,,10,23367,,,,27,32071,,,,32,3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbeetle,14-Dec-2024,19:47:42,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,18,3056,,,,16,25939,,,,26,30768,,,,23,9315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
