DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Sunbeetle,225760,UT,DS,1,0,0,,,10:25:34 12-Nov-2024,MB,B,50.0788,-5.2076,50.0788,-5.2076,8,,401677729,-128
Sunbeetle,225760,UT,DS,1,0,0,,,10:54:36 12-Nov-2024,NP,B,50.0802,-5.2060,50.0802,-5.2060,6,,401677736,-126
Sunbeetle,225760,UT,DS,2,0,1,48,48,11:23:30 12-Nov-2024,MC,B,50.0877,-5.2073,50.0877,-5.2073,6,,401677735,-114
Sunbeetle,225760,UT,DS,1,0,0,,,12:08:39 12-Nov-2024,O3,B,50.0803,-5.2132,50.0803,-5.2132,7,,401677751,-126
Sunbeetle,225760,UT,DS,2,0,2,89,89,13:08:41 12-Nov-2024,NN,B,50.0787,-5.2126,50.0787,-5.2126,8,,401677736,-123
Sunbeetle,225760,UT,DS,3,0,0,117,104,13:46:22 12-Nov-2024,O3,A,50.0917,-5.2003,50.0917,-5.2003,8,,401677744,-126
Sunbeetle,225760,UT,DS,2,0,0,45,45,16:07:20 12-Nov-2024,CS,B,50.0929,-5.1998,50.0929,-5.1998,8,,401677743,-122
Sunbeetle,225760,UT,DS,1,0,0,,,18:54:27 12-Nov-2024,NK,B,50.1093,-5.2024,50.1093,-5.2024,8,,401677754,-132
Sunbeetle,225760,UT,DS,1,0,0,,,21:05:56 12-Nov-2024,MC,B,50.1122,-5.2012,50.1122,-5.2012,8,,401677762,-132
Sunbeetle,225760,UT,DS,1,0,0,,,07:27:48 13-Nov-2024,CS,B,50.1737,-5.2158,50.1737,-5.2158,8,,401677749,-129
Sunbeetle,225760,UT,DS,2,0,0,168,168,11:00:01 13-Nov-2024,MC,B,50.1116,-5.2867,50.1116,-5.2867,8,,401677727,-115
Sunbeetle,225760,UT,DS,1,0,0,,,13:01:44 13-Nov-2024,O3,B,50.0988,-5.2914,50.0988,-5.2914,8,,401677731,-122
Sunbeetle,225760,UT,DS,3,0,0,67,45,18:58:34 13-Nov-2024,SR,A,50.0993,-5.2467,50.0993,-5.2467,8,,401677762,-121
Sunbeetle,225760,UT,DS,1,0,1,,,20:06:51 13-Nov-2024,NK,B,50.0920,-5.2438,50.0920,-5.2438,8,,401677754,-133
Sunbeetle,225760,UT,DS,3,0,0,125,117,06:43:08 14-Nov-2024,CS,A,50.0888,-5.2058,50.0888,-5.2058,8,,401677742,-127
Sunbeetle,225760,UT,DS,3,0,1,50,45,08:15:12 14-Nov-2024,NK,A,50.0912,-5.2044,50.0912,-5.2044,8,,401677722,-123
Sunbeetle,225760,UT,DS,1,0,1,,,09:01:45 14-Nov-2024,MC,B,50.0860,-5.2016,50.0860,-5.2016,7,,401677737,-118
Sunbeetle,225760,UT,DS,1,0,1,,,09:49:21 14-Nov-2024,MB,B,50.0844,-5.2017,50.0844,-5.2017,8,,401677738,-129
Sunbeetle,225760,UT,DS,2,0,0,45,45,12:22:58 14-Nov-2024,MC,B,50.0783,-5.2038,50.0783,-5.2038,8,,401677738,-122
Sunbeetle,225760,UT,DS,1,0,0,,,12:47:04 14-Nov-2024,NN,B,50.0796,-5.2033,50.0796,-5.2033,6,,401677740,-135
Sunbeetle,225760,UT,DS,1,0,0,,,13:57:22 14-Nov-2024,O3,B,50.0768,-5.2027,50.0768,-5.2027,8,,401677739,-132
Sunbeetle,225760,UT,DS,1,0,1,,,16:24:32 14-Nov-2024,CS,B,50.0808,-5.2075,50.0808,-5.2075,8,,401677747,-130
Sunbeetle,225760,UT,DS,1,0,1,,,18:27:10 14-Nov-2024,SR,B,50.0781,-5.2086,50.0781,-5.2086,8,,401677747,-126
Sunbeetle,225760,UT,DS,2,0,0,90,90,19:41:31 14-Nov-2024,NK,B,50.0862,-5.2083,50.0862,-5.2083,8,,401677759,-125
Sunbeetle,225760,UT,DS,1,0,0,,,22:34:21 14-Nov-2024,NN,B,50.0812,-5.2044,50.0812,-5.2044,8,,401677755,-132
Sunbeetle,225760,UT,DS,1,0,0,,,07:28:51 15-Nov-2024,SR,B,50.0525,-5.2173,50.0525,-5.2173,8,,401677736,-131
Sunbeetle,225760,UT,DS,2,0,0,45,45,09:28:37 15-Nov-2024,NK,B,50.0967,-5.2174,50.0967,-5.2174,8,,401677727,-127
Sunbeetle,225760,UT,DS,3,0,0,65,53,10:10:45 15-Nov-2024,NP,A,50.0919,-5.2106,50.0919,-5.2106,8,,401677732,-122
Sunbeetle,225760,UT,DS,1,0,0,,,10:22:55 15-Nov-2024,MC,B,50.0913,-5.2099,50.0913,-5.2099,6,,401677732,-117
Sunbeetle,225760,UT,DS,1,0,0,,,10:51:24 15-Nov-2024,NN,B,50.0916,-5.2102,50.0916,-5.2102,6,,401677735,-120
Sunbeetle,225760,UT,DS,2,0,1,83,83,12:28:17 15-Nov-2024,NN,B,50.1048,-5.2284,50.1048,-5.2284,8,,401677735,-125
Sunbeetle,225760,UT,DS,1,0,0,,,13:08:58 15-Nov-2024,O3,B,50.0997,-5.2252,50.0997,-5.2252,7,,401677743,-123
Sunbeetle,225760,UT,DS,1,0,0,,,17:22:37 15-Nov-2024,CS,B,50.1117,-5.2381,50.1117,-5.2381,8,,401677736,-128
Sunbeetle,225760,UT,DS,1,0,0,,,00:21:56 16-Nov-2024,O3,B,50.1053,-5.2319,50.1053,-5.2319,8,,401677738,-133
Sunbeetle,225760,UT,DS,2,0,0,53,53,07:02:12 16-Nov-2024,CS,B,50.1199,-5.2638,50.1199,-5.2638,8,,401677736,-122
Sunbeetle,225760,UT,DS,1,0,0,,,10:43:12 16-Nov-2024,NN,B,50.1245,-5.2596,50.1245,-5.2596,8,,401677729,-133
Sunbeetle,225760,UT,DS,3,0,0,116,77,10:45:26 16-Nov-2024,MB,A,50.0918,-5.2005,50.0918,-5.2005,6,,401677732,-123
Sunbeetle,225760,UT,DS,1,0,0,,,21:28:08 16-Nov-2024,MC,B,50.1041,-5.2053,50.1041,-5.2053,8,,401677734,-126
Sunbeetle,225760,UT,DS,3,0,0,90,45,21:29:54 16-Nov-2024,NP,A,50.0919,-5.2024,50.0919,-5.2024,6,,401677749,-127
Sunbeetle,225760,UT,DS,1,0,1,,,23:36:57 16-Nov-2024,O3,B,50.0889,-5.2046,50.0889,-5.2046,8,,401677738,-136
