DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,01:01:00 28-Mar-2025,1.7,1.00,1,,,, ,4,,0.00,0.00,10.225,10.275,,,5.00,0.00,10.225,10.275,,,10.00,0.00,10.175,10.225,,,15.00,0.00,10.175,10.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,10:02:00 30-Mar-2025,16.7,1.00,1,,,, ,12,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,1.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.675,10.725,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.675,10.725,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,11:01:00 30-Mar-2025,16.7,1.00,1,,,, ,12,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.675,10.725,,,20.00,0.00,10.675,10.725,,,25.00,0.00,10.675,10.725,,,30.00,0.00,10.675,10.725,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.625,10.675,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,22:04:00 30-Mar-2025,1.7,1.00,2,,,, ,9,,0.00,0.00,10.425,10.475,,,5.00,0.00,10.425,10.475,,,10.00,0.00,10.425,10.475,,,15.00,0.00,10.425,10.475,,,20.00,0.00,10.425,10.475,,,25.00,0.00,10.425,10.475,,,30.00,0.00,10.425,10.475,,,35.00,0.00,10.425,10.475,,,40.00,0.00,10.425,10.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,22:00:00 31-Mar-2025,1.7,0.00,1,,,, ,3,,0.00,0.00,10.575,10.625,,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,06:57:00 03-Apr-2025,16.7,0.00,1,,,, ,13,,0.00,1.00,10.775,10.825,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.825,10.875,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,50.00,0.00,10.825,10.875,,,55.00,0.00,10.825,10.875,,,60.00,1.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,19:00:00 03-Apr-2025,1.7,0.00,1,,,, ,11,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,0.00,10.775,10.825,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,50.00,0.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,03:01:00 06-Apr-2025,1.7,0.00,1,,,, ,4,,0.00,0.00,10.925,10.975,,,5.00,0.00,10.925,10.975,,,10.00,0.00,10.925,10.975,,,15.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,15:19:00 06-Apr-2025,16.7,0.00,2,,,, ,8,,0.00,0.00,11.225,11.275,,,5.00,0.00,11.125,11.175,,,10.00,0.00,10.925,10.975,,,15.00,0.00,10.925,10.975,,,20.00,0.00,10.925,10.975,,,25.00,0.00,10.925,10.975,,,30.00,0.00,10.925,10.975,,,35.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,16:01:00 06-Apr-2025,1.7,0.00,3,,,, ,8,,0.00,0.00,11.225,11.275,,,5.00,0.00,11.175,11.225,,,10.00,0.00,10.925,10.975,,,15.00,0.00,10.925,10.975,,,20.00,0.00,10.925,10.975,,,25.00,0.00,10.925,10.975,,,30.00,0.00,10.925,10.975,,,35.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,14:00:00 07-Apr-2025,1.7,0.00,1,,,, ,8,,0.00,0.00,11.075,11.125,,,5.00,0.00,11.025,11.075,,,10.00,0.00,11.025,11.075,,,15.00,0.00,11.025,11.075,,,20.00,0.00,11.025,11.075,,,25.00,0.00,11.025,11.075,,,30.00,1.00,11.025,11.075,,,35.00,1.00,11.025,11.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,13:03:00 08-Apr-2025,16.7,0.00,1,,,, ,11,,0.00,0.00,11.375,11.425,,,5.00,0.00,11.175,11.225,,,10.00,1.00,11.125,11.175,,,15.00,0.00,11.125,11.175,,,20.00,0.00,11.125,11.175,,,25.00,0.00,11.075,11.125,,,30.00,1.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,12:02:00 09-Apr-2025,1.7,0.00,1,,,, ,10,,0.00,1.00,11.075,11.125,,,5.00,0.00,11.075,11.125,,,10.00,0.00,11.075,11.125,,,15.00,0.00,11.075,11.125,,,20.00,0.00,11.075,11.125,,,25.00,1.00,11.075,11.125,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,1.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,09:21:00 12-Apr-2025,1.7,0.00,1,,,, ,7,,0.00,1.00,11.175,11.225,,,5.00,0.00,11.225,11.275,,,10.00,0.00,11.175,11.225,,,15.00,0.00,11.175,11.225,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,20:03:00 12-Apr-2025,16.7,0.00,3,,,, ,10,,0.00,0.00,11.375,11.425,,,5.00,0.00,11.275,11.325,,,10.00,0.00,11.175,11.225,,,15.00,0.00,11.125,11.175,,,20.00,0.00,11.075,11.125,,,25.00,1.00,11.075,11.125,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.025,11.075,,,45.00,0.00,11.025,11.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,07:01:00 14-Apr-2025,1.7,0.00,2,,,, ,6,,0.00,0.00,11.025,11.075,,,5.00,0.00,11.025,11.075,,,10.00,0.00,11.025,11.075,,,15.00,0.00,11.025,11.075,,,20.00,0.00,11.025,11.075,,,25.00,1.00,11.025,11.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry-Mantis,225758,0.500000,Transmission,UT,06:27:00 15-Apr-2025,16.7,0.00,1,,,, ,7,,0.00,1.00,11.275,11.325,,,5.00,0.00,11.275,11.325,,,10.00,0.00,11.275,11.325,,,15.00,0.00,11.225,11.275,,,20.00,1.00,11.175,11.225,,,25.00,0.00,11.275,11.325,,,30.00,1.00,11.225,11.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
