DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Barry-Mantis,225758,UT,DS,4,0,4,223,182,18:05:31 11-Feb-2025,CS,3,50.0799,-5.4284,50.0799,-5.4284,56,,401677665,-126
Barry-Mantis,225758,UT,DS,3,0,1,269,160,19:21:56 11-Feb-2025,NK,A,50.1003,-5.4743,50.1003,-5.4743,8,,401677669,-119
Barry-Mantis,225758,UT,DS,1,0,1,,,19:32:20 11-Feb-2025,SR,B,50.1062,-5.4483,,,6,,401677671,-127
Barry-Mantis,225758,UT,DS,1,0,1,,,19:48:56 11-Feb-2025,MC,B,50.1064,-5.4489,50.1064,-5.4489,6,,401677663,-116
Barry-Mantis,225758,UT,DS,2,0,2,248,248,20:04:17 11-Feb-2025,NP,B,50.1016,-5.4779,50.1016,-5.4779,6,,401677663,-124
Barry-Mantis,225758,UT,DS,2,0,0,207,207,20:27:00 11-Feb-2025,MB,B,50.0995,-5.4770,50.0995,-5.4770,6,,401677666,-124
Barry-Mantis,225758,UT,DS,1,0,0,,,21:03:33 11-Feb-2025,NK,B,50.1028,-5.4831,50.1028,-5.4831,8,,401677662,-130
Barry-Mantis,225758,UT,DS,3,0,3,199,197,21:09:56 11-Feb-2025,SR,A,50.0943,-5.4758,50.0943,-5.4758,6,,401677670,-132
Barry-Mantis,225758,UT,DS,5,0,0,149,45,21:23:01 11-Feb-2025,MC,1,50.0996,-5.4631,50.0996,-5.4631,56,,401677666,-113
Barry-Mantis,225758,UT,DS,1,0,0,,,22:03:47 11-Feb-2025,NN,B,50.0992,-5.4633,50.0992,-5.4633,8,,401677664,-121
Barry-Mantis,225758,UT,DS,2,0,0,126,126,22:09:07 11-Feb-2025,MB,B,50.1133,-5.4734,50.1133,-5.4734,6,,401677663,-129
Barry-Mantis,225758,UT,DS,3,0,2,219,215,01:02:12 12-Feb-2025,O3,A,50.1006,-5.4710,50.1006,-5.4710,8,,401677665,-131
Barry-Mantis,225758,UT,DS,3,0,3,152,139,05:19:13 12-Feb-2025,SR,A,50.1073,-5.3781,50.1073,-5.3781,8,,401677660,-116
Barry-Mantis,225758,UT,DS,1,0,0,,,10:23:34 12-Feb-2025,MB,B,50.1112,-5.3741,50.1112,-5.3741,8,,401677674,-127
Barry-Mantis,225758,UT,DS,2,0,2,233,233,10:50:32 12-Feb-2025,NK,B,50.0774,-5.3810,50.0774,-5.3810,6,,401677674,-133
Barry-Mantis,225758,UT,DS,2,0,2,150,150,11:18:24 12-Feb-2025,MC,B,50.0718,-5.3869,50.0718,-5.3869,8,,401677677,-118
Barry-Mantis,225758,UT,DS,1,0,1,,,11:26:23 12-Feb-2025,O3,B,50.0702,-5.3906,50.0702,-5.3906,6,,401677671,-130
Barry-Mantis,225758,UT,DS,4,0,3,200,162,11:41:08 12-Feb-2025,NP,3,50.0712,-5.4219,50.0712,-5.4219,56,,401677677,-130
Barry-Mantis,225758,UT,DS,3,0,1,193,189,12:02:14 12-Feb-2025,NN,A,50.0660,-5.4215,50.0660,-5.4215,6,,401677673,-121
Barry-Mantis,225758,UT,DS,1,0,1,,,12:05:22 12-Feb-2025,MB,B,50.0685,-5.4231,50.0685,-5.4231,6,,401677677,-132
Barry-Mantis,225758,UT,DS,1,0,0,,,12:55:37 12-Feb-2025,MC,B,50.0608,-5.4250,50.0608,-5.4250,8,,401677683,-132
Barry-Mantis,225758,UT,DS,2,0,2,279,279,12:59:54 12-Feb-2025,O3,B,50.0522,-5.4261,50.0522,-5.4261,6,,401677682,-123
Barry-Mantis,225758,UT,DS,3,0,3,163,45,13:40:58 12-Feb-2025,NN,A,50.0178,-5.4575,50.0178,-5.4575,8,,401677670,-131
Barry-Mantis,225758,UT,DS,1,0,1,,,14:40:15 12-Feb-2025,O3,B,50.0016,-5.4685,50.0016,-5.4685,8,,401677656,-126
Barry-Mantis,225758,UT,DS,3,0,2,293,197,17:25:27 12-Feb-2025,CS,A,50.0571,-5.4195,50.0571,-5.4195,8,,401677671,-121
Barry-Mantis,225758,UT,DS,1,0,1,,,17:24:23 12-Feb-2025,NK,B,49.9552,-5.5007,49.9552,-5.5007,8,,401677662,-132
Barry-Mantis,225758,UT,DS,6,0,2,146,56,18:56:39 12-Feb-2025,NK,0,50.1004,-5.4247,50.1004,-5.4247,58,,401677662,-120
Barry-Mantis,225758,UT,DS,2,0,0,56,56,19:03:56 12-Feb-2025,CS,B,50.0960,-5.4532,50.0960,-5.4532,6,,401677665,-134
Barry-Mantis,225758,UT,DS,2,0,1,235,235,19:04:24 12-Feb-2025,SR,B,50.0999,-5.4450,50.0999,-5.4450,6,,401677661,-121
Barry-Mantis,225758,UT,DS,1,0,1,,,19:50:17 12-Feb-2025,NP,B,50.1016,-5.4509,50.1016,-5.4509,8,,401677664,-126
Barry-Mantis,225758,UT,DS,1,0,1,,,20:09:51 12-Feb-2025,MB,B,50.1016,-5.4517,50.1016,-5.4517,6,,401677661,-126
