Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Monarch,07-Feb-2025,19:43:03,1,1.000000,,,0,4,,,,,,,,,,,,,,,15,2,22180,,,,1,22706,,,,14,22241,,,,8,16268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch,08-Feb-2025,09:09:39,3,1.000000,,,0,5,,,,,,,,,,,,,,,15,12,736,,,,10,19496,,,,23,20725,,,,25,9173,,,,15,10804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch,08-Feb-2025,16:28:05,1,1.000000,,,0,6,,,,,,,,,,,,,,,15,27,25783,,,,18,26520,,,,8,9979,,,,7,24488,,,,10,4578,,,,23,18949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch,09-Feb-2025,02:58:41,1,1.000000,,,0,5,,,,,,,,,,,,,,,15,20,6764,,,,30,21846,,,,6,1317,,,,11,6245,,,,29,23248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch,09-Mar-2025,13:04:59,1,65045.000000,,,0,4,,,,,,,,,,,,,,,15,18,32346,,,,26,25842,,,,31,14432,,,,29,11288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch,09-Mar-2025,23:02:17,1,38165.000000,,,0,7,,,,,,,,,,,,,,,15,9,31841,,,,19,984,,,,6,465,,,,4,7688,,,,7,26710,,,,11,11413,,,,3,31346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch,10-Mar-2025,13:08:23,1,87.000000,,,0,5,,,,,,,,,,,,,,,15,31,8240,,,,16,14549,,,,26,13304,,,,29,4934,,,,5,24734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch,11-Mar-2025,19:00:46,1,,,,0,5,,,,,,,,,,,,,,,15,1,23479,,,,17,23138,,,,2,22380,,,,22,8729,,,,21,14206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch,13-Mar-2025,11:52:50,1,,,,0,4,,,,,,,,,,,,,,,15,18,5710,,,,26,20346,,,,29,4812,,,,28,14713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
