DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
Maggot,238963,0.500000,UT,,21:57:07 10-Nov-2024,21:57:08 10-Nov-2024,1,A,49.6992,-4.9784,CRC,,,,6025,3.375,,,14.20,5.0,,,,,,,,,,,,,203,21,255,40,,,,,,,56,588,278,0,4,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,11:45:47 11-Nov-2024,11:45:48 11-Nov-2024,1,A,50.0257,-5.0978,CRC,,,,6225,3.375,,,14.75,5.0,,,,,,,,,,,,,124,22,255,40,,,,,,,64,606,286,0,15,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,18:28:47 11-Nov-2024,18:28:48 11-Nov-2024,1,2,50.1548,-5.0280,CRC,,,,6325,3.400,,,14.35,5.0,,,,,,,,,,,,,80,22,255,40,,,,,,,28,616,293,0,18,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,05:40:34 12-Nov-2024,05:40:35 12-Nov-2024,1,1,50.1515,-4.9990,CRC,,,,6500,3.425,,,19.80,4.0,,,,,,,,,,,,,255,22,255,40,,,,,,,40,634,302,0,129,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,09:11:05 12-Nov-2024,09:11:06 12-Nov-2024,1,3,50.1459,-5.0265,CRC,,,,6550,3.450,,,20.20,3.5,,,,,,,,,,,,,255,22,255,40,,,,,,,52,640,304,0,92,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,00:05:10 16-Nov-2024,00:05:11 16-Nov-2024,1,1,50.1158,-5.4479,CRC,,,,7775,3.375,,,13.70,4.5,,,,,,,,,,,,,202,21,255,40,,,,,,,56,753,356,0,21,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,18:20:40 16-Nov-2024,18:20:41 16-Nov-2024,1,A,50.0984,-5.3885,CRC,,,,8025,3.400,,,13.90,3.5,,,,,,,,,,,,,178,21,255,40,,,,,,,56,787,379,0,9,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,11:25:15 17-Nov-2024,11:25:16 17-Nov-2024,1,1,50.0659,-5.3175,CRC,,,,8275,3.375,,,13.90,4.0,,,,,,,,,,,,,100,22,255,40,,,,,,,56,812,389,0,13,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,19:38:25 18-Nov-2024,19:38:26 18-Nov-2024,1,A,50.1152,-5.4921,CRC,,,,8750,3.400,,,13.95,3.0,,,,,,,,,,,,,101,21,255,40,,,,,,,40,863,419,0,20,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,20:43:39 19-Nov-2024,20:43:40 19-Nov-2024,1,B,50.0630,-5.3526,CRC,,,,47068,3.025,,,-25.80,53.0,,,,,,,,,,,,,,,,,,,,,,,71,,,0,23,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,20:19:03 20-Nov-2024,20:19:04 20-Nov-2024,1,A,50.0950,-5.4333,CRC,,,,9400,3.300,,,13.55,3.5,,,,,,,,,,,,,114,21,255,40,,,,,,,36,937,459,0,16,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,06:21:09 22-Nov-2024,06:21:10 22-Nov-2024,1,A,50.1245,-5.5029,CRC,,,,9950,3.375,,,11.45,3.0,,,,,,,,,,,,,100,22,255,40,,,,,,,38,989,480,0,10,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,10:23:15 22-Nov-2024,10:23:16 22-Nov-2024,1,B,50.0612,-5.5617,CRC,,,,10000,3.400,,,13.60,4.0,,,,,,,,,,,,,203,22,255,40,,,,,,,30,994,482,0,18,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,20:44:01 22-Nov-2024,20:44:02 22-Nov-2024,1,B,50.0489,-5.5756,CRC,,,,10150,3.375,,,13.65,3.5,,,,,,,,,,,,,135,22,255,40,,,,,,,36,1006,487,0,10,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,22:43:37 22-Nov-2024,22:43:38 22-Nov-2024,1,B,50.0533,-5.5739,CRC,,,,10175,3.375,,,13.55,3.5,,,,,,,,,,,,,145,22,255,40,,,,,,,22,1010,491,0,13,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,07:01:00 28-Nov-2024,07:01:01 28-Nov-2024,1,A,50.5217,-5.0446,CRC,,,,12150,3.400,,,12.30,3.5,,,,,,,,,,,,,157,21,255,39,,,,,,,56,1222,599,0,40,,,,,,15:00:00 25-Oct-2024,,,
Maggot,238963,0.500000,UT,,00:29:20 30-Nov-2024,00:29:21 30-Nov-2024,1,3,50.5450,-5.0653,CRC,,,,12775,3.425,,,19.15,4.0,,,,,,,,,,,,,255,21,255,40,,,,,,,46,1278,622,0,32,,,,,,15:00:00 25-Oct-2024,,,
