DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15
Mary,225765,0.500000,Transmission,UT,11:00:00 29-Oct-2024,1.7,1.00,1,,,, ,3,,0.00,0.00,14.575,14.625,,,5.00,0.00,14.625,14.675,,,10.00,0.00,14.675,14.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary,225765,0.500000,Transmission,UT,12:02:00 29-Oct-2024,1.7,1.00,1,,,, ,3,,0.00,0.00,14.575,14.625,,,5.00,0.00,14.675,14.725,,,10.00,0.00,14.675,14.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary,225765,0.500000,Transmission,UT,10:58:00 30-Oct-2024,1.7,1.00,1,,,, ,7,,0.00,0.00,14.525,14.575,,,5.00,0.00,14.575,14.625,,,10.00,0.00,14.625,14.675,,,15.00,0.00,14.675,14.725,,,20.00,0.00,14.675,14.725,,,25.00,0.00,14.625,14.675,,,30.00,1.00,14.625,14.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary,225765,0.500000,Transmission,UT,22:02:00 30-Oct-2024,1.7,1.00,1,,,, ,6,,0.00,0.00,14.625,14.675,,,5.00,0.00,14.625,14.675,,,10.00,0.00,14.625,14.675,,,15.00,0.00,14.675,14.725,,,20.00,0.00,14.675,14.725,,,25.00,0.00,14.625,14.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary,225765,0.500000,Transmission,UT,08:03:00 01-Nov-2024,1.7,2.00,2,,,, ,7,,0.00,0.00,14.225,14.275,,,5.00,0.00,14.225,14.275,,,10.00,1.00,14.225,14.275,,,15.00,0.00,14.225,14.275,,,20.00,0.00,14.225,14.275,,,25.00,0.00,14.225,14.275,,,30.00,0.00,14.225,14.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
