DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Mary,225765,UT,DS,1,0,1,,,05:30:43 30-Oct-2024,CS,B,50.0915,-5.5469,50.0915,-5.5469,8,,401677699,-135
Mary,225765,UT,DS,2,0,2,230,230,05:58:19 30-Oct-2024,SR,B,50.0822,-5.4461,50.0822,-5.4461,6,,401677706,-122
Mary,225765,UT,DS,1,0,1,,,06:17:40 30-Oct-2024,A1,B,50.0815,-5.4459,50.0815,-5.4459,6,,401677706,-128
Mary,225765,UT,DS,1,0,1,,,07:03:36 30-Oct-2024,CS,B,50.0814,-5.4582,50.0814,-5.4582,8,,401677706,-126
Mary,225765,UT,DS,1,0,1,,,07:41:13 30-Oct-2024,SR,B,50.0826,-5.4579,50.0826,-5.4579,8,,401677716,-137
Mary,225765,UT,DS,1,0,0,,,08:09:38 30-Oct-2024,NK,B,50.0842,-5.4514,50.0842,-5.4514,6,,401677710,-120
Mary,225765,UT,DS,2,0,1,121,121,09:47:17 30-Oct-2024,NK,B,50.0934,-5.5216,50.0934,-5.5216,8,,401677702,-131
Mary,225765,UT,DS,2,0,2,201,201,09:58:57 30-Oct-2024,MB,B,50.0913,-5.4811,50.0913,-5.4811,6,,401677717,-129
Mary,225765,UT,DS,1,0,1,,,10:55:10 30-Oct-2024,NN,B,50.0890,-5.4954,50.0890,-5.4954,7,,401677729,-124
Mary,225765,UT,DS,1,0,1,,,10:55:10 30-Oct-2024,MC,B,50.0905,-5.4987,50.0905,-5.4987,,,401677723,-115
Mary,225765,UT,DS,2,0,1,191,191,11:49:23 30-Oct-2024,NP,B,50.0775,-5.4893,50.0775,-5.4893,8,,401677723,-124
Mary,225765,UT,DS,2,0,1,219,219,12:32:13 30-Oct-2024,NN,B,50.0786,-5.4735,50.0786,-5.4735,8,,401677725,-125
Mary,225765,UT,DS,1,0,0,,,12:32:13 30-Oct-2024,MC,B,50.0794,-5.4728,50.0794,-5.4728,,,401677719,-121
