DeployID,Ptt,Source,Instr,Start,End,Kind,Type,MinDepth,PercentTime,MinSec,MaxSec,MaxDives,Percent_20,Percent_33,Percent_40,Percent_60,Percent_66,Percent_80,Percent_100
Mary,225765,Transmission,UT,04:00:00 31-Oct-2024,05:00:00 31-Oct-2024,depth,deep,,87.4,3128,3164,13,13.000000,,14.000000,15.000000,,16.000000,18.000000
Mary,225765,Transmission,UT,04:00:00 31-Oct-2024,05:00:00 31-Oct-2024,depth,dry,,3.9,122,158,,,,,,,,
Mary,225765,Transmission,UT,09:00:00 31-Oct-2024,10:00:00 31-Oct-2024,depth,shallow,0.000000,19.7,691,727,13,,1.000000,,,1.000000,,5.000000
Mary,225765,Transmission,UT,09:00:00 31-Oct-2024,10:00:00 31-Oct-2024,depth,deep,,67.7,2420,2456,13,22.000000,,31.000000,40.000000,,54.000000,55.000000
Mary,225765,Transmission,UT,09:00:00 31-Oct-2024,10:00:00 31-Oct-2024,depth,dry,,12.6,436,472,,,,,,,,
Mary,225765,Transmission,UT,10:00:00 31-Oct-2024,11:00:00 31-Oct-2024,depth,shallow,0.000000,11.0,379,415,14,,1.000000,,,1.000000,,5.000000
Mary,225765,Transmission,UT,10:00:00 31-Oct-2024,11:00:00 31-Oct-2024,depth,deep,,75.6,2703,2739,14,25.000000,,40.000000,45.000000,,48.000000,53.000000
Mary,225765,Transmission,UT,10:00:00 31-Oct-2024,11:00:00 31-Oct-2024,depth,dry,,13.4,464,500,,,,,,,,
Mary,225765,Transmission,UT,17:00:00 31-Oct-2024,18:00:00 31-Oct-2024,depth,shallow,0.000000,27.6,974,1010,15,,1.000000,,,1.000000,,5.000000
Mary,225765,Transmission,UT,17:00:00 31-Oct-2024,18:00:00 31-Oct-2024,depth,deep,,62.2,2221,2257,15,14.000000,,19.000000,23.000000,,36.000000,46.000000
Mary,225765,Transmission,UT,17:00:00 31-Oct-2024,18:00:00 31-Oct-2024,depth,dry,,10.2,349,385,,,,,,,,
Mary,225765,Transmission,UT,18:00:00 31-Oct-2024,19:00:00 31-Oct-2024,depth,shallow,0.000000,10.2,351,387,16,,1.000000,,,2.000000,,5.000000
Mary,225765,Transmission,UT,18:00:00 31-Oct-2024,19:00:00 31-Oct-2024,depth,deep,,80.3,2873,2909,16,15.000000,,20.000000,24.000000,,29.000000,53.000000
Mary,225765,Transmission,UT,18:00:00 31-Oct-2024,19:00:00 31-Oct-2024,depth,dry,,9.5,324,360,,,,,,,,
Mary,225765,Transmission,UT,23:00:00 31-Oct-2024,00:00:00 01-Nov-2024,depth,shallow,0.000000,72.4,2590,2626,3,,1.000000,,,1.000000,,5.000000
Mary,225765,Transmission,UT,23:00:00 31-Oct-2024,00:00:00 01-Nov-2024,depth,deep,,16.5,577,613,3,19.000000,,30.000000,37.000000,,38.000000,39.000000
Mary,225765,Transmission,UT,23:00:00 31-Oct-2024,00:00:00 01-Nov-2024,depth,dry,,11.1,382,418,,,,,,,,
Mary,225765,Transmission,UT,00:00:00 01-Nov-2024,01:00:00 01-Nov-2024,depth,shallow,0.000000,23.6,832,868,15,,1.000000,,,1.000000,,5.000000
Mary,225765,Transmission,UT,00:00:00 01-Nov-2024,01:00:00 01-Nov-2024,depth,deep,,67.7,2420,2456,15,19.000000,,27.000000,30.000000,,34.000000,38.000000
Mary,225765,Transmission,UT,00:00:00 01-Nov-2024,01:00:00 01-Nov-2024,depth,dry,,8.7,295,331,,,,,,,,
Mary,225765,Transmission,UT,01:00:00 01-Nov-2024,02:00:00 01-Nov-2024,depth,shallow,0.000000,25.2,889,925,17,,1.000000,,,1.000000,,5.000000
Mary,225765,Transmission,UT,01:00:00 01-Nov-2024,02:00:00 01-Nov-2024,depth,deep,,65.4,2335,2371,17,16.000000,,20.000000,24.000000,,27.000000,31.000000
Mary,225765,Transmission,UT,01:00:00 01-Nov-2024,02:00:00 01-Nov-2024,depth,dry,,9.4,320,356,,,,,,,,
Mary,225765,Transmission,UT,02:00:00 01-Nov-2024,03:00:00 01-Nov-2024,depth,shallow,0.000000,19.7,691,727,9,,1.000000,,,1.000000,,5.000000
Mary,225765,Transmission,UT,02:00:00 01-Nov-2024,03:00:00 01-Nov-2024,depth,deep,,7.1,237,273,9,7.000000,,10.000000,11.000000,,13.000000,14.000000
Mary,225765,Transmission,UT,02:00:00 01-Nov-2024,03:00:00 01-Nov-2024,depth,dry,,73.2,2617,2653,,,,,,,,
